   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   13.3354       1.32583       1.65558       1.31523       1.65062      0.105943E-01  0.495966E-02   2.96585      0.906961      0.906143      0.744477      0.408272       0.00000       0.00000    
  0.109648E-03   13.1385       1.30366       1.62753       1.29243       1.62225      0.112324E-01  0.528258E-02   2.91467      0.891480      0.890603      0.731645      0.400947       0.00000       0.00000    
  0.120226E-03   12.9439       1.28194       1.60003       1.27001       1.59439      0.119328E-01  0.563972E-02   2.86439      0.876298      0.875355      0.719035      0.393708       0.00000       0.00000    
  0.131825E-03   12.7504       1.26040       1.57275       1.24774       1.56674      0.126615E-01  0.601256E-02   2.81448      0.861237      0.860225      0.706516      0.386504       0.00000       0.00000    
  0.144543E-03   12.5583       1.23914       1.54580       1.22570       1.53939      0.134308E-01  0.640785E-02   2.76510      0.846352      0.845266      0.694126      0.379352       0.00000       0.00000    
  0.158489E-03   12.3682       1.21824       1.51929       1.20398       1.51245      0.142614E-01  0.683747E-02   2.71643      0.831706      0.830539      0.681914      0.372271       0.00000       0.00000    
  0.173779E-03   12.1790       1.19753       1.49300       1.18240       1.48571      0.151241E-01  0.728503E-02   2.66812      0.817176      0.815926      0.669788      0.365226       0.00000       0.00000    
  0.190545E-03   11.9918       1.17717       1.46713       1.16112       1.45936      0.160515E-01  0.776903E-02   2.62049      0.802874      0.801531      0.657831      0.358250       0.00000       0.00000    
  0.208928E-03   11.8060       1.15711       1.44160       1.14008       1.43331      0.170350E-01  0.828494E-02   2.57339      0.788748      0.787307      0.646005      0.351329       0.00000       0.00000    
  0.229085E-03   11.6212       1.13724       1.41628       1.11918       1.40746      0.180553E-01  0.882170E-02   2.52664      0.774737      0.773194      0.634263      0.344443       0.00000       0.00000    
  0.251186E-03   11.4387       1.11782       1.39148       1.09865       1.38207      0.191725E-01  0.941389E-02   2.48072      0.761002      0.759344      0.622726      0.337645       0.00000       0.00000    
  0.275420E-03   11.2573       1.09861       1.36692       1.07827       1.35688      0.203359E-01  0.100328E-01   2.43515      0.747385      0.745608      0.611276      0.330885       0.00000       0.00000    
  0.301992E-03   11.0772       1.07967       1.34266       1.05811       1.33197      0.215617E-01  0.106877E-01   2.39007      0.733929      0.732023      0.599944      0.324177       0.00000       0.00000    
  0.331127E-03   10.8991       1.06113       1.31884       1.03824       1.30744      0.228860E-01  0.113998E-01   2.34568      0.720701      0.718656      0.588780      0.317543       0.00000       0.00000    
  0.363073E-03   10.7220       1.04279       1.29523       1.01853       1.28309      0.242608E-01  0.121415E-01   2.30162      0.707583      0.705392      0.577698      0.310946       0.00000       0.00000    
