   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   13.4246       1.32918       1.66054       1.31999       1.65736      0.918657E-02  0.317696E-02   2.97735      0.910707      0.909974      0.747386      0.409285       0.00000       0.00000    
  0.109648E-03   13.2239       1.30708       1.63277       1.29732       1.62937      0.975977E-02  0.339949E-02   2.92669      0.895474      0.894688      0.734683      0.401846       0.00000       0.00000    
  0.120226E-03   13.0253       1.28540       1.60550       1.27501       1.60186      0.103910E-01  0.364760E-02   2.87686      0.880515      0.879669      0.722186      0.394492       0.00000       0.00000    
  0.131825E-03   12.8276       1.26389       1.57844       1.25285       1.57453      0.110488E-01  0.390753E-02   2.82738      0.865670      0.864760      0.709773      0.387176       0.00000       0.00000    
  0.144543E-03   12.6312       1.24264       1.55167       1.23090       1.54749      0.117445E-01  0.418438E-02   2.77839      0.850985      0.850008      0.697482      0.379911       0.00000       0.00000    
  0.158489E-03   12.4365       1.22174       1.52531       1.20924       1.52083      0.124979E-01  0.448732E-02   2.73007      0.836521      0.835470      0.685357      0.372720       0.00000       0.00000    
  0.173779E-03   12.2428       1.20101       1.49915       1.18773       1.49435      0.132814E-01  0.480398E-02   2.68208      0.822166      0.821037      0.673313      0.365565       0.00000       0.00000    
  0.190545E-03   12.0508       1.18063       1.47338       1.16650       1.46823      0.141259E-01  0.514859E-02   2.63474      0.808021      0.806807      0.661428      0.358482       0.00000       0.00000    
  0.208928E-03   11.8603       1.16052       1.44792       1.14550       1.44240      0.150236E-01  0.551788E-02   2.58790      0.794040      0.792736      0.649666      0.351456       0.00000       0.00000    
  0.229085E-03   11.6706       1.14059       1.42266       1.12463       1.41675      0.159560E-01  0.590333E-02   2.54139      0.780166      0.778767      0.637985      0.344468       0.00000       0.00000    
  0.251186E-03   11.4832       1.12110       1.39787       1.10412       1.39154      0.169804E-01  0.633205E-02   2.49566      0.766549      0.765044      0.626497      0.337571       0.00000       0.00000    
  0.275420E-03   11.2968       1.10181       1.37330       1.08376       1.36652      0.180490E-01  0.678184E-02   2.45027      0.753042      0.751426      0.615092      0.330714       0.00000       0.00000    
  0.301992E-03   11.1117       1.08277       1.34901       1.06360       1.34175      0.191769E-01  0.725994E-02   2.40535      0.739685      0.737950      0.603799      0.323912       0.00000       0.00000    
  0.331127E-03   10.9285       1.06413       1.32513       1.04373       1.31734      0.203991E-01  0.778364E-02   2.36107      0.726541      0.724677      0.592666      0.317189       0.00000       0.00000    
  0.363073E-03   10.7463       1.04568       1.30144       1.02401       1.29311      0.216697E-01  0.833095E-02   2.31712      0.713501      0.711500      0.581610      0.310505       0.00000       0.00000    
  0.398101E-03   10.5658       1.02759       1.27813       1.00455       1.26921      0.230360E-01  0.892520E-02   2.27376      0.700656      0.698507      0.570701      0.303895       0.00000       0.00000    
  0.436509E-03   10.3869       1.00981       1.25514      0.985317       1.24557      0.244895E-01  0.956273E-02   2.23089      0.687971      0.685663      0.559911      0.297346       0.00000       0.00000    
  0.478622E-03   10.2089      0.992223       1.23234      0.966225       1.22211      0.259986E-01  0.102280E-01   2.18834      0.675388      0.672914      0.549197      0.290837       0.00000       0.00000    
  0.524798E-03   10.0331      0.975118       1.21001      0.947466       1.19905      0.276521E-01  0.109660E-01   2.14651      0.663044      0.660387      0.538661      0.284422       0.00000       0.00000    
  0.575429E-03   9.85840      0.958238       1.18791      0.928860       1.17616      0.293783E-01  0.117413E-01   2.10502      0.650810      0.647959      0.528206      0.278050       0.00000       0.00000    
  0.630945E-03   9.68500      0.941643       1.16607      0.910447       1.15351      0.311964E-01  0.125635E-01   2.06396      0.638714      0.635657      0.517852      0.271733       0.00000       0.00000    
  0.691816E-03   9.51357      0.925491       1.14466      0.892324       1.13119      0.331668E-01  0.134648E-01   2.02352      0.626825      0.623542      0.507650      0.265499       0.00000       0.00000    
  0.758561E-03   9.34308      0.909553       1.12344      0.874338       1.10903      0.352142E-01  0.144063E-01   1.98337      0.615033      0.611515      0.497519      0.259305       0.00000       0.00000    
  0.831745E-03   9.17434      0.894019       1.10260      0.856609       1.08717      0.374099E-01  0.154260E-01   1.94378      0.603424      0.599650      0.487520      0.253185       0.00000       0.00000    
  0.911989E-03   9.00712      0.878847       1.08208      0.839100       1.06556      0.397462E-01  0.165207E-01   1.90466      0.591970      0.587923      0.477634      0.247130       0.00000       0.00000    
  0.999975E-03   8.84082      0.863898       1.06176      0.821728       1.04410      0.421706E-01  0.176626E-01   1.86582      0.580613      0.576279      0.467817      0.241115       0.00000       0.00000    
  0.109645E-02   8.67669      0.849491       1.04191      0.804672       1.02299      0.448181E-01  0.189254E-01   1.82766      0.569480      0.564829      0.458159      0.235193       0.00000       0.00000    
  0.120223E-02   8.51361      0.835352       1.02230      0.787769       1.00205      0.475833E-01  0.202531E-01   1.78982      0.558454      0.553470      0.448577      0.229315       0.00000       0.00000    
  0.131822E-02   8.35175      0.821534       1.00296      0.771046      0.981302      0.504883E-01  0.216577E-01   1.75235      0.547554      0.542219      0.439083      0.223492       0.00000       0.00000    
  0.144540E-02   8.19182      0.808241      0.984058      0.754606      0.960861      0.536348E-01  0.231973E-01   1.71547      0.536854      0.531133      0.429728      0.217752       0.00000       0.00000    
  0.158485E-02   8.03278      0.795199      0.965362      0.738298      0.940557      0.569011E-01  0.248045E-01   1.67886      0.526245      0.520122      0.420435      0.212052       0.00000       0.00000    
  0.173775E-02   7.87536      0.782621      0.947044      0.722229      0.920504      0.603925E-01  0.265397E-01   1.64273      0.515805      0.509248      0.411256      0.206424       0.00000       0.00000    
  0.190540E-02   7.71937      0.770479      0.929072      0.706374      0.900669      0.641055E-01  0.284027E-01   1.60704      0.505514      0.498492      0.402178      0.200860       0.00000       0.00000    
  0.208923E-02   7.56424      0.758602      0.911310      0.690648      0.880965      0.679545E-01  0.303443E-01   1.57161      0.495314      0.487807      0.393159      0.195334       0.00000       0.00000    
  0.229079E-02   7.41106      0.747355      0.894036      0.675216      0.861553      0.721393E-01  0.324830E-01   1.53677      0.485319      0.477279      0.384274      0.189897       0.00000       0.00000    
  0.251180E-02   7.25884      0.736440      0.877013      0.659931      0.842281      0.765088E-01  0.347318E-01   1.50221      0.475426      0.466827      0.375454      0.184504       0.00000       0.00000    
  0.275413E-02   7.10769      0.725894      0.860270      0.644810      0.823166      0.810846E-01  0.371036E-01   1.46798      0.465649      0.456460      0.366706      0.179161       0.00000       0.00000    
  0.301984E-02   6.95824      0.715986      0.843999      0.629955      0.804299      0.860305E-01  0.397001E-01   1.43425      0.456057      0.446226      0.358073      0.173899       0.00000       0.00000    
  0.331118E-02   6.80954      0.706378      0.827948      0.615222      0.785541      0.911562E-01  0.424069E-01   1.40076      0.446550      0.436050      0.349491      0.168672       0.00000       0.00000    
  0.363064E-02   6.66218      0.697314      0.812290      0.600703      0.766974      0.966106E-01  0.453168E-01   1.36768      0.437192      0.425976      0.340998      0.163511       0.00000       0.00000    
  0.398091E-02   6.51600      0.688782      0.797011      0.586383      0.748574      0.102399      0.484369E-01   1.33496      0.427972      0.415991      0.332584      0.158410       0.00000       0.00000    
  0.436498E-02   6.37050      0.680567      0.781956      0.572178      0.730273      0.108389      0.516837E-01   1.30245      0.418834      0.406057      0.324215      0.153345       0.00000       0.00000    
  0.478610E-02   6.22648      0.673091      0.767417      0.558232      0.712178      0.114859      0.552387E-01   1.27041      0.409874      0.396233      0.315945      0.148357       0.00000       0.00000    
  0.524785E-02   6.08316      0.666021      0.753157      0.544418      0.694185      0.121603      0.589726E-01   1.23860      0.401007      0.386461      0.307723      0.143410       0.00000       0.00000    
  0.575415E-02   5.94058      0.659378      0.739190      0.530743      0.676296      0.128635      0.628942E-01   1.20704      0.392237      0.376744      0.299552      0.138506       0.00000       0.00000    
  0.630929E-02   5.79913      0.653500      0.725742      0.517302      0.658571      0.136199      0.671702E-01   1.17587      0.383628      0.367112      0.291459      0.133674       0.00000       0.00000    
  0.691799E-02   5.65813      0.647975      0.712530      0.503962      0.640914      0.144013      0.716158E-01   1.14488      0.375089      0.357514      0.283400      0.128873       0.00000       0.00000    
  0.758542E-02   5.51788      0.643071      0.699735      0.490798      0.623370      0.152273      0.763645E-01   1.11417      0.366670      0.347973      0.275397      0.124128       0.00000       0.00000    
  0.831724E-02   5.37821      0.638795      0.687358      0.477799      0.605923      0.160996      0.814349E-01   1.08372      0.358364      0.338480      0.267443      0.119435       0.00000       0.00000    
  0.911966E-02   5.23878      0.634875      0.675216      0.464889      0.588524      0.169986      0.866917E-01   1.05341      0.350119      0.329010      0.259514      0.114770       0.00000       0.00000    
  0.999950E-02   5.09937      0.631704      0.663560      0.452138      0.571193      0.179565      0.923665E-01   1.02333      0.341986      0.319573      0.251620      0.110152       0.00000       0.00000    
  0.109642E-01   4.96036      0.628924      0.652169      0.439489      0.553918      0.189434      0.982504E-01  0.993408      0.333917      0.310162      0.243757      0.105572       0.00000       0.00000    
  0.120220E-01   4.82176      0.626856      0.641256      0.427010      0.536726      0.199846      0.104529      0.963736      0.325955      0.300788      0.235939      0.101055       0.00000       0.00000    
  0.131819E-01   4.68311      0.625394      0.630746      0.414654      0.519580      0.210740      0.111166      0.934234      0.318070      0.291432      0.228147      0.965839E-01   0.00000       0.00000    
