   4.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   5.29207      0.815209       1.15493      0.807685       1.15250      0.752412E-02  0.242912E-02   1.96019      0.659920      0.659336      0.493165      0.147765       0.00000       0.00000    
  0.109648E-03   5.28187      0.803821       1.13783      0.795816       1.13522      0.800514E-02  0.260578E-02   1.93104      0.650007      0.649380      0.485844      0.145809       0.00000       0.00000    
  0.120226E-03   5.27008      0.792654       1.12104      0.784117       1.11823      0.853639E-02  0.280363E-02   1.90235      0.640276      0.639599      0.478634      0.143842       0.00000       0.00000    
  0.131825E-03   5.25766      0.781579       1.10437      0.772489       1.10136      0.909066E-02  0.301132E-02   1.87385      0.630618      0.629889      0.471470      0.141871       0.00000       0.00000    
  0.144543E-03   5.24432      0.770638       1.08789      0.760960       1.08465      0.967785E-02  0.323311E-02   1.84561      0.621066      0.620281      0.464372      0.139894       0.00000       0.00000    
  0.158489E-03   5.22979      0.759884       1.07165      0.749568       1.06817      0.103153E-01  0.347673E-02   1.81774      0.611658      0.610812      0.457362      0.137911       0.00000       0.00000    
  0.173779E-03   5.21467      0.749224       1.05554      0.738245       1.05181      0.109791E-01  0.373187E-02   1.79005      0.602320      0.601410      0.450395      0.135924       0.00000       0.00000    
  0.190545E-03   5.19844      0.738748       1.03966      0.727052       1.03565      0.116963E-01  0.401051E-02   1.76270      0.593119      0.592138      0.443513      0.133933       0.00000       0.00000    
  0.208928E-03   5.18137      0.728422       1.02397      0.715962       1.01966      0.124601E-01  0.431004E-02   1.73563      0.584023      0.582968      0.436696      0.131939       0.00000       0.00000    
  0.229085E-03   5.16374      0.718194       1.00841      0.704940       1.00378      0.132545E-01  0.462323E-02   1.70872      0.574997      0.573862      0.429921      0.129942       0.00000       0.00000    
  0.251186E-03   5.14484      0.708208      0.993133      0.694078      0.988160      0.141299E-01  0.497321E-02   1.68224      0.566136      0.564912      0.423248      0.127942       0.00000       0.00000    
  0.275420E-03   5.12541      0.698331      0.977987      0.683287      0.972646      0.150444E-01  0.534121E-02   1.65593      0.557345      0.556028      0.416617      0.125941       0.00000       0.00000    
  0.301992E-03   5.10525      0.688601      0.963012      0.672589      0.957279      0.160115E-01  0.573340E-02   1.62987      0.548650      0.547233      0.410045      0.123939       0.00000       0.00000    
  0.331127E-03   5.08409      0.679089      0.948286      0.662027      0.942121      0.170624E-01  0.616479E-02   1.60415      0.540091      0.538565      0.403556      0.121935       0.00000       0.00000    
  0.363073E-03   5.06245      0.669687      0.933679      0.651530      0.927063      0.181564E-01  0.661654E-02   1.57859      0.531598      0.529956      0.397106      0.119932       0.00000       0.00000    
  0.398101E-03   5.03992      0.660494      0.919302      0.641158      0.912194      0.193359E-01  0.710886E-02   1.55335      0.523229      0.521462      0.390732      0.117929       0.00000       0.00000    
  0.436509E-03   5.01668      0.651482      0.905116      0.630888      0.897477      0.205934E-01  0.763881E-02   1.52837      0.514962      0.513059      0.384418      0.115927       0.00000       0.00000    
  0.478622E-03   4.99298      0.642585      0.891050      0.620684      0.882857      0.219009E-01  0.819290E-02   1.50354      0.506759      0.504714      0.378143      0.113925       0.00000       0.00000    
  0.524798E-03   4.96825      0.633972      0.877273      0.610633      0.868463      0.233384E-01  0.881061E-02   1.47910      0.498707      0.496505      0.371958      0.111926       0.00000       0.00000    
  0.575429E-03   4.94305      0.625496      0.863630      0.600654      0.854169      0.248418E-01  0.946106E-02   1.45482      0.490725      0.488356      0.365813      0.109929       0.00000       0.00000    
  0.630945E-03   4.91726      0.617192      0.850156      0.590763      0.840003      0.264282E-01  0.101528E-01   1.43077      0.482830      0.480283      0.359719      0.107934       0.00000       0.00000    
  0.691816E-03   4.89062      0.609161      0.836939      0.581007      0.826024      0.281532E-01  0.109145E-01   1.40703      0.475065      0.472323      0.353701      0.105943       0.00000       0.00000    
  0.758561E-03   4.86357      0.601264      0.823846      0.571316      0.812134      0.299484E-01  0.117120E-01   1.38345      0.467361      0.464415      0.347718      0.103954       0.00000       0.00000    
  0.831745E-03   4.83578      0.593622      0.810984      0.561743      0.798405      0.318792E-01  0.125791E-01   1.36015      0.459773      0.456604      0.341801      0.101970       0.00000       0.00000    
  0.911989E-03   4.80736      0.586212      0.798325      0.552273      0.784812      0.339391E-01  0.135135E-01   1.33708      0.452283      0.448874      0.335938      0.999903E-01   0.00000       0.00000    
  0.999975E-03   4.77854      0.578947      0.785793      0.542867      0.771302      0.360800E-01  0.144901E-01   1.31417      0.444853      0.441193      0.330109      0.980135E-01   0.00000       0.00000    
  0.109645E-02   4.74883      0.572036      0.773559      0.533609      0.757983      0.384268E-01  0.155759E-01   1.29159      0.437565      0.433626      0.324358      0.960441E-01   0.00000       0.00000    
  0.120223E-02   4.71869      0.565306      0.761473      0.524423      0.744753      0.408831E-01  0.167206E-01   1.26918      0.430344      0.426111      0.318642      0.940786E-01   0.00000       0.00000    
  0.131822E-02   4.68803      0.558790      0.749562      0.515321      0.731627      0.434691E-01  0.179351E-01   1.24695      0.423204      0.418658      0.312968      0.921178E-01   0.00000       0.00000    
  0.144540E-02   4.65657      0.552635      0.737933      0.506354      0.718660      0.462807E-01  0.192731E-01   1.22501      0.416189      0.411300      0.307360      0.901649E-01   0.00000       0.00000    
  0.158485E-02   4.62473      0.546653      0.726438      0.497449      0.705765      0.492047E-01  0.206733E-01   1.20321      0.409233      0.403984      0.301781      0.882160E-01   0.00000       0.00000    
  0.173775E-02   4.59220      0.540998      0.715191      0.488657      0.693000      0.523402E-01  0.221913E-01   1.18166      0.402383      0.396745      0.296255      0.862742E-01   0.00000       0.00000    
  0.190540E-02   4.55903      0.535654      0.704173      0.479968      0.680345      0.556852E-01  0.238279E-01   1.16031      0.395629      0.389571      0.290774      0.843394E-01   0.00000       0.00000    
  0.208923E-02   4.52547      0.530500      0.693294      0.471341      0.667757      0.591589E-01  0.255377E-01   1.13910      0.388933      0.382436      0.285321      0.824086E-01   0.00000       0.00000    
  0.229079E-02   4.49100      0.525808      0.682744      0.462855      0.655313      0.629522E-01  0.274316E-01   1.11817      0.382368      0.375386      0.279927      0.804878E-01   0.00000       0.00000    
  0.251180E-02   4.45605      0.521363      0.672366      0.454440      0.642937      0.669226E-01  0.294294E-01   1.09738      0.375868      0.368376      0.274560      0.785720E-01   0.00000       0.00000    
