   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  0.209868      0.516201      0.851338      0.510201      0.849581      0.599926E-02  0.175777E-02   1.35978      0.510201      0.509748      0.339832       0.00000       0.00000       0.00000    
  0.109648E-03  0.274184      0.508560      0.838024      0.502167      0.836132      0.639349E-02  0.189199E-02   1.33830      0.502167      0.501679      0.334453       0.00000       0.00000       0.00000    
  0.120226E-03  0.337001      0.501164      0.825053      0.494334      0.823010      0.683032E-02  0.204319E-02   1.31734      0.494334      0.493806      0.329204       0.00000       0.00000       0.00000    
  0.131825E-03  0.399217      0.493868      0.812223      0.486582      0.810021      0.728673E-02  0.220231E-02   1.29660      0.486582      0.486012      0.324008       0.00000       0.00000       0.00000    
  0.144543E-03  0.460571      0.486717      0.799593      0.478946      0.797220      0.777118E-02  0.237279E-02   1.27617      0.478946      0.478332      0.318888       0.00000       0.00000       0.00000    
  0.158489E-03  0.520769      0.479766      0.787235      0.471468      0.784674      0.829861E-02  0.256098E-02   1.25614      0.471468      0.470805      0.313870       0.00000       0.00000       0.00000    
  0.173779E-03  0.580405      0.472915      0.775011      0.464066      0.772253      0.884858E-02  0.275853E-02   1.23632      0.464066      0.463352      0.308901       0.00000       0.00000       0.00000    
  0.190545E-03  0.638964      0.466257      0.763044      0.456813      0.760068      0.944434E-02  0.297527E-02   1.21688      0.456813      0.456041      0.304027       0.00000       0.00000       0.00000    
  0.208928E-03  0.696696      0.459754      0.751277      0.449674      0.748067      0.100804E-01  0.320915E-02   1.19774      0.449674      0.448840      0.299227       0.00000       0.00000       0.00000    
  0.229085E-03  0.753892      0.453351      0.739639      0.442609      0.736185      0.107427E-01  0.345425E-02   1.17879      0.442609      0.441711      0.294474       0.00000       0.00000       0.00000    
  0.251186E-03  0.809826      0.447195      0.728312      0.435719      0.724582      0.114752E-01  0.372976E-02   1.16030      0.435719      0.434749      0.289833       0.00000       0.00000       0.00000    
  0.275420E-03  0.865226      0.441147      0.717119      0.428906      0.713098      0.122417E-01  0.402023E-02   1.14200      0.428906      0.427859      0.285239       0.00000       0.00000       0.00000    
  0.301992E-03  0.919907      0.435246      0.706105      0.422193      0.701774      0.130539E-01  0.433083E-02   1.12397      0.422193      0.421064      0.280710       0.00000       0.00000       0.00000    
  0.331127E-03  0.973581      0.429562      0.695347      0.415623      0.690673      0.139393E-01  0.467423E-02   1.10630      0.415623      0.414404      0.276269       0.00000       0.00000       0.00000    
  0.363073E-03   1.02677      0.423984      0.684714      0.409121      0.679679      0.148625E-01  0.503474E-02   1.08880      0.409121      0.407807      0.271872       0.00000       0.00000       0.00000    
  0.398101E-03   1.07906      0.418610      0.674315      0.402749      0.668885      0.158607E-01  0.542943E-02   1.07163      0.402749      0.401331      0.267554       0.00000       0.00000       0.00000    
  0.436509E-03   1.13063      0.413410      0.664108      0.396482      0.658252      0.169277E-01  0.585603E-02   1.05473      0.396482      0.394951      0.263301       0.00000       0.00000       0.00000    
  0.478622E-03   1.18173      0.408320      0.654024      0.390281      0.647721      0.180388E-01  0.630310E-02   1.03800      0.390281      0.388632      0.259088       0.00000       0.00000       0.00000    
  0.524798E-03   1.23177      0.403501      0.644228      0.384236      0.637424      0.192651E-01  0.680449E-02   1.02166      0.384236      0.382454      0.254970       0.00000       0.00000       0.00000    
  0.575429E-03   1.28133      0.398810      0.634566      0.378260      0.627231      0.205501E-01  0.733401E-02   1.00549      0.378260      0.376339      0.250893       0.00000       0.00000       0.00000    
  0.630945E-03   1.33029      0.394282      0.625070      0.372373      0.617171      0.219091E-01  0.789905E-02  0.989544      0.372373      0.370302      0.246868       0.00000       0.00000       0.00000    
  0.691816E-03   1.37835      0.390010      0.615826      0.366618      0.607302      0.233921E-01  0.852463E-02  0.973919      0.366618      0.364381      0.242921       0.00000       0.00000       0.00000    
  0.758561E-03   1.42601      0.385862      0.606703      0.360924      0.597522      0.249382E-01  0.918132E-02  0.958446      0.360924      0.358513      0.239009       0.00000       0.00000       0.00000    
  0.831745E-03   1.47289      0.381951      0.597805      0.355345      0.587907      0.266063E-01  0.989863E-02  0.943251      0.355345      0.352744      0.235163       0.00000       0.00000       0.00000    
  0.911989E-03   1.51911      0.378254      0.589103      0.349863      0.578428      0.283914E-01  0.106750E-01  0.928291      0.349863      0.347057      0.231371       0.00000       0.00000       0.00000    
  0.999975E-03   1.56493      0.374691      0.580521      0.344441      0.569033      0.302497E-01  0.114886E-01  0.913474      0.344441      0.341420      0.227613       0.00000       0.00000       0.00000    
  0.109645E-02   1.60981      0.371455      0.572226      0.339159      0.559827      0.322956E-01  0.123986E-01  0.898986      0.339159      0.335896      0.223931       0.00000       0.00000       0.00000    
  0.120223E-02   1.65425      0.368385      0.564070      0.333943      0.550709      0.344417E-01  0.133611E-01  0.884652      0.333943      0.330425      0.220284       0.00000       0.00000       0.00000    
  0.131822E-02   1.69815      0.365513      0.556080      0.328806      0.541694      0.367066E-01  0.143858E-01  0.870500      0.328806      0.325016      0.216678       0.00000       0.00000       0.00000    
  0.144540E-02   1.74122      0.362971      0.548357      0.323792      0.532835      0.391793E-01  0.155214E-01  0.856627      0.323792      0.319701      0.213134       0.00000       0.00000       0.00000    
  0.158485E-02   1.78390      0.360591      0.540760      0.318835      0.524047      0.417559E-01  0.167131E-01  0.842882      0.318835      0.314428      0.209619       0.00000       0.00000       0.00000    
  0.173775E-02   1.82585      0.358510      0.533396      0.313981      0.515385      0.445287E-01  0.180113E-01  0.829366      0.313981      0.309231      0.206154       0.00000       0.00000       0.00000    
  0.190540E-02   1.86715      0.356717      0.526247      0.309220      0.506829      0.474970E-01  0.194178E-01  0.816049      0.309220      0.304098      0.202732       0.00000       0.00000       0.00000    
  0.208923E-02   1.90805      0.355100      0.519229      0.304515      0.498338      0.505856E-01  0.208910E-01  0.802853      0.304515      0.299003      0.199335       0.00000       0.00000       0.00000    
  0.229079E-02   1.94800      0.353912      0.512519      0.299937      0.489986      0.539744E-01  0.225335E-01  0.789923      0.299937      0.293991      0.195994       0.00000       0.00000       0.00000    
  0.251180E-02   1.98746      0.352955      0.505971      0.295424      0.481699      0.575308E-01  0.242723E-01  0.777123      0.295424      0.289019      0.192679       0.00000       0.00000       0.00000    
  0.275413E-02   2.02636      0.352256      0.499603      0.290982      0.473484      0.612741E-01  0.261187E-01  0.764467      0.290982      0.284091      0.189394       0.00000       0.00000       0.00000    
  0.301984E-02   2.06430      0.352016      0.493545      0.286658      0.465380      0.653581E-01  0.281646E-01  0.752038      0.286658      0.279228      0.186152       0.00000       0.00000       0.00000    
  0.331118E-02   2.10177      0.351996      0.487633      0.282387      0.457323      0.696090E-01  0.303100E-01  0.739710      0.282387      0.274394      0.182929       0.00000       0.00000       0.00000    
  0.363064E-02   2.13838      0.352379      0.481986      0.278212      0.449347      0.741670E-01  0.326390E-01  0.727559      0.278212      0.269608      0.179739       0.00000       0.00000       0.00000    
  0.398091E-02   2.17413      0.353169      0.476600      0.274127      0.441438      0.790423E-01  0.351619E-01  0.715565      0.274127      0.264863      0.176575       0.00000       0.00000       0.00000    
  0.436498E-02   2.20935      0.354203      0.471370      0.270094      0.433568      0.841088E-01  0.378020E-01  0.703662      0.270094      0.260141      0.173427       0.00000       0.00000       0.00000    
  0.478610E-02   2.24328      0.355819      0.466506      0.266179      0.425774      0.896393E-01  0.407315E-01  0.691954      0.266179      0.255465      0.170310       0.00000       0.00000       0.00000    
  0.524785E-02   2.27644      0.357766      0.461847      0.262327      0.418014      0.954389E-01  0.438327E-01  0.680341      0.262327      0.250809      0.167206       0.00000       0.00000       0.00000    
  0.575415E-02   2.30880      0.360061      0.457403      0.258540      0.410289      0.101521      0.471138E-01  0.668829      0.258540      0.246173      0.164116       0.00000       0.00000       0.00000    
  0.630929E-02   2.33957      0.362999      0.453351      0.254864      0.402609      0.108135      0.507420E-01  0.657473      0.254864      0.241566      0.161044       0.00000       0.00000       0.00000    
  0.691799E-02   2.36955      0.366241      0.449484      0.251237      0.394945      0.115004      0.545393E-01  0.646182      0.251237      0.236967      0.157978       0.00000       0.00000       0.00000    
  0.758542E-02   2.39808      0.370024      0.445945      0.247696      0.387304      0.122328      0.586404E-01  0.635001      0.247696      0.232383      0.154922       0.00000       0.00000       0.00000    
  0.831724E-02   2.42498      0.374371      0.442745      0.244237      0.379673      0.130134      0.630719E-01  0.623910      0.244237      0.227804      0.151869       0.00000       0.00000       0.00000    
  0.911966E-02   2.45089      0.379050      0.439744      0.240824      0.372045      0.138225      0.676990E-01  0.612869      0.240824      0.223227      0.148818       0.00000       0.00000       0.00000    
  0.999950E-02   2.47432      0.384494      0.437204      0.237511      0.364411      0.146983      0.727933E-01  0.601922      0.237511      0.218647      0.145764       0.00000       0.00000       0.00000    
  0.109642E-01   2.49658      0.390271      0.434866      0.234237      0.356768      0.156034      0.780985E-01  0.591005      0.234237      0.214061      0.142707       0.00000       0.00000       0.00000    
  0.120220E-01   2.51645      0.396698      0.432920      0.231037      0.349100      0.165661      0.838197E-01  0.580137      0.231037      0.209460      0.139640       0.00000       0.00000       0.00000    
  0.131819E-01   2.53389      0.403728      0.431341      0.227898      0.341400      0.175830      0.899407E-01  0.569298      0.227898      0.204840      0.136560       0.00000       0.00000       0.00000    
  0.144536E-01   2.54864      0.411364      0.430133      0.224813      0.333656      0.186551      0.964768E-01  0.558469      0.224813      0.200194      0.133462       0.00000       0.00000       0.00000    
  0.158481E-01   2.56063      0.419571      0.429278      0.221772      0.325863      0.197799      0.103415      0.547635      0.221772      0.195518      0.130345       0.00000       0.00000       0.00000    
  0.173770E-01   2.56960      0.428353      0.428782      0.218769      0.318011      0.209585      0.110771      0.536780      0.218769      0.190807      0.127204       0.00000       0.00000       0.00000    
  0.190535E-01   2.57490      0.437767      0.428685      0.215797      0.310084      0.221970      0.118601      0.525881      0.215797      0.186050      0.124034       0.00000       0.00000       0.00000    
  0.208917E-01   2.57622      0.447796      0.428981      0.212845      0.302072      0.234951      0.126910      0.514917      0.212845      0.181243      0.120829       0.00000       0.00000       0.00000    
  0.229073E-01   2.57345      0.458391      0.429645      0.209900      0.293970      0.248491      0.135675      0.503870      0.209900      0.176382      0.117588       0.00000       0.00000       0.00000    
  0.251174E-01   2.56622      0.469540      0.430674      0.206948      0.285770      0.262592      0.144904      0.492717      0.206948      0.171462      0.114308       0.00000       0.00000       0.00000    
  0.275406E-01   2.55360      0.481280      0.432098      0.203970      0.277448      0.277310      0.154650      0.481418      0.203970      0.166469      0.110979       0.00000       0.00000       0.00000    
  0.301976E-01   2.53529      0.493563      0.433891      0.200948      0.268999      0.292615      0.164892      0.469947      0.200948      0.161400      0.107600       0.00000       0.00000       0.00000    
  0.331110E-01   2.51116      0.506324      0.436015      0.197862      0.260421      0.308462      0.175593      0.458284      0.197862      0.156253      0.104169       0.00000       0.00000       0.00000    
  0.363055E-01   2.48081      0.519528      0.438446      0.194691      0.251706      0.324837      0.186740      0.446397      0.194691      0.151023      0.100682       0.00000       0.00000       0.00000    
  0.398081E-01   2.44301      0.533169      0.441182      0.191393      0.242828      0.341776      0.198354      0.434221      0.191393      0.145697      0.971313E-01   0.00000       0.00000       0.00000    
  0.436487E-01   2.39764      0.547170      0.444163      0.187941      0.233788      0.359229      0.210375      0.421729      0.187941      0.140273      0.935153E-01   0.00000       0.00000       0.00000    
  0.478598E-01   2.34471      0.561448      0.447325      0.184310      0.224589      0.377138      0.222736      0.408899      0.184310      0.134753      0.898356E-01   0.00000       0.00000       0.00000    
