   8317.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   86.6254       6.62875       9.42078       6.61068       9.41342      0.180682E-01  0.735852E-02   16.0241       3.53514       3.53355       3.38499       3.07553       2.49488       0.00000    
  0.109648E-03   83.3937       6.41631       9.11232       6.39721       9.10450      0.191004E-01  0.781820E-02   15.5017       3.42483       3.42313       3.27695       2.97238       2.40442       0.00000    
  0.120226E-03   80.3186       6.21296       8.81716       6.19274       8.80884      0.202258E-01  0.832379E-02   15.0016       3.31910       3.31728       3.17344       2.87364       2.31812       0.00000    
  0.131825E-03   77.3057       6.01325       8.52732       5.99186       8.51847      0.213932E-01  0.885025E-02   14.5103       3.21520       3.21326       3.07173       2.77666       2.23347       0.00000    
  0.144543E-03   74.3820       5.81875       8.24509       5.79613       8.23568      0.226206E-01  0.940660E-02   14.0318       3.11393       3.11186       2.97261       2.68220       2.15121       0.00000    
  0.158489E-03   71.5765       5.63119       7.97299       5.60726       7.96298      0.239381E-01  0.100082E-01   13.5702       3.01615       3.01395       2.87692       2.59111       2.07211       0.00000    
  0.173779E-03   68.8282       5.44701       7.70581       5.42171       7.69517      0.253023E-01  0.106335E-01   13.1169       2.92007       2.91772       2.78291       2.50164       1.99454       0.00000    
  0.190545E-03   66.1888       5.26927       7.44801       5.24251       7.43670      0.267605E-01  0.113064E-01   12.6792       2.82723       2.82472       2.69209       2.41529       1.91989       0.00000    
  0.208928E-03   63.6321       5.09646       7.19737       5.06816       7.18535      0.282993E-01  0.120207E-01   12.2535       2.73686       2.73419       2.60370       2.33131       1.84747       0.00000    
  0.229085E-03   61.1290       4.92685       6.95138       4.89696       6.93861      0.298909E-01  0.127620E-01   11.8356       2.64809       2.64525       2.51688       2.24887       1.77648       0.00000    
  0.251186E-03   58.7505       4.76471       6.71623       4.73309       6.70266      0.316199E-01  0.135747E-01   11.4357       2.56307       2.56004       2.43375       2.17002       1.70886       0.00000    
  0.275420E-03   56.4243       4.60573       6.48565       4.57232       6.47123      0.334140E-01  0.144213E-01   11.0435       2.47962       2.47640       2.35217       2.09269       1.64265       0.00000    
  0.301992E-03   54.1682       4.45099       6.26120       4.41569       6.24588      0.352955E-01  0.153136E-01   10.6616       2.39830       2.39486       2.27268       2.01739       1.57834       0.00000    
  0.331127E-03   52.0092       4.30216       6.04528       4.26485       6.02900      0.373137E-01  0.162783E-01   10.2939       2.31993       2.31627       2.19608       1.94492       1.51666       0.00000    
  0.363073E-03   49.8962       4.15615       5.83343       4.11675       5.81615      0.394013E-01  0.172799E-01   9.93290       2.24295       2.23906       2.12085       1.87380       1.45623       0.00000    
  0.398101E-03   47.8692       4.01542       5.62917       3.97380       5.61081      0.416253E-01  0.183545E-01   9.58461       2.16861       2.16447       2.04821       1.80519       1.39814       0.00000    
  0.436509E-03   45.9103       3.87891       5.43096       3.83494       5.41147      0.439714E-01  0.194950E-01   9.24641       2.09636       2.09195       1.97762       1.73858       1.34190       0.00000    
  0.478622E-03   43.9944       3.74507       5.23658       3.69867       5.21591      0.463954E-01  0.206776E-01   8.91458       2.02543       2.02075       1.90832       1.67324       1.28684       0.00000    
  0.524798E-03   42.1770       3.61738       5.05101       3.56836       5.02904      0.490181E-01  0.219687E-01   8.59740       1.95755       1.95256       1.84201       1.61082       1.23447       0.00000    
  0.575429E-03   40.4029       3.49242       4.86932       3.44068       4.84601      0.517391E-01  0.233141E-01   8.28669       1.89101       1.88571       1.77701       1.54967       1.18328       0.00000    
  0.630945E-03   38.6835       3.37091       4.69255       3.31633       4.66782      0.545842E-01  0.247281E-01   7.98415       1.82617       1.82054       1.71368       1.49016       1.13360       0.00000    
  0.691816E-03   37.0431       3.25444       4.52293       3.19681       4.49668      0.576313E-01  0.262549E-01   7.69349       1.76380       1.75782       1.65277       1.43301       1.08609       0.00000    
  0.758561E-03   35.4395       3.14032       4.35665       3.07954       4.32881      0.607791E-01  0.278382E-01   7.40835       1.70259       1.69624       1.59298       1.37695       1.03959       0.00000    
  0.831745E-03   33.9030       3.03053       4.19648       2.96641       4.16695      0.641197E-01  0.295305E-01   7.13336       1.64349       1.63675       1.53526       1.32292      0.994943       0.00000    
  0.911989E-03   32.4222       2.92435       4.04140       2.85671       4.01007      0.676393E-01  0.313250E-01   6.86679       1.58615       1.57899       1.47925       1.27056      0.951833       0.00000    
  0.999975E-03   30.9755       2.82040       3.88946       2.74913       3.85627      0.712705E-01  0.331834E-01   6.60540       1.52989       1.52231       1.42430       1.21924      0.909669       0.00000    
  0.109645E-02   29.6059       2.72152       3.74462       2.64634       3.70941      0.751796E-01  0.352024E-01   6.35575       1.47609       1.46803       1.37174       1.17025      0.869642       0.00000    
  0.120223E-02   28.2718       2.62501       3.60307       2.54578       3.56577      0.792320E-01  0.373053E-01   6.11155       1.42342       1.41488       1.32028       1.12236      0.830603       0.00000    
  0.131822E-02   26.9799       2.53130       3.46545       2.44785       3.42594      0.834544E-01  0.395076E-01   5.87379       1.37211       1.36306       1.27014       1.07574      0.792737       0.00000    
  0.144540E-02   25.7518       2.44190       3.33378       2.35393       3.29190      0.879639E-01  0.418799E-01   5.64584       1.32284       1.31325       1.22200       1.03109      0.756649       0.00000    
  0.158485E-02   24.5526       2.35446       3.20484       2.26184       3.16050      0.926134E-01  0.443358E-01   5.42235       1.27452       1.26437       1.17477      0.987326      0.721371       0.00000    
  0.173775E-02   23.4055       2.27057       3.08079       2.17305       3.03385      0.975237E-01  0.469482E-01   5.20689       1.22788       1.21713       1.12917      0.945169      0.687547       0.00000    
  0.190540E-02   22.3031       2.18979       2.96101       2.08711       2.91129      0.102684      0.497124E-01   4.99840       1.18270       1.17132       1.08499      0.904404      0.654982       0.00000    
  0.208923E-02   21.2277       2.11088       2.84377       2.00288       2.79120      0.107997      0.525696E-01   4.79408       1.13840       1.12637       1.04166      0.864475      0.623173       0.00000    
  0.229079E-02   20.2119       2.03614       2.73224       1.92247       2.67659      0.113679      0.556534E-01   4.59906       1.09606       1.08333       1.00022      0.826407      0.593041       0.00000    
  0.251180E-02   19.2248       1.96347       2.62350       1.84391       2.56464      0.119557      0.588600E-01   4.40855       1.05466       1.04122      0.959695      0.789245      0.563724       0.00000    
  0.275413E-02   18.2700       1.89308       2.51785       1.76742       2.45564      0.125655      0.622035E-01   4.22307       1.01433       1.00013      0.920198      0.753093      0.535314       0.00000    
  0.301984E-02   17.3658       1.82636       2.41714       1.69423       2.35136      0.132134      0.657885E-01   4.04558      0.975682      0.960685      0.882326      0.718548      0.508345       0.00000    
  0.331118E-02   16.4843       1.76130       2.31865       1.62250       2.24916      0.138795      0.694890E-01   3.87167      0.937785      0.921966      0.845178      0.684719      0.482017       0.00000    
  0.363064E-02   15.6425       1.69915       2.22406       1.55337       2.15066      0.145784      0.733997E-01   3.70403      0.901213      0.884532      0.809309      0.652157      0.456821       0.00000    
