   8317.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   86.9126       6.65137       9.45255       6.63330       9.44508      0.180715E-01  0.747029E-02   16.0784       3.54687       3.54526       3.39645       3.08643       2.50337       0.00000    
  0.109648E-03   83.6687       6.43805       9.14284       6.41895       9.13490      0.191044E-01  0.793540E-02   15.5538       3.43609       3.43437       3.28796       2.98286       2.41256       0.00000    
  0.120226E-03   80.5821       6.23388       8.84650       6.21365       8.83806      0.202305E-01  0.844679E-02   15.0517       3.32992       3.32809       3.18403       2.88373       2.32594       0.00000    
  0.131825E-03   77.5581       6.03337       8.55552       6.01197       8.54654      0.213986E-01  0.897920E-02   14.5585       3.22559       3.22364       3.08191       2.78638       2.24099       0.00000    
  0.144543E-03   74.6237       5.83810       8.27218       5.81547       8.26264      0.226268E-01  0.954173E-02   14.0781       3.12391       3.12183       2.98239       2.69156       2.15842       0.00000    
  0.158489E-03   71.8080       5.64981       7.99904       5.62587       7.98889      0.239453E-01  0.101499E-01   13.6148       3.02574       3.02352       2.88633       2.60013       2.07904       0.00000    
  0.173779E-03   69.0498       5.46492       7.73085       5.43961       7.72007      0.253104E-01  0.107818E-01   13.1597       2.92928       2.92692       2.79196       2.51033       2.00119       0.00000    
  0.190545E-03   66.4010       5.28651       7.47209       5.25974       7.46062      0.267696E-01  0.114616E-01   12.7204       2.83608       2.83356       2.70079       2.42366       1.92627       0.00000    
  0.208928E-03   63.8352       5.11305       7.22052       5.08474       7.20834      0.283096E-01  0.121832E-01   12.2931       2.74536       2.74268       2.61207       2.33938       1.85359       0.00000    
  0.229085E-03   61.3233       4.94281       6.97363       4.91290       6.96069      0.299023E-01  0.129319E-01   11.8736       2.65626       2.65340       2.52493       2.25664       1.78236       0.00000    
  0.251186E-03   58.9367       4.78008       6.73763       4.74845       6.72388      0.316328E-01  0.137523E-01   11.4723       2.57093       2.56788       2.44150       2.17752       1.71450       0.00000    
  0.275420E-03   56.6024       4.62053       6.50623       4.58710       6.49162      0.334283E-01  0.146069E-01   11.0787       2.48718       2.48393       2.35962       2.09992       1.64806       0.00000    
  0.301992E-03   54.3385       4.46523       6.28098       4.42992       6.26548      0.353113E-01  0.155075E-01   10.6954       2.40556       2.40210       2.27984       2.02436       1.58353       0.00000    
  0.331127E-03   52.1722       4.31588       6.06432       4.27855       6.04784      0.373312E-01  0.164807E-01   10.3264       2.32690       2.32323       2.20297       1.95164       1.52164       0.00000    
