   4.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   5.33216      0.817795       1.15840      0.810276       1.15591      0.751992E-02  0.249409E-02   1.96618      0.661821      0.661230      0.494679      0.148455       0.00000       0.00000    
  0.109648E-03   5.31920      0.806286       1.14113      0.798285       1.13846      0.800094E-02  0.267457E-02   1.93674      0.651811      0.651176      0.487284      0.146475       0.00000       0.00000    
  0.120226E-03   5.30493      0.795007       1.12419      0.786475       1.12131      0.853225E-02  0.287659E-02   1.90778      0.641988      0.641303      0.480005      0.144486       0.00000       0.00000    
  0.131825E-03   5.29014      0.783824       1.10737      0.774737       1.10428      0.908657E-02  0.308859E-02   1.87902      0.632242      0.631504      0.472775      0.142495       0.00000       0.00000    
  0.144543E-03   5.27461      0.772779       1.09074      0.763105       1.08742      0.967385E-02  0.331491E-02   1.85053      0.622606      0.621811      0.465613      0.140500       0.00000       0.00000    
  0.158489E-03   5.25809      0.761929       1.07437      0.751617       1.07080      0.103115E-01  0.356339E-02   1.82242      0.613117      0.612261      0.458543      0.138500       0.00000       0.00000    
  0.173779E-03   5.24108      0.751175       1.05812      0.740200       1.05430      0.109754E-01  0.382355E-02   1.79450      0.603702      0.602781      0.451519      0.136498       0.00000       0.00000    
  0.190545E-03   5.22316      0.740613       1.04212      0.728920       1.03802      0.116927E-01  0.410755E-02   1.76694      0.594427      0.593436      0.444582      0.134493       0.00000       0.00000    
  0.208928E-03   5.20453      0.730204       1.02632      0.717747       1.02191      0.124568E-01  0.441272E-02   1.73965      0.585262      0.584194      0.437713      0.132485       0.00000       0.00000    
  0.229085E-03   5.18545      0.719896       1.01064      0.706645       1.00591      0.132514E-01  0.473173E-02   1.71255      0.576168      0.575020      0.430888      0.130476       0.00000       0.00000    
  0.251186E-03   5.16531      0.709837      0.995262      0.695710      0.990174      0.141272E-01  0.508802E-02   1.68588      0.567244      0.566006      0.424168      0.128466       0.00000       0.00000    
  0.275420E-03   5.14472      0.699889      0.980016      0.684847      0.974553      0.150421E-01  0.546253E-02   1.65940      0.558393      0.557060      0.417493      0.126455       0.00000       0.00000    
  0.301992E-03   5.12352      0.690092      0.964947      0.674083      0.959085      0.160096E-01  0.586154E-02   1.63317      0.549639      0.548207      0.410878      0.124443       0.00000       0.00000    
  0.331127E-03   5.10149      0.680519      0.950132      0.663458      0.943832      0.170610E-01  0.630021E-02   1.60729      0.541026      0.539483      0.404349      0.122432       0.00000       0.00000    
  0.363073E-03   5.07905      0.671057      0.935442      0.652902      0.928682      0.181555E-01  0.675946E-02   1.58158      0.532480      0.530821      0.397861      0.120421       0.00000       0.00000    
  0.398101E-03   5.05586      0.661809      0.920986      0.642474      0.913727      0.193357E-01  0.725974E-02   1.55620      0.524062      0.522276      0.391451      0.118412       0.00000       0.00000    
  0.436509E-03   5.03206      0.652746      0.906727      0.632152      0.898929      0.205940E-01  0.779803E-02   1.53108      0.515748      0.513825      0.385103      0.116404       0.00000       0.00000    
  0.478622E-03   5.00788      0.643799      0.892591      0.621897      0.884230      0.219023E-01  0.836070E-02   1.50613      0.507500      0.505435      0.378796      0.114396       0.00000       0.00000    
  0.524798E-03   4.98282      0.635142      0.878751      0.611801      0.869763      0.233407E-01  0.898762E-02   1.48156      0.499408      0.497183      0.372581      0.112393       0.00000       0.00000    
  0.575429E-03   4.95735      0.626623      0.865048      0.601778      0.855400      0.248451E-01  0.964756E-02   1.45718      0.491386      0.488993      0.366407      0.110391       0.00000       0.00000    
  0.630945E-03   4.93139      0.618279      0.851518      0.591846      0.841169      0.264328E-01  0.103492E-01   1.43302      0.483454      0.480882      0.360287      0.108392       0.00000       0.00000    
  0.691816E-03   4.90468      0.610212      0.838251      0.582053      0.827130      0.281591E-01  0.111214E-01   1.40918      0.475655      0.472886      0.354244      0.106398       0.00000       0.00000    
  0.758561E-03   4.87762      0.602282      0.825111      0.572326      0.813181      0.299558E-01  0.119296E-01   1.38551      0.467919      0.464944      0.348237      0.104406       0.00000       0.00000    
  0.831745E-03   4.84991      0.594609      0.812207      0.562721      0.799399      0.318882E-01  0.128080E-01   1.36212      0.460301      0.457101      0.342298      0.102420       0.00000       0.00000    
  0.911989E-03   4.82165      0.587171      0.799510      0.553221      0.785756      0.339499E-01  0.137541E-01   1.33898      0.452783      0.449342      0.336415      0.100437       0.00000       0.00000    
  0.999975E-03   4.79304      0.579879      0.786943      0.543786      0.772200      0.360927E-01  0.147428E-01   1.31599      0.445328      0.441633      0.330566      0.984582E-01   0.00000       0.00000    
  0.109645E-02   4.76364      0.572945      0.774680      0.534504      0.758839      0.384419E-01  0.158413E-01   1.29334      0.438017      0.434041      0.324797      0.964866E-01   0.00000       0.00000    
