   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  0.235532      0.517429      0.853439      0.511434      0.851625      0.599417E-02  0.181430E-02   1.36306      0.511434      0.510975      0.340650       0.00000       0.00000       0.00000    
  0.109648E-03  0.297030      0.509714      0.840003      0.503326      0.838051      0.638833E-02  0.195199E-02   1.34138      0.503326      0.502831      0.335220       0.00000       0.00000       0.00000    
  0.120226E-03  0.357287      0.502246      0.826918      0.495421      0.824811      0.682510E-02  0.210697E-02   1.32023      0.495421      0.494886      0.329924       0.00000       0.00000       0.00000    
  0.131825E-03  0.417044      0.494881      0.813975      0.487600      0.811704      0.728147E-02  0.227003E-02   1.29930      0.487600      0.487023      0.324682       0.00000       0.00000       0.00000    
  0.144543E-03  0.476085      0.487663      0.801236      0.479897      0.798791      0.776590E-02  0.244465E-02   1.27869      0.479897      0.479275      0.319516       0.00000       0.00000       0.00000    
  0.158489E-03  0.534167      0.480647      0.788773      0.472354      0.786136      0.829334E-02  0.263730E-02   1.25849      0.472354      0.471682      0.314454       0.00000       0.00000       0.00000    
  0.173779E-03  0.591782      0.473733      0.776447      0.464889      0.773608      0.884332E-02  0.283948E-02   1.23850      0.464889      0.464165      0.309443       0.00000       0.00000       0.00000    
  0.190545E-03  0.648502      0.467014      0.764382      0.457575      0.761321      0.943913E-02  0.306116E-02   1.21890      0.457575      0.456793      0.304528       0.00000       0.00000       0.00000    
  0.208928E-03  0.704533      0.460452      0.752521      0.450377      0.749221      0.100752E-01  0.330027E-02   1.19960      0.450377      0.449532      0.299688       0.00000       0.00000       0.00000    
  0.229085E-03  0.760119      0.453992      0.740792      0.443254      0.737241      0.107376E-01  0.355078E-02   1.18050      0.443254      0.442345      0.294897       0.00000       0.00000       0.00000    
  0.251186E-03  0.814653      0.447781      0.729379      0.436311      0.725547      0.114703E-01  0.383216E-02   1.16186      0.436311      0.435328      0.290219       0.00000       0.00000       0.00000    
  0.275420E-03  0.868743      0.441681      0.718101      0.429444      0.713973      0.122370E-01  0.412873E-02   1.14342      0.429444      0.428384      0.285589       0.00000       0.00000       0.00000    
  0.301992E-03  0.922233      0.435729      0.707007      0.422679      0.702561      0.130494E-01  0.444573E-02   1.12524      0.422679      0.421537      0.281024       0.00000       0.00000       0.00000    
  0.331127E-03  0.974883      0.429996      0.696173      0.416061      0.691377      0.139351E-01  0.479599E-02   1.10744      0.416061      0.414826      0.276551       0.00000       0.00000       0.00000    
  0.363073E-03   1.02713      0.424370      0.685466      0.409512      0.680302      0.148587E-01  0.516358E-02   1.08981      0.409512      0.408181      0.272121       0.00000       0.00000       0.00000    
  0.398101E-03   1.07863      0.418952      0.674997      0.403094      0.669431      0.158573E-01  0.556581E-02   1.07253      0.403094      0.401659      0.267772       0.00000       0.00000       0.00000    
  0.436509E-03   1.12951      0.413709      0.664724      0.396784      0.658724      0.169248E-01  0.600034E-02   1.05551      0.396784      0.395234      0.263490       0.00000       0.00000       0.00000    
  0.478622E-03   1.18001      0.408578      0.654576      0.390541      0.648120      0.180365E-01  0.645560E-02   1.03866      0.390541      0.388872      0.259248       0.00000       0.00000       0.00000    
  0.524798E-03   1.22962      0.403720      0.644722      0.384456      0.637756      0.192635E-01  0.696583E-02   1.02221      0.384456      0.382653      0.255102       0.00000       0.00000       0.00000    
  0.575429E-03   1.27882      0.398992      0.635002      0.378443      0.627498      0.205492E-01  0.750449E-02   1.00594      0.378443      0.376499      0.250999       0.00000       0.00000       0.00000    
  0.630945E-03   1.32752      0.394429      0.625453      0.372520      0.617374      0.219090E-01  0.807905E-02  0.989894      0.372520      0.370424      0.246950       0.00000       0.00000       0.00000    
  0.691816E-03   1.37548      0.390124      0.616161      0.366731      0.607446      0.233931E-01  0.871479E-02  0.974177      0.366731      0.364468      0.242978       0.00000       0.00000       0.00000    
  0.758561E-03   1.42307      0.385945      0.606991      0.361004      0.597610      0.249402E-01  0.938193E-02  0.958614      0.361004      0.358566      0.239044       0.00000       0.00000       0.00000    
  0.831745E-03   1.47002      0.382005      0.598051      0.355395      0.587941      0.266096E-01  0.101103E-01  0.943336      0.355395      0.352764      0.235176       0.00000       0.00000       0.00000    
  0.911989E-03   1.51641      0.378281      0.589310      0.349885      0.578412      0.283961E-01  0.108982E-01  0.928297      0.349885      0.347047      0.231365       0.00000       0.00000       0.00000    
  0.999975E-03   1.56246      0.374693      0.580692      0.344437      0.568968      0.302560E-01  0.117237E-01  0.913405      0.344437      0.341381      0.227587       0.00000       0.00000       0.00000    
  0.109645E-02   1.60771      0.371435      0.572366      0.339131      0.559719      0.323037E-01  0.126463E-01  0.898850      0.339131      0.335832      0.223888       0.00000       0.00000       0.00000    
  0.120223E-02   1.65257      0.368344      0.564182      0.333893      0.550560      0.344517E-01  0.136219E-01  0.884453      0.333893      0.330336      0.220224       0.00000       0.00000       0.00000    
