   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   83.8705       6.41468       9.09818       6.39686       9.09094      0.178232E-01  0.724556E-02   15.4878       3.42877       3.42720       3.27828       2.96809       2.38546       0.00000    
  0.109648E-03   80.7771       6.21137       8.80348       6.19253       8.79578      0.188431E-01  0.769904E-02   14.9883       3.32301       3.32134       3.17481       2.86952       2.29963       0.00000    
  0.120226E-03   77.8317       6.01666       8.52133       5.99670       8.51313      0.199553E-01  0.819793E-02   14.5098       3.22160       3.21981       3.07562       2.77511       2.21770       0.00000    
  0.131825E-03   74.9451       5.82539       8.24419       5.80428       8.23548      0.211090E-01  0.871747E-02   14.0398       3.12192       3.12001       2.97813       2.68236       2.13734       0.00000    
  0.144543E-03   72.1427       5.63904       7.97425       5.61672       7.96498      0.223223E-01  0.926658E-02   13.5817       3.02472       3.02268       2.88309       2.59200       2.05921       0.00000    
  0.158489E-03   69.4522       5.45927       7.71388       5.43564       7.70402      0.236248E-01  0.986052E-02   13.1397       2.93083       2.92866       2.79131       2.50481       1.98405       0.00000    
  0.173779E-03   66.8158       5.28269       7.45816       5.25772       7.44768      0.249736E-01  0.104778E-01   12.7054       2.83855       2.83624       2.70111       2.41917       1.91034       0.00000    
  0.190545E-03   64.2824       5.11222       7.21131       5.08581       7.20017      0.264155E-01  0.111423E-01   12.2860       2.74934       2.74687       2.61392       2.33647       1.83938       0.00000    
  0.208928E-03   61.8274       4.94642       6.97124       4.91848       6.95939      0.279374E-01  0.118478E-01   11.8779       2.66247       2.65984       2.52904       2.25601       1.77051       0.00000    
  0.229085E-03   59.4231       4.78364       6.73555       4.75413       6.72297      0.295116E-01  0.125800E-01   11.4771       2.57713       2.57432       2.44566       2.17701       1.70299       0.00000    
  0.251186E-03   57.1370       4.62797       6.51014       4.59674       6.49676      0.312222E-01  0.133829E-01   11.0935       2.49534       2.49235       2.36576       2.10141       1.63865       0.00000    
  0.275420E-03   54.9004       4.47528       6.28904       4.44228       6.27483      0.329973E-01  0.142195E-01   10.7171       2.41504       2.41186       2.28734       2.02724       1.57563       0.00000    
  0.301992E-03   52.7302       4.32661       6.07376       4.29175       6.05866      0.348591E-01  0.151013E-01   10.3504       2.33676       2.33337       2.21089       1.95500       1.51440       0.00000    
  0.331127E-03   50.6523       4.18357       5.86656       4.14671       5.85050      0.368565E-01  0.160549E-01   9.99721       2.26127       2.25766       2.13719       1.88543       1.45566       0.00000    
  0.363073E-03   48.6180       4.04319       5.66321       4.00427       5.64616      0.389229E-01  0.170451E-01   9.65043       2.18713       2.18328       2.06479       1.81715       1.39809       0.00000    
  0.398101E-03   46.6653       3.90784       5.46706       3.86671       5.44895      0.411248E-01  0.181077E-01   9.31566       2.11547       2.11138       1.99484       1.75124       1.34272       0.00000    
  0.436509E-03   44.7773       3.77649       5.27665       3.73304       5.25741      0.434479E-01  0.192356E-01   8.99046       2.04581       2.04146       1.92684       1.68724       1.28911       0.00000    
  0.478622E-03   42.9303       3.64768       5.08987       3.60183       5.06946      0.458484E-01  0.204054E-01   8.67130       1.97740       1.97278       1.86008       1.62443       1.23661       0.00000    
  0.524798E-03   41.1768       3.52473       4.91144       3.47628       4.88976      0.484463E-01  0.216829E-01   8.36604       1.91189       1.90697       1.79614       1.56439       1.18665       0.00000    
  0.575429E-03   39.4646       3.40438       4.73671       3.35323       4.71370      0.511419E-01  0.230143E-01   8.06693       1.84766       1.84243       1.73346       1.50557       1.13781       0.00000    
  0.630945E-03   37.8044       3.28731       4.56665       3.23334       4.54224      0.539610E-01  0.244137E-01   7.77558       1.78505       1.77949       1.67236       1.44829       1.09038       0.00000    
