   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  0.230675      0.516280      0.851449      0.510262      0.849681      0.601725E-02  0.176796E-02   1.35994      0.510262      0.509808      0.339872       0.00000       0.00000       0.00000    
  0.109648E-03  0.293395      0.508635      0.838126      0.502223      0.836223      0.641236E-02  0.190279E-02   1.33845      0.502223      0.501734      0.334489       0.00000       0.00000       0.00000    
  0.120226E-03  0.354726      0.501235      0.825148      0.494385      0.823093      0.685014E-02  0.205465E-02   1.31748      0.494385      0.493856      0.329237       0.00000       0.00000       0.00000    
  0.131825E-03  0.415499      0.493935      0.812310      0.486628      0.810096      0.730753E-02  0.221447E-02   1.29672      0.486628      0.486058      0.324038       0.00000       0.00000       0.00000    
  0.144543E-03  0.475473      0.486781      0.799674      0.478988      0.797288      0.779299E-02  0.238568E-02   1.27628      0.478988      0.478373      0.318915       0.00000       0.00000       0.00000    
  0.158489E-03  0.534376      0.479827      0.787309      0.471505      0.784734      0.832150E-02  0.257465E-02   1.25624      0.471505      0.470841      0.313894       0.00000       0.00000       0.00000    
  0.173779E-03  0.592759      0.472972      0.775078      0.464100      0.772305      0.887256E-02  0.277302E-02   1.23640      0.464100      0.463383      0.308922       0.00000       0.00000       0.00000    
  0.190545E-03  0.650144      0.466311      0.763105      0.456842      0.760114      0.946948E-02  0.299062E-02   1.21696      0.456842      0.456068      0.304046       0.00000       0.00000       0.00000    
  0.208928E-03  0.706763      0.459805      0.751332      0.449698      0.748106      0.101067E-01  0.322541E-02   1.19780      0.449698      0.448864      0.299242       0.00000       0.00000       0.00000    
  0.229085E-03  0.762886      0.453400      0.739688      0.442630      0.736217      0.107702E-01  0.347146E-02   1.17885      0.442630      0.441730      0.294487       0.00000       0.00000       0.00000    
  0.251186E-03  0.817840      0.447241      0.728356      0.435737      0.724608      0.115041E-01  0.374798E-02   1.16034      0.435737      0.434765      0.289843       0.00000       0.00000       0.00000    
  0.275420E-03  0.872300      0.441191      0.717157      0.428919      0.713118      0.122719E-01  0.403951E-02   1.14204      0.428919      0.427871      0.285247       0.00000       0.00000       0.00000    
  0.301992E-03  0.926095      0.435288      0.706138      0.422203      0.701787      0.130855E-01  0.435122E-02   1.12399      0.422203      0.421072      0.280715       0.00000       0.00000       0.00000    
  0.331127E-03  0.978958      0.429602      0.695376      0.415629      0.690680      0.139723E-01  0.469580E-02   1.10631      0.415629      0.414408      0.276272       0.00000       0.00000       0.00000    
  0.363073E-03   1.03137      0.424022      0.684738      0.409125      0.679681      0.148970E-01  0.505753E-02   1.08881      0.409125      0.407808      0.271872       0.00000       0.00000       0.00000    
  0.398101E-03   1.08296      0.418646      0.674335      0.402750      0.668881      0.158967E-01  0.545351E-02   1.07163      0.402750      0.401329      0.267553       0.00000       0.00000       0.00000    
  0.436509E-03   1.13386      0.413445      0.664125      0.396480      0.658243      0.169654E-01  0.588146E-02   1.05472      0.396480      0.394946      0.263297       0.00000       0.00000       0.00000    
  0.478622E-03   1.18434      0.408354      0.654036      0.390276      0.647706      0.180781E-01  0.632992E-02   1.03798      0.390276      0.388624      0.259083       0.00000       0.00000       0.00000    
  0.524798E-03   1.23384      0.403534      0.644238      0.384228      0.637405      0.193062E-01  0.683281E-02   1.02163      0.384228      0.382443      0.254962       0.00000       0.00000       0.00000    
  0.575429E-03   1.28289      0.398843      0.634571      0.378250      0.627208      0.205929E-01  0.736388E-02   1.00546      0.378250      0.376325      0.250883       0.00000       0.00000       0.00000    
  0.630945E-03   1.33138      0.394314      0.625072      0.372360      0.617142      0.219536E-01  0.793051E-02  0.989502      0.372360      0.370285      0.246857       0.00000       0.00000       0.00000    
  0.691816E-03   1.37904      0.390041      0.615826      0.366602      0.607269      0.234385E-01  0.855779E-02  0.973871      0.366602      0.364361      0.242907       0.00000       0.00000       0.00000    
