   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   13.4384       1.32910       1.66060       1.32011       1.65758      0.899153E-02  0.302364E-02   2.97769      0.910829      0.910104      0.747473      0.409281       0.00000       0.00000    
  0.109648E-03   13.2356       1.30694       1.63278       1.29738       1.62954      0.955569E-02  0.323752E-02   2.92692      0.895574      0.894795      0.734744      0.401810       0.00000       0.00000    
  0.120226E-03   13.0350       1.28520       1.60546       1.27503       1.60198      0.101773E-01  0.347626E-02   2.87701      0.880596      0.879758      0.722225      0.394429       0.00000       0.00000    
  0.131825E-03   12.8355       1.26365       1.57835       1.25282       1.57463      0.108252E-01  0.372650E-02   2.82745      0.865733      0.864833      0.709793      0.387087       0.00000       0.00000    
  0.144543E-03   12.6373       1.24234       1.55154       1.23083       1.54755      0.115107E-01  0.399321E-02   2.77838      0.851034      0.850066      0.697483      0.379800       0.00000       0.00000    
  0.158489E-03   12.4411       1.22140       1.52514       1.20915       1.52086      0.122534E-01  0.428533E-02   2.73000      0.836557      0.835516      0.685343      0.372588       0.00000       0.00000    
  0.173779E-03   12.2459       1.20063       1.49895       1.18761       1.49436      0.130259E-01  0.459083E-02   2.68196      0.822191      0.821073      0.673286      0.365415       0.00000       0.00000    
  0.190545E-03   12.0526       1.18021       1.47315       1.16635       1.46822      0.138590E-01  0.492359E-02   2.63458      0.808036      0.806835      0.661389      0.358316       0.00000       0.00000    
  0.208928E-03   11.8608       1.16007       1.44766       1.14532       1.44237      0.147448E-01  0.528047E-02   2.58770      0.794049      0.792757      0.649618      0.351276       0.00000       0.00000    
  0.229085E-03   11.6699       1.14011       1.42236       1.12444       1.41671      0.156651E-01  0.565311E-02   2.54116      0.780169      0.778783      0.637929      0.344275       0.00000       0.00000    
  0.251186E-03   11.4815       1.12059       1.39756       1.10392       1.39149      0.166767E-01  0.606809E-02   2.49541      0.766548      0.765057      0.626435      0.337368       0.00000       0.00000    
  0.275420E-03   11.2941       1.10127       1.37297       1.08354       1.36646      0.177322E-01  0.650370E-02   2.45000      0.753038      0.751437      0.615026      0.330503       0.00000       0.00000    
  0.301992E-03   11.1081       1.08222       1.34866       1.06337       1.34169      0.188466E-01  0.696702E-02   2.40506      0.739680      0.737961      0.603730      0.323693       0.00000       0.00000    
  0.331127E-03   10.9241       1.06356       1.32476       1.04350       1.31729      0.200548E-01  0.747507E-02   2.36079      0.726536      0.724689      0.592596      0.316965       0.00000       0.00000    
  0.363073E-03   10.7412       1.04508       1.30106       1.02377       1.29305      0.213112E-01  0.800628E-02   2.31683      0.713496      0.711514      0.581541      0.310276       0.00000       0.00000    
  0.398101E-03   10.5601       1.02698       1.27774       1.00432       1.26916      0.226628E-01  0.858357E-02   2.27347      0.700653      0.698525      0.570633      0.303663       0.00000       0.00000    
  0.436509E-03   10.3806       1.00919       1.25473      0.985085       1.24553      0.241010E-01  0.920343E-02   2.23062      0.687972      0.685686      0.559845      0.297113       0.00000       0.00000    
  0.478622E-03   10.2021      0.991590       1.23193      0.965995       1.22208      0.255947E-01  0.985056E-02   2.18807      0.675392      0.672942      0.549134      0.290603       0.00000       0.00000    
  0.524798E-03   10.0259      0.974475       1.20959      0.947243       1.19902      0.272322E-01  0.105693E-01   2.14627      0.663054      0.660422      0.538603      0.284188       0.00000       0.00000    
  0.575429E-03   9.85086      0.957586       1.18748      0.928644       1.17615      0.289421E-01  0.113248E-01   2.10480      0.650826      0.648001      0.528153      0.277818       0.00000       0.00000    
