   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  0.239261      0.516133      0.851384      0.510297      0.849746      0.583609E-02  0.163893E-02   1.36004      0.510297      0.509847      0.339898       0.00000       0.00000       0.00000    
  0.109648E-03  0.301205      0.508496      0.838082      0.502274      0.836317      0.622217E-02  0.176587E-02   1.33859      0.502274      0.501790      0.334527       0.00000       0.00000       0.00000    
  0.120226E-03  0.361806      0.501102      0.825123      0.494452      0.823214      0.665027E-02  0.190910E-02   1.31767      0.494452      0.493929      0.329286       0.00000       0.00000       0.00000    
  0.131825E-03  0.421868      0.493808      0.812304      0.486711      0.810244      0.709769E-02  0.205996E-02   1.29695      0.486711      0.486146      0.324097       0.00000       0.00000       0.00000    
  0.144543E-03  0.481157      0.486658      0.799683      0.479086      0.797461      0.757278E-02  0.222174E-02   1.27655      0.479086      0.478477      0.318985       0.00000       0.00000       0.00000    
  0.158489E-03  0.539410      0.479708      0.787334      0.471618      0.784933      0.809033E-02  0.240057E-02   1.25655      0.471618      0.470960      0.313973       0.00000       0.00000       0.00000    
  0.173779E-03  0.597158      0.472856      0.775117      0.464226      0.772528      0.863013E-02  0.258844E-02   1.23675      0.464226      0.463517      0.309011       0.00000       0.00000       0.00000    
  0.190545E-03  0.653940      0.466197      0.763155      0.456982      0.760360      0.921519E-02  0.279481E-02   1.21734      0.456982      0.456216      0.304144       0.00000       0.00000       0.00000    
  0.208928E-03  0.709980      0.459692      0.751393      0.449851      0.748375      0.984005E-02  0.301775E-02   1.19823      0.449851      0.449025      0.299350       0.00000       0.00000       0.00000    
  0.229085E-03  0.765538      0.453286      0.739760      0.442795      0.736508      0.104909E-01  0.325154E-02   1.17930      0.442795      0.441905      0.294603       0.00000       0.00000       0.00000    
  0.251186E-03  0.819964      0.447126      0.728435      0.435914      0.724920      0.112113E-01  0.351476E-02   1.16083      0.435914      0.434952      0.289968       0.00000       0.00000       0.00000    
  0.275420E-03  0.873909      0.441074      0.717243      0.429108      0.713450      0.119653E-01  0.379251E-02   1.14256      0.429108      0.428070      0.285380       0.00000       0.00000       0.00000    
  0.301992E-03  0.927209      0.435168      0.706230      0.422403      0.702140      0.127645E-01  0.408976E-02   1.12454      0.422403      0.421284      0.280856       0.00000       0.00000       0.00000    
  0.331127E-03  0.979604      0.429477      0.695471      0.415840      0.691052      0.136363E-01  0.441889E-02   1.10689      0.415840      0.414631      0.276421       0.00000       0.00000       0.00000    
  0.363073E-03   1.03157      0.423892      0.684836      0.409346      0.680071      0.145456E-01  0.476465E-02   1.08942      0.409346      0.408043      0.272028       0.00000       0.00000       0.00000    
  0.398101E-03   1.08272      0.418510      0.674433      0.402981      0.669290      0.155293E-01  0.514367E-02   1.07227      0.402981      0.401574      0.267716       0.00000       0.00000       0.00000    
  0.436509E-03   1.13321      0.413301      0.664222      0.396720      0.658669      0.165812E-01  0.555379E-02   1.05539      0.396720      0.395201      0.263467       0.00000       0.00000       0.00000    
  0.478622E-03   1.18330      0.408202      0.654133      0.390525      0.648149      0.176769E-01  0.598388E-02   1.03867      0.390525      0.388889      0.259260       0.00000       0.00000       0.00000    
  0.524798E-03   1.23242      0.403373      0.644330      0.384485      0.637863      0.188871E-01  0.646701E-02   1.02235      0.384485      0.382718      0.255145       0.00000       0.00000       0.00000    
  0.575429E-03   1.28111      0.398671      0.634659      0.378515      0.627682      0.201555E-01  0.697765E-02   1.00620      0.378515      0.376609      0.251073       0.00000       0.00000       0.00000    
  0.630945E-03   1.32926      0.394131      0.625154      0.372634      0.617631      0.214975E-01  0.752303E-02  0.990265      0.372634      0.370579      0.247053       0.00000       0.00000       0.00000    
  0.691816E-03   1.37660      0.389845      0.615900      0.366883      0.607772      0.229628E-01  0.812772E-02  0.974655      0.366883      0.364663      0.243109       0.00000       0.00000       0.00000    
  0.758561E-03   1.42357      0.385684      0.606766      0.361193      0.598003      0.244908E-01  0.876294E-02  0.959196      0.361193      0.358802      0.239201       0.00000       0.00000       0.00000    
  0.831745E-03   1.46984      0.381759      0.597854      0.355619      0.588397      0.261404E-01  0.945765E-02  0.944015      0.355619      0.353038      0.235359       0.00000       0.00000       0.00000    
  0.911989E-03   1.51552      0.378047      0.589137      0.350141      0.578927      0.279063E-01  0.102104E-01  0.929068      0.350141      0.347356      0.231571       0.00000       0.00000       0.00000    
  0.999975E-03   1.56083      0.374468      0.580541      0.344723      0.569541      0.297453E-01  0.109998E-01  0.914264      0.344723      0.341725      0.227816       0.00000       0.00000       0.00000    
  0.109645E-02   1.60529      0.371216      0.572228      0.339444      0.560344      0.317712E-01  0.118842E-01  0.899788      0.339444      0.336206      0.224138       0.00000       0.00000       0.00000    
  0.120223E-02   1.64934      0.368129      0.564054      0.334232      0.551234      0.338970E-01  0.128203E-01  0.885466      0.334232      0.330740      0.220494       0.00000       0.00000       0.00000    
  0.131822E-02   1.69290      0.365239      0.556045      0.329097      0.542228      0.361413E-01  0.138178E-01  0.871325      0.329097      0.325337      0.216891       0.00000       0.00000       0.00000    
