   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   13.4510       1.33024       1.66204       1.32140       1.65917      0.884105E-02  0.287545E-02   2.98056      0.911720      0.910976      0.748190      0.409677       0.00000       0.00000    
  0.109648E-03   13.2478       1.30805       1.63419       1.29865       1.63111      0.939828E-02  0.308084E-02   2.92976      0.896455      0.895656      0.735451      0.402199       0.00000       0.00000    
  0.120226E-03   13.0470       1.28629       1.60684       1.27628       1.60353      0.100126E-01  0.331036E-02   2.87981      0.881468      0.880608      0.722923      0.394811       0.00000       0.00000    
  0.131825E-03   12.8472       1.26471       1.57970       1.25406       1.57615      0.106529E-01  0.355107E-02   2.83021      0.866596      0.865672      0.710480      0.387462       0.00000       0.00000    
  0.144543E-03   12.6488       1.24339       1.55286       1.23206       1.54906      0.113306E-01  0.380779E-02   2.78111      0.851887      0.850894      0.698162      0.380168       0.00000       0.00000    
  0.158489E-03   12.4523       1.22242       1.52644       1.21035       1.52235      0.120651E-01  0.408925E-02   2.73270      0.837402      0.836334      0.686012      0.372950       0.00000       0.00000    
  0.173779E-03   12.2569       1.20163       1.50021       1.18880       1.49583      0.128292E-01  0.438374E-02   2.68462      0.823027      0.821880      0.673946      0.365771       0.00000       0.00000    
  0.190545E-03   12.0633       1.18118       1.47438       1.16753       1.46967      0.136535E-01  0.470480E-02   2.63720      0.808864      0.807631      0.662040      0.358666       0.00000       0.00000    
  0.208928E-03   11.8713       1.16102       1.44885       1.14649       1.44380      0.145303E-01  0.504940E-02   2.59029      0.794868      0.793542      0.650260      0.351620       0.00000       0.00000    
  0.229085E-03   11.6802       1.14103       1.42353       1.12559       1.41812      0.154413E-01  0.540939E-02   2.54371      0.780979      0.779557      0.638561      0.344613       0.00000       0.00000    
  0.251186E-03   11.4916       1.12149       1.39869       1.10505       1.39288      0.164432E-01  0.581075E-02   2.49793      0.767350      0.765821      0.627058      0.337701       0.00000       0.00000    
  0.275420E-03   11.3039       1.10215       1.37406       1.08466       1.36783      0.174888E-01  0.623229E-02   2.45249      0.753833      0.752190      0.615640      0.330830       0.00000       0.00000    
  0.301992E-03   11.1178       1.08307       1.34972       1.06448       1.34304      0.185930E-01  0.668096E-02   2.40752      0.740466      0.738703      0.604335      0.324015       0.00000       0.00000    
  0.331127E-03   10.9336       1.06439       1.32579       1.04460       1.31861      0.197907E-01  0.717345E-02   2.36321      0.727315      0.725420      0.593192      0.317282       0.00000       0.00000    
  0.363073E-03   10.7505       1.04589       1.30205       1.02486       1.29436      0.210362E-01  0.768865E-02   2.31922      0.714267      0.712234      0.582127      0.310588       0.00000       0.00000    
