   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   37.4156       2.96863       3.90015       2.95633       3.89572      0.123030E-01  0.443257E-02   6.85204       1.71970       1.71862       1.56218       1.23663      0.614912       0.00000    
  0.109648E-03   36.4102       2.89834       3.80574       2.88529       3.80101      0.130467E-01  0.473109E-02   6.68630       1.68043       1.67928       1.52533       1.20486      0.596401       0.00000    
  0.120226E-03   35.4372       2.83013       3.71415       2.81627       3.70908      0.138626E-01  0.506232E-02   6.52535       1.64226       1.64102       1.48951       1.17401      0.578550       0.00000    
  0.131825E-03   34.4773       2.76278       3.62369       2.74807       3.61828      0.147113E-01  0.540859E-02   6.36635       1.60454       1.60321       1.45411       1.14353      0.560965       0.00000    
  0.144543E-03   33.5361       2.69664       3.53487       2.68103       3.52909      0.156069E-01  0.577639E-02   6.21012       1.56745       1.56603       1.41930       1.11358      0.543762       0.00000    
  0.158489E-03   32.6203       2.63215       3.44825       2.61558       3.44207      0.165736E-01  0.617719E-02   6.05765       1.53122       1.52970       1.38530       1.08436      0.527071       0.00000    
  0.173779E-03   31.7168       2.56848       3.36271       2.55090       3.35612      0.175772E-01  0.659526E-02   5.90702       1.49542       1.49379       1.35170       1.05548      0.510630       0.00000    
  0.190545E-03   30.8370       2.50637       3.27925       2.48771       3.27220      0.186554E-01  0.704848E-02   5.75991       1.46043       1.45868       1.31885       1.02729      0.494669       0.00000    
  0.208928E-03   29.9755       2.44547       3.19740       2.42567       3.18986      0.197983E-01  0.753253E-02   5.61554       1.42606       1.42419       1.28660      0.999614      0.479077       0.00000    
  0.229085E-03   29.1259       2.38537       3.11658       2.36438       3.10855      0.209836E-01  0.803675E-02   5.47293       1.39210       1.39010       1.25472      0.972283      0.463725       0.00000    
  0.251186E-03   28.3044       2.32715       3.03825       2.30487       3.02965      0.222801E-01  0.859471E-02   5.33452       1.35911       1.35697       1.22375      0.945760      0.448938       0.00000    
  0.275420E-03   27.4949       2.26974       2.96097       2.24611       2.95179      0.236297E-01  0.917865E-02   5.19790       1.32653       1.32424       1.19316      0.919581      0.434392       0.00000    
  0.301992E-03   26.7014       2.21342       2.88511       2.18837       2.87531      0.250507E-01  0.979750E-02   5.06368       1.29450       1.29205       1.16309      0.893867      0.420167       0.00000    
