   4.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   5.31926      0.815870       1.15604      0.808664       1.15388      0.720633E-02  0.216211E-02   1.96254      0.660717      0.660124      0.493757      0.147947       0.00000       0.00000    
  0.109648E-03   5.30658      0.804434       1.13890      0.796762       1.13657      0.767210E-02  0.232297E-02   1.93334      0.650791      0.650154      0.486419      0.145971       0.00000       0.00000    
  0.120226E-03   5.29251      0.793222       1.12206      0.785035       1.11956      0.818708E-02  0.250361E-02   1.90459      0.641049      0.640361      0.479196      0.143986       0.00000       0.00000    
  0.131825E-03   5.27789      0.782104       1.10535      0.773379       1.10266      0.872461E-02  0.269347E-02   1.87604      0.631381      0.630640      0.472018      0.141998       0.00000       0.00000    
  0.144543E-03   5.26247      0.771120       1.08883      0.761826       1.08593      0.929445E-02  0.289652E-02   1.84776      0.621820      0.621022      0.464907      0.140006       0.00000       0.00000    
  0.158489E-03   5.24599      0.760326       1.07255      0.750413       1.06943      0.991366E-02  0.312008E-02   1.81984      0.612403      0.611544      0.457886      0.138009       0.00000       0.00000    
  0.173779E-03   5.22900      0.749627       1.05640      0.739069       1.05304      0.105587E-01  0.335446E-02   1.79211      0.603058      0.602134      0.450909      0.136010       0.00000       0.00000    
  0.190545E-03   5.21104      0.739114       1.04048      0.727858       1.03687      0.112562E-01  0.361099E-02   1.76473      0.593850      0.592854      0.444017      0.134008       0.00000       0.00000    
  0.208928E-03   5.19233      0.728752       1.02476      0.716752       1.02087      0.119996E-01  0.388723E-02   1.73762      0.584750      0.583676      0.437192      0.132003       0.00000       0.00000    
  0.229085E-03   5.17314      0.718488       1.00915      0.705715       1.00497      0.127731E-01  0.417638E-02   1.71069      0.575718      0.574565      0.430409      0.129996       0.00000       0.00000    
  0.251186E-03   5.15283      0.708467      0.993838      0.694841      0.989338      0.136265E-01  0.450039E-02   1.68418      0.566853      0.565609      0.423729      0.127988       0.00000       0.00000    
  0.275420E-03   5.13204      0.698556      0.978654      0.684038      0.973812      0.145183E-01  0.484150E-02   1.65785      0.558059      0.556720      0.417092      0.125979       0.00000       0.00000    
  0.301992E-03   5.11062      0.688793      0.963641      0.673331      0.958435      0.154620E-01  0.520561E-02   1.63177      0.549360      0.547921      0.410514      0.123970       0.00000       0.00000    
  0.331127E-03   5.08831      0.679249      0.948875      0.662761      0.943268      0.164885E-01  0.560707E-02   1.60603      0.540799      0.539248      0.404020      0.121961       0.00000       0.00000    
  0.363073E-03   5.06558      0.669814      0.934229      0.652257      0.928202      0.175576E-01  0.602796E-02   1.58046      0.532304      0.530635      0.397566      0.119953       0.00000       0.00000    
  0.398101E-03   5.04206      0.660590      0.919813      0.641879      0.913325      0.187112E-01  0.648763E-02   1.55520      0.523933      0.522137      0.391188      0.117945       0.00000       0.00000    
  0.436509E-03   5.01791      0.651547      0.905585      0.631605      0.898602      0.199420E-01  0.698337E-02   1.53021      0.515665      0.513731      0.384870      0.115940       0.00000       0.00000    
  0.478622E-03   4.99336      0.642619      0.891478      0.621396      0.883976      0.212223E-01  0.750225E-02   1.50537      0.507461      0.505384      0.378592      0.113935       0.00000       0.00000    
  0.524798E-03   4.96788      0.633975      0.877658      0.611344      0.869576      0.226314E-01  0.808231E-02   1.48092      0.499410      0.497171      0.372404      0.111934       0.00000       0.00000    
  0.575429E-03   4.94199      0.625469      0.863971      0.601363      0.855277      0.241058E-01  0.869394E-02   1.45664      0.491427      0.489020      0.366257      0.109935       0.00000       0.00000    
  0.630945E-03   4.91557      0.617134      0.850451      0.591471      0.841106      0.256627E-01  0.934541E-02   1.43258      0.483532      0.480944      0.360161      0.107939       0.00000       0.00000    
  0.691816E-03   4.88839      0.609073      0.837187      0.581716      0.827123      0.273572E-01  0.100646E-01   1.40884      0.475768      0.472981      0.354141      0.105948       0.00000       0.00000    
  0.758561E-03   4.86085      0.601146      0.824046      0.572024      0.813228      0.291214E-01  0.108184E-01   1.38525      0.468066      0.465071      0.348157      0.103959       0.00000       0.00000    
  0.831745E-03   4.83264      0.593474      0.811134      0.562453      0.799494      0.310205E-01  0.116397E-01   1.36195      0.460478      0.457257      0.342237      0.101975       0.00000       0.00000    
  0.911989E-03   4.80386      0.586033      0.798423      0.552985      0.785897      0.330481E-01  0.125266E-01   1.33888      0.452989      0.449524      0.336373      0.999965E-01   0.00000       0.00000    
  0.999975E-03   4.77473      0.578738      0.785838      0.543581      0.772383      0.351563E-01  0.134546E-01   1.31596      0.445560      0.441840      0.330543      0.980209E-01   0.00000       0.00000    
  0.109645E-02   4.74479      0.571796      0.773548      0.534326      0.759059      0.374699E-01  0.144892E-01   1.29339      0.438273      0.434269      0.324789      0.960533E-01   0.00000       0.00000    
  0.120223E-02   4.71446      0.565036      0.761404      0.525143      0.745823      0.398927E-01  0.155815E-01   1.27097      0.431054      0.426751      0.319072      0.940898E-01   0.00000       0.00000    
  0.131822E-02   4.68366      0.558491      0.749433      0.516046      0.732691      0.424449E-01  0.167421E-01   1.24874      0.423914      0.419294      0.313397      0.921313E-01   0.00000       0.00000    
  0.144540E-02   4.65213      0.552304      0.737741      0.507082      0.719717      0.452226E-01  0.180242E-01   1.22680      0.416901      0.411931      0.307786      0.901812E-01   0.00000       0.00000    
  0.158485E-02   4.62025      0.546293      0.726183      0.498181      0.706815      0.481126E-01  0.193674E-01   1.20500      0.409946      0.404610      0.302205      0.882351E-01   0.00000       0.00000    
  0.173775E-02   4.58774      0.540608      0.714869      0.489393      0.694042      0.512142E-01  0.208268E-01   1.18344      0.403097      0.397365      0.296677      0.862966E-01   0.00000       0.00000    
  0.190540E-02   4.55463      0.535234      0.703781      0.480708      0.681378      0.545258E-01  0.224034E-01   1.16209      0.396343      0.390185      0.291193      0.843651E-01   0.00000       0.00000    
  0.208923E-02   4.52117      0.530051      0.692832      0.472085      0.668779      0.579664E-01  0.240525E-01   1.14086      0.389647      0.383043      0.285736      0.824379E-01   0.00000       0.00000    
  0.229079E-02   4.48686      0.525330      0.682208      0.463603      0.656323      0.617274E-01  0.258842E-01   1.11993      0.383082      0.375985      0.280338      0.805207E-01   0.00000       0.00000    
  0.251180E-02   4.45210      0.520858      0.671754      0.455191      0.643934      0.656663E-01  0.278194E-01   1.09913      0.376583      0.368967      0.274968      0.786087E-01   0.00000       0.00000    
  0.275413E-02   4.41684      0.516663      0.661490      0.446859      0.631620      0.698037E-01  0.298699E-01   1.07848      0.370157      0.361992      0.269628      0.767025E-01   0.00000       0.00000    
  0.301984E-02   4.38070      0.512956      0.651551      0.438656      0.619418      0.743004E-01  0.321336E-01   1.05807      0.363850      0.355083      0.264335      0.748058E-01   0.00000       0.00000    
  0.331118E-02   4.34412      0.509484      0.641767      0.430512      0.607264      0.789726E-01  0.345030E-01   1.03778      0.357598      0.348202      0.259061      0.729133E-01   0.00000       0.00000    
  0.363064E-02   4.30677      0.506438      0.632259      0.422472      0.595192      0.839667E-01  0.370673E-01   1.01766      0.351443      0.341370      0.253822      0.710284E-01   0.00000       0.00000    
  0.398091E-02   4.26860      0.503819      0.623024      0.414528      0.583188      0.892913E-01  0.398362E-01  0.997716      0.345377      0.334577      0.248611      0.691505E-01   0.00000       0.00000    
  0.436498E-02   4.22996      0.501455      0.613951      0.406641      0.571222      0.948147E-01  0.427286E-01  0.977863      0.339364      0.327806      0.243416      0.672766E-01   0.00000       0.00000    
