   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  0.240019      0.516497      0.852070      0.510787      0.850545      0.570959E-02  0.152487E-02   1.36133      0.510787      0.510327      0.340218       0.00000       0.00000       0.00000    
  0.109648E-03  0.301854      0.508852      0.838756      0.502763      0.837112      0.608937E-02  0.164470E-02   1.33987      0.502763      0.502267      0.334845       0.00000       0.00000       0.00000    
  0.120226E-03  0.362354      0.501449      0.825785      0.494939      0.824005      0.651071E-02  0.178014E-02   1.31894      0.494939      0.494403      0.329602       0.00000       0.00000       0.00000    
  0.131825E-03  0.422318      0.494147      0.812952      0.487196      0.811029      0.695118E-02  0.192291E-02   1.29822      0.487196      0.486617      0.324412       0.00000       0.00000       0.00000    
  0.144543E-03  0.481514      0.486988      0.800318      0.479569      0.798242      0.741905E-02  0.207616E-02   1.27781      0.479569      0.478945      0.319297       0.00000       0.00000       0.00000    
  0.158489E-03  0.539678      0.480027      0.787954      0.472098      0.785708      0.792896E-02  0.224582E-02   1.25781      0.472098      0.471425      0.314283       0.00000       0.00000       0.00000    
  0.173779E-03  0.597340      0.473166      0.775722      0.464705      0.773298      0.846092E-02  0.242417E-02   1.23800      0.464705      0.463979      0.309319       0.00000       0.00000       0.00000    
  0.190545E-03  0.654041      0.466496      0.763744      0.457458      0.761124      0.903773E-02  0.262035E-02   1.21858      0.457458      0.456674      0.304450       0.00000       0.00000       0.00000    
  0.208928E-03  0.710003      0.459980      0.751965      0.450326      0.749132      0.965401E-02  0.283253E-02   1.19946      0.450326      0.449479      0.299653       0.00000       0.00000       0.00000    
  0.229085E-03  0.765486      0.453563      0.740314      0.443267      0.737259      0.102961E-01  0.305517E-02   1.18053      0.443267      0.442355      0.294904       0.00000       0.00000       0.00000    
  0.251186E-03  0.819840      0.447391      0.728970      0.436384      0.725664      0.110071E-01  0.330628E-02   1.16205      0.436384      0.435398      0.290266       0.00000       0.00000       0.00000    
  0.275420E-03  0.873716      0.441327      0.717759      0.429576      0.714187      0.117515E-01  0.357145E-02   1.14376      0.429576      0.428512      0.285675       0.00000       0.00000       0.00000    
  0.301992E-03  0.926950      0.435409      0.706725      0.422868      0.702869      0.125408E-01  0.385552E-02   1.12574      0.422868      0.421722      0.281148       0.00000       0.00000       0.00000    
  0.331127E-03  0.979282      0.429705      0.695944      0.416303      0.691774      0.134022E-01  0.417052E-02   1.10808      0.416303      0.415064      0.276710       0.00000       0.00000       0.00000    
  0.363073E-03   1.03118      0.424107      0.685286      0.409806      0.680784      0.143008E-01  0.450167E-02   1.09059      0.409806      0.408471      0.272314       0.00000       0.00000       0.00000    
  0.398101E-03   1.08227      0.418711      0.674860      0.403438      0.669994      0.152733E-01  0.486515E-02   1.07343      0.403438      0.401997      0.267998       0.00000       0.00000       0.00000    
  0.436509E-03   1.13272      0.413488      0.664623      0.397174      0.659364      0.163138E-01  0.525892E-02   1.05654      0.397174      0.395619      0.263746       0.00000       0.00000       0.00000    
  0.478622E-03   1.18274      0.408375      0.654507      0.390977      0.648835      0.173978E-01  0.567213E-02   1.03981      0.390977      0.389301      0.259534       0.00000       0.00000       0.00000    
  0.524798E-03   1.23182      0.403530      0.644677      0.384934      0.638540      0.185956E-01  0.613708E-02   1.02347      0.384934      0.383124      0.255416       0.00000       0.00000       0.00000    
  0.575429E-03   1.28046      0.398813      0.634976      0.378961      0.628347      0.198514E-01  0.662892E-02   1.00731      0.378961      0.377008      0.251339       0.00000       0.00000       0.00000    
  0.630945E-03   1.32856      0.394257      0.625441      0.373077      0.618286      0.211804E-01  0.715470E-02  0.991363      0.373077      0.370972      0.247314       0.00000       0.00000       0.00000    
  0.691816E-03   1.37587      0.389955      0.616154      0.367323      0.608416      0.226324E-01  0.773855E-02  0.975738      0.367323      0.365049      0.243366       0.00000       0.00000       0.00000    
  0.758561E-03   1.42280      0.385777      0.606986      0.361631      0.598634      0.241468E-01  0.835230E-02  0.960264      0.361631      0.359180      0.239453       0.00000       0.00000       0.00000    
  0.831745E-03   1.46903      0.381835      0.598039      0.356053      0.589015      0.257823E-01  0.902441E-02  0.945067      0.356053      0.353409      0.235606       0.00000       0.00000       0.00000    
  0.911989E-03   1.51468      0.378106      0.589285      0.350572      0.579531      0.275339E-01  0.975356E-02  0.930103      0.350572      0.347719      0.231813       0.00000       0.00000       0.00000    
  0.999975E-03   1.55996      0.374509      0.580650      0.345151      0.570131      0.293584E-01  0.105186E-01  0.915282      0.345151      0.342079      0.228053       0.00000       0.00000       0.00000    
  0.109645E-02   1.60440      0.371238      0.572296      0.339869      0.560919      0.313693E-01  0.113772E-01  0.900788      0.339869      0.336551      0.224368       0.00000       0.00000       0.00000    
  0.120223E-02   1.64843      0.368133      0.564080      0.334653      0.551793      0.334800E-01  0.122868E-01  0.886446      0.334653      0.331076      0.220717       0.00000       0.00000       0.00000    
  0.131822E-02   1.69198      0.365224      0.556027      0.329515      0.542770      0.357090E-01  0.132570E-01  0.872285      0.329515      0.325662      0.217108       0.00000       0.00000       0.00000    
  0.144540E-02   1.73478      0.362645      0.548236      0.324500      0.533901      0.381453E-01  0.143353E-01  0.858401      0.324500      0.320341      0.213560       0.00000       0.00000       0.00000    
  0.158485E-02   1.77722      0.360226      0.540570      0.319541      0.525102      0.406853E-01  0.154685E-01  0.844643      0.319541      0.315061      0.210041       0.00000       0.00000       0.00000    
  0.173775E-02   1.81900      0.358107      0.533133      0.314686      0.516427      0.434211E-01  0.167061E-01  0.831112      0.314686      0.309856      0.206571       0.00000       0.00000       0.00000    
  0.190540E-02   1.86019      0.356275      0.525907      0.309923      0.507857      0.463524E-01  0.180500E-01  0.817780      0.309923      0.304714      0.203143       0.00000       0.00000       0.00000    
  0.208923E-02   1.90100      0.354619      0.518810      0.305215      0.499351      0.494040E-01  0.194596E-01  0.804566      0.305215      0.299611      0.199740       0.00000       0.00000       0.00000    
  0.229079E-02   1.94096      0.353391      0.512017      0.300635      0.490981      0.527561E-01  0.210362E-01  0.791616      0.300635      0.294589      0.196393       0.00000       0.00000       0.00000    
  0.251180E-02   1.98046      0.352394      0.505384      0.296118      0.482676      0.562763E-01  0.227081E-01  0.778794      0.296118      0.289605      0.193070       0.00000       0.00000       0.00000    
  0.275413E-02   2.01945      0.351656      0.498928      0.291672      0.474441      0.599838E-01  0.244864E-01  0.766114      0.291672      0.284665      0.189777       0.00000       0.00000       0.00000    
  0.301984E-02   2.05754      0.351377      0.492778      0.287344      0.466315      0.640333E-01  0.264631E-01  0.753658      0.287344      0.279789      0.186526       0.00000       0.00000       0.00000    
  0.331118E-02   2.09520      0.351319      0.486772      0.283068      0.458234      0.682507E-01  0.285388E-01  0.741302      0.283068      0.274940      0.183293       0.00000       0.00000       0.00000    
  0.363064E-02   2.13206      0.351665      0.481029      0.278888      0.450232      0.727767E-01  0.307975E-01  0.729120      0.278888      0.270139      0.180093       0.00000       0.00000       0.00000    
  0.398091E-02   2.16810      0.352419      0.475545      0.274797      0.442294      0.776223E-01  0.332502E-01  0.717091      0.274797      0.265377      0.176918       0.00000       0.00000       0.00000    
  0.436498E-02   2.20365      0.353418      0.470215      0.270757      0.434394      0.826603E-01  0.358203E-01  0.705152      0.270757      0.260637      0.173758       0.00000       0.00000       0.00000    
  0.478610E-02   2.23798      0.355002      0.465249      0.266836      0.426568      0.881663E-01  0.386810E-01  0.693403      0.266836      0.255941      0.170627       0.00000       0.00000       0.00000    
  0.524785E-02   2.27158      0.356919      0.460487      0.262975      0.418772      0.939440E-01  0.417147E-01  0.681748      0.262975      0.251263      0.167509       0.00000       0.00000       0.00000    
