   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  0.234941      0.517164      0.853055      0.511205      0.851255      0.595883E-02  0.180020E-02   1.36246      0.511205      0.510753      0.340502       0.00000       0.00000       0.00000    
  0.109648E-03  0.296574      0.509463      0.839646      0.503112      0.837709      0.635131E-02  0.193705E-02   1.34082      0.503112      0.502625      0.335083       0.00000       0.00000       0.00000    
  0.120226E-03  0.356935      0.502009      0.826586      0.495223      0.824494      0.678632E-02  0.209112E-02   1.31972      0.495223      0.494697      0.329798       0.00000       0.00000       0.00000    
  0.131825E-03  0.416785      0.494657      0.813667      0.487416      0.811414      0.724087E-02  0.225324E-02   1.29883      0.487416      0.486849      0.324566       0.00000       0.00000       0.00000    
  0.144543E-03  0.475903      0.487451      0.800953      0.479727      0.798526      0.772342E-02  0.242687E-02   1.27825      0.479727      0.479115      0.319410       0.00000       0.00000       0.00000    
  0.158489E-03  0.534038      0.480447      0.788513      0.472198      0.785895      0.824889E-02  0.261846E-02   1.25809      0.472198      0.471537      0.314358       0.00000       0.00000       0.00000    
  0.173779E-03  0.591696      0.473544      0.776210      0.464747      0.773390      0.879685E-02  0.281954E-02   1.23814      0.464747      0.464034      0.309356       0.00000       0.00000       0.00000    
  0.190545E-03  0.648437      0.466836      0.764166      0.457445      0.761126      0.939056E-02  0.304006E-02   1.21857      0.457445      0.456676      0.304450       0.00000       0.00000       0.00000    
  0.208928E-03  0.704475      0.460284      0.752326      0.450259      0.749048      0.100245E-01  0.327793E-02   1.19931      0.450259      0.449429      0.299619       0.00000       0.00000       0.00000    
  0.229085E-03  0.760055      0.453833      0.740617      0.443148      0.737090      0.106847E-01  0.352717E-02   1.18024      0.443148      0.442254      0.294836       0.00000       0.00000       0.00000    
  0.251186E-03  0.814561      0.447631      0.729223      0.436216      0.725415      0.114150E-01  0.380718E-02   1.16163      0.436216      0.435249      0.290166       0.00000       0.00000       0.00000    
  0.275420E-03  0.868612      0.441539      0.717964      0.429360      0.713861      0.121793E-01  0.410234E-02   1.14322      0.429360      0.428317      0.285545       0.00000       0.00000       0.00000    
  0.301992E-03  0.922050      0.435595      0.706887      0.422606      0.702469      0.129893E-01  0.441785E-02   1.12507      0.422606      0.421482      0.280988       0.00000       0.00000       0.00000    
  0.331127E-03  0.974628      0.429869      0.696070      0.415997      0.691304      0.138724E-01  0.476653E-02   1.10730      0.415997      0.414782      0.276522       0.00000       0.00000       0.00000    
  0.363073E-03   1.02680      0.424250      0.685379      0.409457      0.680247      0.147934E-01  0.513250E-02   1.08970      0.409457      0.408148      0.272099       0.00000       0.00000       0.00000    
  0.398101E-03   1.07819      0.418838      0.674926      0.403048      0.669393      0.157893E-01  0.553301E-02   1.07244      0.403048      0.401636      0.267757       0.00000       0.00000       0.00000    
  0.436509E-03   1.12897      0.413600      0.664668      0.396746      0.658702      0.168541E-01  0.596575E-02   1.05545      0.396746      0.395221      0.263481       0.00000       0.00000       0.00000    
  0.478622E-03   1.17935      0.408474      0.654534      0.390511      0.648115      0.179630E-01  0.641916E-02   1.03863      0.390511      0.388869      0.259246       0.00000       0.00000       0.00000    
  0.524798E-03   1.22881      0.403620      0.644693      0.384433      0.637766      0.191871E-01  0.692741E-02   1.02220      0.384433      0.382659      0.255106       0.00000       0.00000       0.00000    
  0.575429E-03   1.27787      0.398897      0.634986      0.378427      0.627522      0.204700E-01  0.746404E-02   1.00595      0.378427      0.376513      0.251009       0.00000       0.00000       0.00000    
  0.630945E-03   1.32641      0.394336      0.625449      0.372510      0.617413      0.218269E-01  0.803650E-02  0.989922      0.372510      0.370448      0.246965       0.00000       0.00000       0.00000    
  0.691816E-03   1.37419      0.390034      0.616168      0.366726      0.607498      0.233079E-01  0.867001E-02  0.974224      0.366726      0.364499      0.242999       0.00000       0.00000       0.00000    
  0.758561E-03   1.42161      0.385856      0.607010      0.361004      0.597675      0.248521E-01  0.933488E-02  0.958679      0.361004      0.358605      0.239070       0.00000       0.00000       0.00000    
  0.831745E-03   1.46836      0.381918      0.598079      0.355399      0.588018      0.265185E-01  0.100608E-01  0.943418      0.355399      0.352811      0.235207       0.00000       0.00000       0.00000    
  0.911989E-03   1.51455      0.378195      0.589347      0.349893      0.578501      0.283019E-01  0.108463E-01  0.928394      0.349893      0.347101      0.231400       0.00000       0.00000       0.00000    
  0.999975E-03   1.56038      0.374607      0.580738      0.344449      0.569069      0.301588E-01  0.116692E-01  0.913517      0.344449      0.341441      0.227628       0.00000       0.00000       0.00000    
  0.109645E-02   1.60540      0.371349      0.572419      0.339145      0.559830      0.322035E-01  0.125893E-01  0.898975      0.339145      0.335898      0.223932       0.00000       0.00000       0.00000    
  0.120223E-02   1.65003      0.368257      0.564243      0.333909      0.550680      0.343485E-01  0.135621E-01  0.884589      0.333909      0.330408      0.220272       0.00000       0.00000       0.00000    
  0.131822E-02   1.69420      0.365365      0.556234      0.328752      0.541637      0.366126E-01  0.145975E-01  0.870389      0.328752      0.324982      0.216655       0.00000       0.00000       0.00000    
  0.144540E-02   1.73763      0.362806      0.548497      0.323721      0.532752      0.390851E-01  0.157444E-01  0.856473      0.323721      0.319651      0.213101       0.00000       0.00000       0.00000    
  0.158485E-02   1.78072      0.360408      0.540888      0.318747      0.523940      0.416616E-01  0.169478E-01  0.842687      0.318747      0.314364      0.209576       0.00000       0.00000       0.00000    
  0.173775E-02   1.82316      0.358313      0.533515      0.313878      0.515257      0.444348E-01  0.182582E-01  0.829136      0.313878      0.309154      0.206103       0.00000       0.00000       0.00000    
  0.190540E-02   1.86502      0.356508      0.526362      0.309104      0.506684      0.474040E-01  0.196772E-01  0.815789      0.309104      0.304011      0.202674       0.00000       0.00000       0.00000    
  0.208923E-02   1.90652      0.354881      0.519341      0.304387      0.498177      0.504938E-01  0.211634E-01  0.802564      0.304387      0.298906      0.199271       0.00000       0.00000       0.00000    
  0.229079E-02   1.94717      0.353684      0.512633      0.299799      0.489814      0.538847E-01  0.228196E-01  0.789613      0.299799      0.293888      0.195926       0.00000       0.00000       0.00000    
  0.251180E-02   1.98737      0.352721      0.506090      0.295277      0.481518      0.574438E-01  0.245724E-01  0.776795      0.295277      0.288911      0.192607       0.00000       0.00000       0.00000    
  0.275413E-02   2.02706      0.352018      0.499730      0.290828      0.473297      0.611903E-01  0.264330E-01  0.764125      0.290828      0.283978      0.189319       0.00000       0.00000       0.00000    
  0.301984E-02   2.06586      0.351777      0.493685      0.286498      0.465191      0.652785E-01  0.284939E-01  0.751689      0.286498      0.279115      0.186076       0.00000       0.00000       0.00000    
  0.331118E-02   2.10422      0.351758      0.487789      0.282223      0.457134      0.695345E-01  0.306543E-01  0.739358      0.282223      0.274281      0.182854       0.00000       0.00000       0.00000    
  0.363064E-02   2.14178      0.352144      0.482162      0.278046      0.449163      0.740985E-01  0.329989E-01  0.727209      0.278046      0.269498      0.179665       0.00000       0.00000       0.00000    
  0.398091E-02   2.17852      0.352941      0.476801      0.273960      0.441263      0.789812E-01  0.355376E-01  0.715223      0.273960      0.264758      0.176505       0.00000       0.00000       0.00000    
  0.436498E-02   2.21475      0.353983      0.471598      0.269927      0.433404      0.840557E-01  0.381937E-01  0.703332      0.269927      0.260042      0.173362       0.00000       0.00000       0.00000    
  0.478610E-02   2.24975      0.355612      0.466768      0.266016      0.425628      0.895961E-01  0.411396E-01  0.691644      0.266016      0.255377      0.170251       0.00000       0.00000       0.00000    
