   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   84.0744       6.43020       9.12024       6.41245       9.11293      0.177485E-01  0.731220E-02   15.5254       3.43688       3.43533       3.28621       2.97557       2.39140       0.00000    
  0.109648E-03   80.9731       6.22635       8.82475       6.20758       8.81698      0.187662E-01  0.776904E-02   15.0246       3.33084       3.32918       3.18246       2.87674       2.30534       0.00000    
  0.120226E-03   78.0202       6.03112       8.54186       6.01124       8.53359      0.198762E-01  0.827153E-02   14.5448       3.22915       3.22738       3.08301       2.78210       2.22321       0.00000    
  0.131825E-03   75.1263       5.83934       8.26401       5.81832       8.25522      0.210278E-01  0.879477E-02   14.0735       3.12919       3.12731       2.98527       2.68912       2.14264       0.00000    
  0.144543E-03   72.3170       5.65251       7.99337       5.63027       7.98402      0.222388E-01  0.934773E-02   13.6143       3.03174       3.02972       2.88998       2.59854       2.06432       0.00000    
  0.158489E-03   69.6197       5.47228       7.73233       5.44874       7.72239      0.235392E-01  0.994574E-02   13.1711       2.93760       2.93545       2.79796       2.51114       1.98898       0.00000    
  0.173779E-03   66.9767       5.29525       7.47596       5.27036       7.46540      0.248858E-01  0.105672E-01   12.7358       2.84508       2.84279       2.70752       2.42528       1.91508       0.00000    
  0.190545E-03   64.4370       5.12434       7.22849       5.09801       7.21726      0.263257E-01  0.112361E-01   12.3153       2.75563       2.75319       2.62012       2.34238       1.84394       0.00000    
  0.208928E-03   61.9759       4.95811       6.98781       4.93027       6.97587      0.278456E-01  0.119461E-01   11.9061       2.66854       2.66594       2.53502       2.26173       1.77490       0.00000    
  0.229085E-03   59.5657       4.79493       6.75154       4.76551       6.73886      0.294178E-01  0.126831E-01   11.5044       2.58297       2.58021       2.45143       2.18253       1.70722       0.00000    
  0.251186E-03   57.2740       4.63886       6.52557       4.60773       6.51208      0.311266E-01  0.134909E-01   11.1198       2.50097       2.49802       2.37134       2.10676       1.64272       0.00000    
  0.275420E-03   55.0319       4.48579       6.30393       4.45289       6.28960      0.329000E-01  0.143326E-01   10.7425       2.42047       2.41733       2.29272       2.03241       1.57955       0.00000    
  0.301992E-03   52.8564       4.33675       6.08812       4.30199       6.07290      0.347601E-01  0.152198E-01   10.3749       2.34199       2.33865       2.21608       1.96000       1.51817       0.00000    
  0.331127E-03   50.7734       4.19335       5.88042       4.15659       5.86424      0.367562E-01  0.161789E-01   10.0208       2.26632       2.26276       2.14220       1.89027       1.45928       0.00000    
  0.363073E-03   48.7341       4.05263       5.67657       4.01381       5.65940      0.388212E-01  0.171748E-01   9.67320       2.19199       2.18819       2.06963       1.82182       1.40157       0.00000    
  0.398101E-03   46.7767       3.91694       5.47995       3.87592       5.46171      0.410220E-01  0.182432E-01   9.33762       2.12016       2.11612       1.99952       1.75576       1.34607       0.00000    
  0.436509E-03   44.8842       3.78527       5.28909       3.74193       5.26971      0.433442E-01  0.193773E-01   9.01163       2.05032       2.04602       1.93136       1.69161       1.29233       0.00000    
  0.478622E-03   43.0326       3.65614       5.10186       3.61040       5.08131      0.457440E-01  0.205533E-01   8.69171       1.98175       1.97718       1.86443       1.62866       1.23970       0.00000    
  0.524798E-03   41.2749       3.53289       4.92301       3.48455       4.90117      0.483415E-01  0.218373E-01   8.38572       1.91608       1.91122       1.80035       1.56847       1.18961       0.00000    
