   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   13.4753       1.33257       1.66466       1.32342       1.66142      0.914275E-02  0.323278E-02   2.98485      0.912879      0.912151      0.749272      0.410544       0.00000       0.00000    
  0.109648E-03   13.2718       1.31031       1.63670       1.30060       1.63324      0.971432E-02  0.345851E-02   2.93384      0.897542      0.896760      0.736482      0.403056       0.00000       0.00000    
  0.120226E-03   13.0707       1.28849       1.60926       1.27815       1.60555      0.103439E-01  0.371010E-02   2.88370      0.882487      0.881646      0.723906      0.395659       0.00000       0.00000    
  0.131825E-03   12.8706       1.26685       1.58204       1.25585       1.57806      0.110000E-01  0.397362E-02   2.83391      0.867549      0.866644      0.711418      0.388302       0.00000       0.00000    
  0.144543E-03   12.6719       1.24547       1.55511       1.23377       1.55086      0.116939E-01  0.425425E-02   2.78463      0.852775      0.851804      0.699055      0.380999       0.00000       0.00000    
  0.158489E-03   12.4753       1.22445       1.52861       1.21200       1.52405      0.124456E-01  0.456123E-02   2.73605      0.838229      0.837184      0.686863      0.373773       0.00000       0.00000    
  0.173779E-03   12.2796       1.20361       1.50231       1.19038       1.49743      0.132273E-01  0.488206E-02   2.68781      0.823794      0.822672      0.674755      0.366585       0.00000       0.00000    
  0.190545E-03   12.0859       1.18312       1.47641       1.16905       1.47118      0.140701E-01  0.523111E-02   2.64022      0.809573      0.808368      0.662809      0.359472       0.00000       0.00000    
  0.208928E-03   11.8937       1.16291       1.45082       1.14794       1.44522      0.149660E-01  0.560507E-02   2.59316      0.795522      0.794226      0.650991      0.352419       0.00000       0.00000    
  0.229085E-03   11.7025       1.14288       1.42544       1.12698       1.41945      0.158966E-01  0.599533E-02   2.54643      0.781580      0.780189      0.639256      0.345404       0.00000       0.00000    
  0.251186E-03   11.5138       1.12330       1.40055       1.10638       1.39412      0.169193E-01  0.642925E-02   2.50051      0.767899      0.766404      0.627718      0.338484       0.00000       0.00000    
  0.275420E-03   11.3261       1.10392       1.37588       1.08594       1.36899      0.179861E-01  0.688441E-02   2.45493      0.754332      0.752727      0.616266      0.331606       0.00000       0.00000    
  0.301992E-03   11.1398       1.08481       1.35149       1.06570       1.34412      0.191123E-01  0.736811E-02   2.40982      0.740918      0.739194      0.604929      0.324784       0.00000       0.00000    
  0.331127E-03   10.9556       1.06610       1.32752       1.04576       1.31962      0.203328E-01  0.789779E-02   2.36539      0.727720      0.725868      0.593755      0.318043       0.00000       0.00000    
  0.363073E-03   10.7725       1.04757       1.30375       1.02597       1.29530      0.216018E-01  0.845125E-02   2.32127      0.714628      0.712641      0.582660      0.311342       0.00000       0.00000    
