   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   37.3329       2.96228       3.89206       2.94985       3.88735      0.124287E-01  0.471212E-02   6.83720       1.71600       1.71502       1.55885       1.23385      0.613474       0.00000    
  0.109648E-03   36.3293       2.89211       3.79783       2.87894       3.79281      0.131777E-01  0.502564E-02   6.67174       1.67680       1.67574       1.52206       1.20214      0.595000       0.00000    
  0.120226E-03   35.3582       2.82403       3.70642       2.81003       3.70105      0.139993E-01  0.537303E-02   6.51108       1.63869       1.63756       1.48630       1.17134      0.577186       0.00000    
  0.131825E-03   34.4001       2.75680       3.61615       2.74194       3.61041      0.148537E-01  0.573597E-02   6.35235       1.60102       1.59981       1.45096       1.14092      0.559637       0.00000    
  0.144543E-03   33.4607       2.69078       3.52751       2.67502       3.52139      0.157553E-01  0.612118E-02   6.19641       1.56399       1.56270       1.41622       1.11103      0.542469       0.00000    
  0.158489E-03   32.5467       2.62641       3.44108       2.60968       3.43453      0.167281E-01  0.654044E-02   6.04422       1.52782       1.52644       1.38229       1.08186      0.525813       0.00000    
  0.173779E-03   31.6449       2.56286       3.35572       2.54512       3.34874      0.177379E-01  0.697752E-02   5.89386       1.49208       1.49059       1.34875       1.05304      0.509406       0.00000    
  0.190545E-03   30.7669       2.50086       3.27244       2.48204       3.26499      0.188226E-01  0.745081E-02   5.74703       1.45714       1.45555       1.31596       1.02490      0.493479       0.00000    
  0.208928E-03   29.9071       2.44008       3.19078       2.42011       3.18282      0.199722E-01  0.795584E-02   5.60293       1.42283       1.42113       1.28377      0.997278      0.477920       0.00000    
  0.229085E-03   29.0593       2.38010       3.11015       2.35893       3.10167      0.211642E-01  0.848161E-02   5.46060       1.38893       1.38711       1.25196      0.969999      0.462600       0.00000    
  0.251186E-03   28.2394       2.32199       3.03200       2.29952       3.02294      0.224678E-01  0.906259E-02   5.32246       1.35599       1.35404       1.22105      0.943528      0.447845       0.00000    
  0.275420E-03   27.4315       2.26470       2.95491       2.24087       2.94524      0.238245E-01  0.967020E-02   5.18611       1.32347       1.32138       1.19052      0.917401      0.433329       0.00000    
  0.301992E-03   26.6397       2.20849       2.87923       2.18324       2.86892      0.252528E-01  0.103136E-01   5.05216       1.29150       1.28927       1.16052      0.891736      0.419135       0.00000    
  0.331127E-03   25.8704       2.15383       2.80557       2.12704       2.79456      0.267940E-01  0.110142E-01   4.92160       1.26031       1.25793       1.13124      0.866727      0.405393       0.00000    
  0.363073E-03   25.1120       2.09993       2.73288       2.07153       2.72113      0.283929E-01  0.117443E-01   4.79267       1.22950       1.22695       1.10232      0.842031      0.391867       0.00000    
  0.398101E-03   24.3739       2.04743       2.66200       2.01733       2.64947      0.301057E-01  0.125328E-01   4.66679       1.19940       1.19667       1.07405      0.817926      0.378748       0.00000    
  0.436509E-03   23.6523       1.99609       2.59260       1.96417       2.57922      0.319212E-01  0.133746E-01   4.54339       1.16987       1.16695       1.04632      0.794300      0.365955       0.00000    
  0.478622E-03   22.9410       1.94548       2.52413       1.91168       2.50988      0.338025E-01  0.142506E-01   4.42155       1.14070       1.13759       1.01892      0.770976      0.353369       0.00000    
  0.524798E-03   22.2539       1.89659       2.45783       1.86074       2.44262      0.358531E-01  0.152155E-01   4.30336       1.11238       1.10905      0.992308      0.748359      0.341263       0.00000    
  0.575429E-03   21.5776       1.84849       2.39252       1.81050       2.37630      0.379882E-01  0.162254E-01   4.18679       1.08444       1.08088      0.966048      0.726058      0.329370       0.00000    
  0.630945E-03   20.9149       1.80136       2.32845       1.76113       2.31116      0.402303E-01  0.172922E-01   4.07229       1.05698       1.05318      0.940232      0.704158      0.317747       0.00000    
  0.691816E-03   20.2723       1.75572       2.26621       1.71307       2.24775      0.426482E-01  0.184537E-01   3.96082       1.03022       1.02616      0.915071      0.682848      0.306521       0.00000    
  0.758561E-03   19.6391       1.71077       2.20483       1.66562       2.18517      0.451545E-01  0.196632E-01   3.85078       1.00380      0.999469      0.890217      0.661816      0.295480       0.00000    
  0.831745E-03   19.0233       1.66712       2.14505       1.61929       2.12408      0.478306E-01  0.209655E-01   3.74337      0.977997      0.973371      0.865930      0.641297      0.284781       0.00000    
  0.911989E-03   18.4221       1.62459       2.08662       1.57392       2.06426      0.506664E-01  0.223559E-01   3.63818      0.952712      0.947773      0.842119      0.621210      0.274369       0.00000    
  0.999975E-03   17.8299       1.58274       2.02902       1.52914       2.00522      0.536020E-01  0.238017E-01   3.53436      0.927747      0.922483      0.818603      0.601391      0.264133       0.00000    
  0.109645E-02   17.2584       1.54249       1.97335       1.48570       1.94796      0.567887E-01  0.253881E-01   3.43366      0.903517      0.897899      0.795760      0.582183      0.254302       0.00000    
  0.120223E-02   16.6965       1.50301       1.91859       1.44290       1.89154      0.601067E-01  0.270490E-01   3.33444      0.879635      0.873644      0.773233      0.563264      0.244659       0.00000    
  0.131822E-02   16.1461       1.46443       1.86490       1.40085       1.83610      0.635805E-01  0.287984E-01   3.23695      0.856163      0.849782      0.751081      0.544688      0.235240       0.00000    
  0.144540E-02   15.6135       1.42729       1.81289       1.35997       1.78219      0.673210E-01  0.307013E-01   3.14216      0.833327      0.826521      0.729505      0.526638      0.226166       0.00000    
  0.158485E-02   15.0889       1.39081       1.76166       1.31961       1.72898      0.711928E-01  0.326805E-01   3.04859      0.810782      0.803537      0.708194      0.508832      0.217249       0.00000    
  0.173775E-02   14.5791       1.35554       1.71183       1.28023       1.67703      0.753107E-01  0.348033E-01   2.95726      0.788767      0.781050      0.687360      0.491465      0.208617       0.00000    
  0.190540E-02   14.0821       1.32137       1.66325       1.24170       1.62618      0.796683E-01  0.370681E-01   2.86788      0.767217      0.758998      0.666945      0.474485      0.200234       0.00000    
  0.208923E-02   13.5929       1.28786       1.61541       1.20368       1.57599      0.841727E-01  0.394199E-01   2.77967      0.745946      0.737209      0.646782      0.457737      0.192002       0.00000    
  0.229079E-02   13.1211       1.25586       1.56928       1.16682       1.52729      0.890361E-01  0.419875E-01   2.69411      0.725307      0.716004      0.627182      0.441513      0.184105       0.00000    
  0.251180E-02   12.6579       1.22462       1.52399       1.13052       1.47932      0.940948E-01  0.446741E-01   2.60984      0.704978      0.695086      0.607860      0.425547      0.176373       0.00000    
  0.275413E-02   12.2043       1.19424       1.47965       1.09486       1.43216      0.993715E-01  0.474937E-01   2.52702      0.684995      0.674488      0.588846      0.409869      0.168826       0.00000    
  0.301984E-02   11.7660       1.16526       1.43685       1.06023       1.38630      0.105035      0.505525E-01   2.44652      0.665571      0.654400      0.570325      0.394655      0.161574       0.00000    
  0.331118E-02   11.3347       1.13693       1.39475       1.02605       1.34102      0.110883      0.537277E-01   2.36707      0.646397      0.634539      0.552027      0.379651      0.154454       0.00000    
  0.363064E-02   10.9156       1.10976       1.35389      0.992685       1.29677      0.117071      0.571159E-01   2.28945      0.627668      0.615081      0.534119      0.365017      0.147569       0.00000    
  0.398091E-02   10.5077       1.08366       1.31417      0.960067       1.25345      0.123598      0.607211E-01   2.21352      0.609344      0.595987      0.516567      0.350723      0.140899       0.00000    
  0.436498E-02   10.1063       1.05821       1.27514      0.927886       1.21068      0.130328      0.644567E-01   2.13857      0.591259      0.577107      0.499223      0.336628      0.134354       0.00000    
  0.478610E-02   9.71935       1.03421       1.23762      0.896672       1.16912      0.137539      0.685049E-01   2.06579      0.573698      0.558694      0.482337      0.322974      0.128086       0.00000    
  0.524785E-02   9.33985       1.01097       1.20089      0.865954       1.12816      0.145019      0.727314E-01   1.99412      0.556405      0.540518      0.465684      0.309548      0.121961       0.00000    
  0.575415E-02   8.96814      0.988540       1.16500      0.835757       1.08785      0.152783      0.771448E-01   1.92361      0.539395      0.522591      0.449277      0.296362      0.115986       0.00000    
  0.630929E-02   8.60947      0.967495       1.13052      0.806435       1.04862      0.161060      0.819042E-01   1.85505      0.522856      0.505076      0.433279      0.283579      0.110263       0.00000    
  0.691799E-02   8.25653      0.947074       1.09668      0.777498       1.00985      0.169576      0.868266E-01   1.78735      0.506523      0.487742      0.417460      0.270975      0.104651       0.00000    
  0.758542E-02   7.91350      0.927742       1.06394      0.749227      0.971898      0.178515      0.920384E-01   1.72113      0.490546      0.470718      0.401950      0.258681      0.992307E-01   0.00000    
  0.831724E-02   7.57985      0.909472       1.03226      0.721588      0.934714      0.187883      0.975500E-01   1.65630      0.474904      0.453985      0.386734      0.246684      0.939948E-01   0.00000    
  0.911966E-02   7.25109      0.891779       1.00116      0.694283      0.897930      0.197495      0.103232       1.59221      0.459439      0.437405      0.371671      0.234844      0.888551E-01   0.00000    
  0.999950E-02   6.92959      0.875118      0.971032      0.667499      0.861754      0.207620      0.109278       1.52925      0.444253      0.421052      0.356840      0.223246      0.838621E-01   0.00000    
  0.109642E-01   6.61529      0.859199      0.941679      0.641184      0.826160      0.218015      0.115519       1.46734      0.429307      0.404919      0.342230      0.211877      0.790110E-01   0.00000    
  0.120220E-01   6.31234      0.844523      0.913605      0.615623      0.791490      0.228900      0.122116       1.40711      0.414744      0.389130      0.327974      0.200878      0.743858E-01   0.00000    
  0.131819E-01   6.01708      0.830787      0.886475      0.590587      0.757458      0.240199      0.129017       1.34805      0.400447      0.373578      0.313962      0.190141      0.699183E-01   0.00000    
