   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   13.4417       1.32968       1.66112       1.32052       1.65797      0.916149E-02  0.314955E-02   2.97849      0.911034      0.910299      0.747674      0.409487       0.00000       0.00000    
  0.109648E-03   13.2392       1.30752       1.63329       1.29779       1.62992      0.973354E-02  0.337054E-02   2.92771      0.895770      0.894981      0.734940      0.402020       0.00000       0.00000    
  0.120226E-03   13.0391       1.28579       1.60597       1.27543       1.60235      0.103636E-01  0.361698E-02   2.87778      0.880784      0.879935      0.722416      0.394643       0.00000       0.00000    
  0.131825E-03   12.8399       1.26424       1.57885       1.25322       1.57498      0.110201E-01  0.387518E-02   2.82819      0.865912      0.864999      0.709978      0.387303       0.00000       0.00000    
  0.144543E-03   12.6421       1.24294       1.55204       1.23122       1.54789      0.117145E-01  0.415023E-02   2.77911      0.851203      0.850223      0.697663      0.380018       0.00000       0.00000    
  0.158489E-03   12.4462       1.22199       1.52563       1.20953       1.52118      0.124665E-01  0.445124E-02   2.73071      0.836718      0.835663      0.685517      0.372808       0.00000       0.00000    
  0.173779E-03   12.2512       1.20123       1.49943       1.18798       1.49466      0.132487E-01  0.476591E-02   2.68264      0.822342      0.821210      0.673454      0.365637       0.00000       0.00000    
  0.190545E-03   12.0581       1.18081       1.47362       1.16672       1.46851      0.140917E-01  0.510841E-02   2.63523      0.808179      0.806961      0.661550      0.358538       0.00000       0.00000    
  0.208928E-03   11.8665       1.16067       1.44812       1.14568       1.44265      0.149879E-01  0.547549E-02   2.58833      0.794182      0.792873      0.649773      0.351499       0.00000       0.00000    
  0.229085E-03   11.6759       1.14071       1.42282       1.12479       1.41696      0.159188E-01  0.585865E-02   2.54175      0.780292      0.778888      0.638076      0.344498       0.00000       0.00000    
  0.251186E-03   11.4876       1.12119       1.39801       1.10425       1.39173      0.169416E-01  0.628493E-02   2.49598      0.766662      0.765151      0.626575      0.337590       0.00000       0.00000    
  0.275420E-03   11.3004       1.10188       1.37341       1.08387       1.36668      0.180085E-01  0.673219E-02   2.45055      0.753143      0.751521      0.615159      0.330724       0.00000       0.00000    
  0.301992E-03   11.1146       1.08282       1.34910       1.06369       1.34189      0.191347E-01  0.720766E-02   2.40558      0.739775      0.738034      0.603855      0.323913       0.00000       0.00000    
  0.331127E-03   10.9307       1.06416       1.32519       1.04380       1.31746      0.203552E-01  0.772857E-02   2.36127      0.726622      0.724751      0.592713      0.317183       0.00000       0.00000    
