   8317.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   86.6324       6.62943       9.42167       6.61139       9.41435      0.180350E-01  0.731750E-02   16.0257       3.53556       3.53395       3.38536       3.07584       2.49504       0.00000    
  0.109648E-03   83.3997       6.41688       9.11307       6.39782       9.10530      0.190660E-01  0.777521E-02   15.5031       3.42519       3.42348       3.27727       2.97263       2.40454       0.00000    
  0.120226E-03   80.3238       6.21345       8.81780       6.19326       8.80952      0.201901E-01  0.827870E-02   15.0028       3.31941       3.31759       3.17371       2.87385       2.31822       0.00000    
  0.131825E-03   77.3101       6.01365       8.52785       5.99230       8.51905      0.213561E-01  0.880301E-02   14.5113       3.21547       3.21353       3.07196       2.77683       2.23356       0.00000    
  0.144543E-03   74.3857       5.81907       8.24552       5.79649       8.23616      0.225821E-01  0.935713E-02   14.0327       3.11416       3.11208       2.97280       2.68233       2.15128       0.00000    
  0.158489E-03   71.5796       5.63145       7.97334       5.60755       7.96338      0.238982E-01  0.995644E-02   13.5709       3.01635       3.01413       2.87709       2.59121       2.07216       0.00000    
  0.173779E-03   68.8307       5.44721       7.70608       5.42195       7.69550      0.252609E-01  0.105793E-01   13.1174       2.92023       2.91788       2.78304       2.50171       1.99458       0.00000    
  0.190545E-03   66.1908       5.26942       7.44821       5.24270       7.43696      0.267176E-01  0.112497E-01   12.6797       2.82737       2.82485       2.69219       2.41534       1.91992       0.00000    
  0.208928E-03   63.6336       5.09657       7.19752       5.06831       7.18556      0.282549E-01  0.119614E-01   12.2539       2.73697       2.73429       2.60378       2.33134       1.84748       0.00000    
  0.229085E-03   61.1302       4.92691       6.95147       4.89706       6.93877      0.298449E-01  0.127001E-01   11.8358       2.64818       2.64533       2.51695       2.24888       1.77649       0.00000    
  0.251186E-03   58.7515       4.76474       6.71628       4.73317       6.70277      0.315724E-01  0.135099E-01   11.4359       2.56315       2.56011       2.43380       2.17002       1.70887       0.00000    
  0.275420E-03   56.4250       4.60574       6.48566       4.57237       6.47131      0.333649E-01  0.143537E-01   11.0437       2.47969       2.47645       2.35221       2.09268       1.64265       0.00000    
  0.301992E-03   54.1686       4.45097       6.26118       4.41573       6.24594      0.352448E-01  0.152432E-01   10.6617       2.39835       2.39491       2.27270       2.01737       1.57833       0.00000    
  0.331127E-03   52.0095       4.30213       6.04525       4.26487       6.02904      0.372613E-01  0.162048E-01   10.2939       2.31997       2.31630       2.19609       1.94489       1.51665       0.00000    
  0.363073E-03   49.8963       4.15610       5.83337       4.11676       5.81617      0.393472E-01  0.172033E-01   9.93292       2.24299       2.23909       2.12086       1.87376       1.45622       0.00000    
  0.398101E-03   47.8692       4.01536       5.62910       3.97379       5.61082      0.415697E-01  0.182747E-01   9.58461       2.16864       2.16449       2.04821       1.80515       1.39812       0.00000    
  0.436509E-03   45.9102       3.87884       5.43088       3.83493       5.41147      0.439141E-01  0.194119E-01   9.24640       2.09639       2.09197       1.97761       1.73854       1.34189       0.00000    
  0.478622E-03   43.9943       3.74500       5.23649       3.69866       5.21590      0.463364E-01  0.205912E-01   8.91456       2.02546       2.02076       1.90832       1.67320       1.28683       0.00000    
  0.524798E-03   42.1768       3.61730       5.05091       3.56835       5.02903      0.489574E-01  0.218789E-01   8.59738       1.95757       1.95257       1.84200       1.61077       1.23446       0.00000    
  0.575429E-03   40.4027       3.49235       4.86922       3.44067       4.84600      0.516768E-01  0.232208E-01   8.28667       1.89103       1.88572       1.77701       1.54964       1.18327       0.00000    
  0.630945E-03   38.6833       3.37084       4.69245       3.31632       4.66782      0.545203E-01  0.246312E-01   7.98414       1.82620       1.82055       1.71367       1.49012       1.13359       0.00000    
  0.691816E-03   37.0430       3.25437       4.52283       3.19681       4.49668      0.575658E-01  0.261544E-01   7.69348       1.76383       1.75783       1.65276       1.43297       1.08608       0.00000    
  0.758561E-03   35.4393       3.14026       4.35655       3.07954       4.32882      0.607120E-01  0.277341E-01   7.40836       1.70262       1.69625       1.59298       1.37692       1.03959       0.00000    
  0.831745E-03   33.9029       3.03047       4.19638       2.96642       4.16696      0.640511E-01  0.294227E-01   7.13338       1.64352       1.63676       1.53526       1.32289      0.994943       0.00000    
  0.911989E-03   32.4221       2.92430       4.04131       2.85673       4.01010      0.675691E-01  0.312134E-01   6.86683       1.58619       1.57901       1.47925       1.27054      0.951837       0.00000    
  0.999975E-03   30.9755       2.82036       3.88937       2.74916       3.85630      0.711989E-01  0.330681E-01   6.60546       1.52993       1.52232       1.42430       1.21922      0.909676       0.00000    
  0.109645E-02   29.6060       2.72148       3.74453       2.64638       3.70945      0.751066E-01  0.350834E-01   6.35583       1.47613       1.46805       1.37175       1.17025      0.869651       0.00000    
  0.120223E-02   28.2720       2.62498       3.60300       2.54582       3.56582      0.791577E-01  0.371825E-01   6.11164       1.42347       1.41491       1.32030       1.12235      0.830615       0.00000    
  0.131822E-02   26.9801       2.53128       3.46538       2.44790       3.42600      0.833790E-01  0.393812E-01   5.87390       1.37216       1.36308       1.27016       1.07574      0.792751       0.00000    
  0.144540E-02   25.7521       2.44188       3.33372       2.35400       3.29197      0.878874E-01  0.417498E-01   5.64597       1.32290       1.31328       1.22202       1.03110      0.756666       0.00000    
  0.158485E-02   24.5529       2.35445       3.20478       2.26192       3.16058      0.925359E-01  0.442021E-01   5.42249       1.27458       1.26439       1.17479      0.987338      0.721390       0.00000    
  0.173775E-02   23.4058       2.27058       3.08074       2.17313       3.03392      0.974454E-01  0.468110E-01   5.20706       1.22794       1.21716       1.12920      0.945186      0.687569       0.00000    
  0.190540E-02   22.3036       2.18980       2.96095       2.08720       2.91138      0.102605      0.495718E-01   4.99858       1.18277       1.17136       1.08502      0.904425      0.655006       0.00000    
  0.208923E-02   21.2282       2.11089       2.84372       2.00298       2.79129      0.107918      0.524257E-01   4.79427       1.13848       1.12641       1.04169      0.864501      0.623198       0.00000    
  0.229079E-02   20.2124       2.03617       2.73219       1.92257       2.67668      0.113599      0.555065E-01   4.59926       1.09613       1.08337       1.00025      0.826437      0.593068       0.00000    
  0.251180E-02   19.2254       1.96350       2.62344       1.84402       2.56473      0.119477      0.587102E-01   4.40875       1.05474       1.04125      0.959730      0.789279      0.563752       0.00000    
  0.275413E-02   18.2706       1.89312       2.51779       1.76754       2.45574      0.125575      0.620510E-01   4.22328       1.01441       1.00017      0.920233      0.753130      0.535343       0.00000    
  0.301984E-02   17.3665       1.82640       2.41709       1.69435       2.35145      0.132055      0.656337E-01   4.04580      0.975762      0.960718      0.882361      0.718587      0.508375       0.00000    
  0.331118E-02   16.4850       1.76134       2.31859       1.62263       2.24926      0.138716      0.693321E-01   3.87189      0.937866      0.921998      0.845214      0.684762      0.482048       0.00000    
  0.363064E-02   15.6432       1.69920       2.22400       1.55350       2.15076      0.145706      0.732411E-01   3.70425      0.901295      0.884561      0.809344      0.652201      0.456852       0.00000    
  0.398091E-02   14.8371       1.63972       2.13295       1.48671       2.05559      0.153017      0.773597E-01   3.54229      0.865921      0.848283      0.774627      0.620785      0.432677       0.00000    
  0.436498E-02   14.0519       1.58181       2.04397       1.42129       1.96236      0.160520      0.816033E-01   3.38365      0.831247      0.812682      0.740584      0.590041      0.409099       0.00000    
  0.478610E-02   13.3121       1.52734       1.95955       1.35887       1.87341      0.168467      0.861408E-01   3.23228      0.798106      0.778561      0.708018      0.560766      0.386827       0.00000    
  0.524785E-02   12.5953       1.47464       1.87746       1.29799       1.78661      0.176657      0.908413E-01   3.08460      0.765745      0.745191      0.676203      0.532243      0.365221       0.00000    
  0.575415E-02   11.9026       1.42381       1.79781       1.23871       1.70210      0.185102      0.957125E-01   2.94081      0.734201      0.712611      0.645175      0.504507      0.344311       0.00000    
  0.630929E-02   11.2498       1.37609       1.72224       1.18210       1.62136      0.193995      0.100890       2.80345      0.704013      0.681338      0.615457      0.478085      0.324560       0.00000    
  0.691799E-02   10.6143       1.32975       1.64847       1.12666       1.54226      0.203092      0.106208       2.66892      0.674418      0.650637      0.586312      0.452238      0.305315       0.00000    
  0.758542E-02   10.0086       1.28578       1.57779       1.07323       1.46602      0.212546      0.111772       2.53925      0.645844      0.620922      0.558155      0.427388      0.286945       0.00000    
  0.831724E-02   9.43086       1.24406       1.51005       1.02171       1.39247      0.222349      0.117582       2.41418      0.618231      0.592137      0.530934      0.403483      0.269400       0.00000    
  0.911966E-02   8.86731       1.20352       1.44382      0.971169       1.32029      0.232347      0.123530       2.29146      0.591108      0.563825      0.504189      0.380061      0.252277       0.00000    
  0.999950E-02   8.32213       1.16467       1.37968      0.921936       1.24993      0.242732      0.129754       2.17187      0.564648      0.536142      0.478078      0.357289      0.235711       0.00000    
  0.109642E-01   7.79997       1.12759       1.31792      0.874261       1.18179      0.253329      0.136130       2.05605      0.538963      0.509224      0.452739      0.335298      0.219827       0.00000    
  0.120220E-01   7.31280       1.09327       1.25982      0.828981       1.11705      0.264293      0.142773       1.94603      0.514469      0.483480      0.428583      0.314512      0.204987       0.00000    
  0.131819E-01   6.84790       1.06081       1.20416      0.785266       1.05453      0.275545      0.149625       1.83980      0.490748      0.458502      0.405202      0.294519      0.190827       0.00000    
  0.144536E-01   6.40423       1.03012       1.15082      0.743057      0.994147      0.287061      0.156673       1.73720      0.467763      0.434260      0.382568      0.275294      0.177319       0.00000    
  0.158481E-01   5.97957       1.00101       1.09959      0.702206      0.935702      0.298805      0.163887       1.63791      0.445439      0.410687      0.360613      0.256767      0.164402       0.00000    
  0.173770E-01   5.57333      0.973437       1.05041      0.662682      0.879155      0.310754      0.171253       1.54184      0.423754      0.387770      0.339324      0.238928      0.152060       0.00000    
  0.190535E-01   5.18659      0.947476       1.00341      0.624576      0.824647      0.322900      0.178760       1.44922      0.402746      0.365558      0.318753      0.221830      0.140336       0.00000    
  0.208917E-01   4.81823      0.923023      0.958470      0.587820      0.772093      0.335203      0.186377       1.35991      0.382374      0.344024      0.298872      0.205446      0.129198       0.00000    
  0.229073E-01   4.46647      0.899913      0.915400      0.552295      0.721335      0.347618      0.194065       1.27363      0.362576      0.323113      0.279626      0.189719      0.118596       0.00000    
  0.251174E-01   4.13081      0.878085      0.874141      0.517976      0.672348      0.360109      0.201793       1.19032      0.343333      0.302820      0.261009      0.174643      0.108519       0.00000    
  0.275406E-01   3.81233      0.857591      0.834807      0.484957      0.625291      0.372633      0.209516       1.11025      0.324679      0.283202      0.243081      0.160279      0.990082E-01   0.00000    
  0.301976E-01   3.50993      0.838305      0.797261      0.453168      0.580079      0.385136      0.217182       1.03325      0.306573      0.264234      0.225814      0.146596      0.900324E-01   0.00000    
  0.331110E-01   3.22219      0.820078      0.761327      0.422513      0.536588      0.397565      0.224739      0.959101      0.288964      0.245874      0.209165      0.133549      0.815492E-01   0.00000    
  0.363055E-01   2.94872      0.802836      0.726939      0.392972      0.494810      0.409864      0.232129      0.887781      0.271835      0.228124      0.193136      0.121136      0.735496E-01   0.00000    
