   4.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   5.32494      0.817119       1.15760      0.809637       1.15513      0.748194E-02  0.247790E-02   1.96476      0.661386      0.660805      0.494321      0.148251       0.00000       0.00000    
  0.109648E-03   5.31215      0.805629       1.14037      0.797668       1.13771      0.796127E-02  0.265747E-02   1.93538      0.651394      0.650769      0.486940      0.146274       0.00000       0.00000    
  0.120226E-03   5.29802      0.794368       1.12345      0.785877       1.12059      0.849077E-02  0.285849E-02   1.90647      0.641589      0.640915      0.479674      0.144288       0.00000       0.00000    
  0.131825E-03   5.28336      0.783202       1.10666      0.774159       1.10359      0.904324E-02  0.306946E-02   1.87775      0.631859      0.631134      0.472456      0.142300       0.00000       0.00000    
  0.144543E-03   5.26794      0.772174       1.09006      0.762545       1.08676      0.962862E-02  0.329470E-02   1.84931      0.622238      0.621457      0.465306      0.140307       0.00000       0.00000    
  0.158489E-03   5.25150      0.761339       1.07371      0.751075       1.07017      0.102642E-01  0.354204E-02   1.82125      0.612766      0.611924      0.458248      0.138309       0.00000       0.00000    
  0.173779E-03   5.23458      0.750601       1.05750      0.739675       1.05369      0.109261E-01  0.380101E-02   1.79337      0.603365      0.602459      0.451235      0.136309       0.00000       0.00000    
  0.190545E-03   5.21671      0.740052       1.04152      0.728411       1.03744      0.116414E-01  0.408375E-02   1.76585      0.594104      0.593129      0.444309      0.134306       0.00000       0.00000    
  0.208928E-03   5.19813      0.729657       1.02574      0.717254       1.02135      0.124033E-01  0.438760E-02   1.73861      0.584953      0.583902      0.437451      0.132301       0.00000       0.00000    
  0.229085E-03   5.17909      0.719362       1.01008      0.706166       1.00538      0.131957E-01  0.470525E-02   1.71154      0.575872      0.574742      0.430636      0.130294       0.00000       0.00000    
  0.251186E-03   5.15896      0.709314      0.994728      0.695245      0.989668      0.140691E-01  0.506008E-02   1.68491      0.566960      0.565742      0.423926      0.128286       0.00000       0.00000    
  0.275420E-03   5.13838      0.699378      0.979503      0.684397      0.974070      0.149817E-01  0.543309E-02   1.65847      0.558120      0.556810      0.417261      0.126276       0.00000       0.00000    
  0.301992E-03   5.11718      0.689592      0.964455      0.673645      0.958624      0.159468E-01  0.583053E-02   1.63227      0.549378      0.547969      0.410655      0.124267       0.00000       0.00000    
  0.331127E-03   5.09513      0.680029      0.949660      0.663033      0.943392      0.169957E-01  0.626754E-02   1.60643      0.540776      0.539257      0.404135      0.122257       0.00000       0.00000    
  0.363073E-03   5.07266      0.670576      0.934988      0.652489      0.928263      0.180877E-01  0.672509E-02   1.58075      0.532240      0.530607      0.397656      0.120248       0.00000       0.00000    
  0.398101E-03   5.04943      0.661337      0.920551      0.642072      0.913328      0.192653E-01  0.722357E-02   1.55540      0.523832      0.522074      0.391254      0.118240       0.00000       0.00000    
  0.436509E-03   5.02559      0.652282      0.906309      0.631761      0.898549      0.205210E-01  0.775999E-02   1.53031      0.515527      0.513635      0.384914      0.116234       0.00000       0.00000    
  0.478622E-03   5.00136      0.643343      0.892190      0.621516      0.883869      0.218267E-01  0.832074E-02   1.50539      0.507288      0.505255      0.378614      0.114229       0.00000       0.00000    
  0.524798E-03   4.97622      0.634693      0.878366      0.611430      0.869420      0.232624E-01  0.894563E-02   1.48085      0.499203      0.497013      0.372407      0.112227       0.00000       0.00000    
  0.575429E-03   4.95069      0.626180      0.864678      0.601416      0.855074      0.247641E-01  0.960348E-02   1.45649      0.491189      0.488834      0.366241      0.110227       0.00000       0.00000    
  0.630945E-03   4.92464      0.617843      0.851162      0.591494      0.840859      0.263490E-01  0.103030E-01   1.43235      0.483264      0.480732      0.360127      0.108230       0.00000       0.00000    
  0.691816E-03   4.89784      0.609781      0.837909      0.581708      0.826837      0.280727E-01  0.110729E-01   1.40854      0.475471      0.472746      0.354091      0.106238       0.00000       0.00000    
  0.758561E-03   4.87069      0.601855      0.824782      0.571989      0.812904      0.298665E-01  0.118788E-01   1.38489      0.467741      0.464813      0.348091      0.104248       0.00000       0.00000    
  0.831745E-03   4.84288      0.594187      0.811891      0.562390      0.799136      0.317962E-01  0.127548E-01   1.36153      0.460128      0.456979      0.342158      0.102262       0.00000       0.00000    
  0.911989E-03   4.81451      0.586752      0.799207      0.552897      0.785508      0.338553E-01  0.136984E-01   1.33841      0.452615      0.449227      0.336281      0.100282       0.00000       0.00000    
  0.999975E-03   4.78579      0.579464      0.786650      0.543468      0.771966      0.359954E-01  0.146846E-01   1.31543      0.445164      0.441527      0.330439      0.983047E-01   0.00000       0.00000    
  0.109645E-02   4.75627      0.572533      0.774398      0.534191      0.758618      0.383420E-01  0.157805E-01   1.29281      0.437856      0.433942      0.324675      0.963350E-01   0.00000       0.00000    
  0.120223E-02   4.72636      0.565784      0.762296      0.524986      0.745360      0.407981E-01  0.169356E-01   1.27035      0.430617      0.426412      0.318949      0.943694E-01   0.00000       0.00000    
  0.131822E-02   4.69599      0.559252      0.750371      0.515868      0.732211      0.433843E-01  0.181609E-01   1.24808      0.423459      0.418944      0.313266      0.924085E-01   0.00000       0.00000    
  0.144540E-02   4.66488      0.553082      0.738734      0.506885      0.719224      0.461967E-01  0.195102E-01   1.22611      0.416430      0.411574      0.307650      0.904556E-01   0.00000       0.00000    
  0.158485E-02   4.63343      0.547088      0.727232      0.497966      0.706310      0.491217E-01  0.209220E-01   1.20428      0.409460      0.404247      0.302063      0.885067E-01   0.00000       0.00000    
  0.173775E-02   4.60134      0.541421      0.715982      0.489163      0.693530      0.522587E-01  0.224520E-01   1.18269      0.402598      0.396999      0.296531      0.865650E-01   0.00000       0.00000    
  0.190540E-02   4.56865      0.536069      0.704965      0.480463      0.680863      0.556059E-01  0.241011E-01   1.16133      0.395833      0.389817      0.291046      0.846301E-01   0.00000       0.00000    
  0.208923E-02   4.53560      0.530907      0.694088      0.471825      0.668265      0.590822E-01  0.258235E-01   1.14009      0.389126      0.382676      0.285588      0.826992E-01   0.00000       0.00000    
  0.229079E-02   4.50170      0.526210      0.683545      0.463331      0.655815      0.628790E-01  0.277307E-01   1.11915      0.382553      0.375623      0.280192      0.807781E-01   0.00000       0.00000    
  0.251180E-02   4.46733      0.521762      0.673177      0.454909      0.643435      0.668535E-01  0.297419E-01   1.09834      0.376047      0.368611      0.274824      0.788618E-01   0.00000       0.00000    
  0.275413E-02   4.43245      0.517593      0.663002      0.446567      0.631133      0.710262E-01  0.318694E-01   1.07770      0.369616      0.361645      0.269488      0.769511E-01   0.00000       0.00000    
  0.301984E-02   4.39667      0.513913      0.653161      0.438356      0.618950      0.755574E-01  0.342108E-01   1.05731      0.363307      0.354748      0.264202      0.750493E-01   0.00000       0.00000    
  0.331118E-02   4.36045      0.510468      0.643476      0.430205      0.606818      0.802636E-01  0.366578E-01   1.03702      0.357053      0.347882      0.258936      0.731517E-01   0.00000       0.00000    
  0.363064E-02   4.32342      0.507450      0.634075      0.422160      0.594775      0.852907E-01  0.392997E-01   1.01693      0.350898      0.341068      0.253707      0.712612E-01   0.00000       0.00000    
  0.398091E-02   4.28557      0.504859      0.624950      0.414213      0.582805      0.906468E-01  0.421452E-01  0.997017      0.344835      0.334296      0.248508      0.693773E-01   0.00000       0.00000    
  0.436498E-02   4.24721      0.502524      0.615990      0.406323      0.570876      0.962007E-01  0.451136E-01  0.977200      0.338826      0.327549      0.243327      0.674972E-01   0.00000       0.00000    
  0.478610E-02   4.20763      0.500794      0.607415      0.398562      0.559032      0.102232      0.483829E-01  0.957594      0.332936      0.320852      0.238180      0.656253E-01   0.00000       0.00000    
  0.524785E-02   4.16730      0.499404      0.599053      0.390866      0.547224      0.108538      0.518287E-01  0.938090      0.327109      0.314175      0.233049      0.637573E-01   0.00000       0.00000    
  0.575415E-02   4.12621      0.498371      0.590914      0.383240      0.535454      0.115131      0.554595E-01  0.918694      0.321346      0.307521      0.227933      0.618936E-01   0.00000       0.00000    
  0.630929E-02   4.08361      0.497990      0.583178      0.375728      0.523734      0.122262      0.594434E-01  0.899462      0.315692      0.300896      0.222838      0.600362E-01   0.00000       0.00000    
  0.691799E-02   4.04025      0.497915      0.575629      0.368266      0.512031      0.129649      0.635976E-01  0.880298      0.310085      0.294280      0.217751      0.581815E-01   0.00000       0.00000    
  0.758542E-02   3.99553      0.498381      0.568411      0.360891      0.500354      0.137491      0.680569E-01  0.861244      0.304560      0.287680      0.212674      0.563311E-01   0.00000       0.00000    
  0.831724E-02   3.94927      0.499405      0.561531      0.353594      0.488687      0.145811      0.728440E-01  0.842281      0.299109      0.281086      0.207601      0.544843E-01   0.00000       0.00000    
  0.911966E-02   3.90209      0.500750      0.554847      0.346341      0.477024      0.154410      0.778229E-01  0.823365      0.293701      0.274493      0.202531      0.526392E-01   0.00000       0.00000    
