   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   37.4896       2.97428       3.90729       2.96163       3.90243      0.126535E-01  0.486811E-02   6.86406       1.72244       1.72138       1.56489       1.23919      0.616155       0.00000    
  0.109648E-03   36.4823       2.90384       3.81268       2.89043       3.80749      0.134129E-01  0.518973E-02   6.69792       1.68306       1.68193       1.52795       1.20737      0.597609       0.00000    
  0.120226E-03   35.5075       2.83550       3.72088       2.82125       3.71534      0.142453E-01  0.554582E-02   6.53659       1.64478       1.64357       1.49204       1.17647      0.579724       0.00000    
  0.131825E-03   34.5459       2.76800       3.63023       2.75289       3.62432      0.151110E-01  0.591772E-02   6.37721       1.60695       1.60566       1.45655       1.14594      0.562107       0.00000    
  0.144543E-03   33.6031       2.70173       3.54122       2.68571       3.53491      0.160241E-01  0.631225E-02   6.22062       1.56977       1.56838       1.42166       1.11594      0.544871       0.00000    
  0.158489E-03   32.6856       2.63712       3.45443       2.62011       3.44769      0.170091E-01  0.674137E-02   6.06780       1.53344       1.53196       1.38758       1.08667      0.528149       0.00000    
  0.173779E-03   31.7806       2.57332       3.36872       2.55529       3.36153      0.180313E-01  0.718859E-02   5.91682       1.49754       1.49595       1.35390       1.05775      0.511678       0.00000    
  0.190545E-03   30.8992       2.51109       3.28510       2.49196       3.27743      0.191291E-01  0.767255E-02   5.76938       1.46246       1.46075       1.32098       1.02950      0.495687       0.00000    
  0.208928E-03   30.0363       2.45008       3.20309       2.42979       3.19490      0.202922E-01  0.818869E-02   5.62469       1.42800       1.42618       1.28866       1.00178      0.480066       0.00000    
  0.229085E-03   29.1852       2.38986       3.12213       2.36836       3.11340      0.214979E-01  0.872586E-02   5.48176       1.39396       1.39201       1.25671      0.974408      0.464685       0.00000    
  0.251186E-03   28.3623       2.33154       3.04365       2.30872       3.03433      0.228160E-01  0.931895E-02   5.34305       1.36088       1.35879       1.22567      0.947840      0.449870       0.00000    
  0.275420E-03   27.5514       2.27402       2.96623       2.24984       2.95629      0.241876E-01  0.993899E-02   5.20613       1.32822       1.32598       1.19501      0.921618      0.435296       0.00000    
  0.301992E-03   26.7565       2.21761       2.89024       2.19197       2.87965      0.256312E-01  0.105953E-01   5.07162       1.29611       1.29373       1.16488      0.895860      0.421044       0.00000    
  0.331127E-03   25.9844       2.16274       2.81627       2.13556       2.80497      0.271883E-01  0.113094E-01   4.94052       1.26480       1.26224       1.13548      0.870758      0.407247       0.00000    
  0.363073E-03   25.2230       2.10863       2.74327       2.07983       2.73122      0.288034E-01  0.120533E-01   4.81105       1.23386       1.23112       1.10643      0.845971      0.393666       0.00000    
  0.398101E-03   24.4822       2.05594       2.67210       2.02541       2.65924      0.305330E-01  0.128561E-01   4.68465       1.20363       1.20071       1.07804      0.821777      0.380493       0.00000    
  0.436509E-03   23.7577       2.00440       2.60240       1.97204       2.58869      0.323660E-01  0.137128E-01   4.56073       1.17398       1.17085       1.05019      0.798063      0.367648       0.00000    
  0.478622E-03   23.0437       1.95360       2.53364       1.91934       2.51904      0.342649E-01  0.146040E-01   4.43837       1.14469       1.14135       1.02267      0.774652      0.355010       0.00000    
  0.524798E-03   22.3540       1.90453       2.46706       1.86820       2.45148      0.363338E-01  0.155848E-01   4.31968       1.11625       1.11268      0.995945      0.751949      0.342853       0.00000    
  0.575429E-03   21.6750       1.85624       2.40147       1.81776       2.38486      0.384876E-01  0.166109E-01   4.20262       1.08819       1.08438      0.969570      0.729564      0.330911       0.00000    
  0.630945E-03   21.0098       1.80895       2.33712       1.76820       2.31943      0.407487E-01  0.176943E-01   4.08763       1.06062       1.05655      0.943640      0.707580      0.319240       0.00000    
  0.691816E-03   20.3646       1.76313       2.27462       1.71994       2.25574      0.431863E-01  0.188730E-01   3.97569       1.03376       1.02941      0.918367      0.686188      0.307966       0.00000    
  0.758561E-03   19.7290       1.71801       2.21297       1.67230       2.19287      0.457125E-01  0.201000E-01   3.86517       1.00723       1.00259      0.893402      0.665075      0.296879       0.00000    
  0.831745E-03   19.1107       1.67420       2.15293       1.62579       2.13151      0.484090E-01  0.214201E-01   3.75730      0.981318      0.976368      0.869005      0.644475      0.286134       0.00000    
  0.911989E-03   18.5072       1.63151       2.09424       1.58024       2.07141      0.512655E-01  0.228288E-01   3.65165      0.955932      0.950647      0.845086      0.624310      0.275678       0.00000    
  0.999975E-03   17.9126       1.58950       2.03639       1.53528       2.01210      0.542221E-01  0.242931E-01   3.54738      0.930867      0.925236      0.821462      0.604412      0.265399       0.00000    
  0.109645E-02   17.3388       1.54910       1.98047       1.49167       1.95457      0.574301E-01  0.258984E-01   3.44624      0.906542      0.900531      0.798513      0.585129      0.255525       0.00000    
  0.120223E-02   16.7747       1.50947       1.92546       1.44870       1.89788      0.607695E-01  0.275783E-01   3.34658      0.882566      0.876157      0.775881      0.566134      0.245841       0.00000    
  0.131822E-02   16.2221       1.47075       1.87153       1.40649       1.84218      0.642650E-01  0.293469E-01   3.24867      0.859003      0.852175      0.753625      0.547482      0.236382       0.00000    
  0.144540E-02   15.6873       1.43347       1.81928       1.36544       1.78801      0.680273E-01  0.312691E-01   3.15345      0.836079      0.828797      0.731946      0.529359      0.227268       0.00000    
  0.158485E-02   15.1606       1.39685       1.76781       1.32493       1.73454      0.719210E-01  0.332676E-01   3.05947      0.813448      0.805695      0.710532      0.511480      0.218312       0.00000    
  0.173775E-02   14.6487       1.36145       1.71774       1.28539       1.68233      0.760607E-01  0.354097E-01   2.96772      0.791350      0.783092      0.689596      0.494041      0.209642       0.00000    
  0.190540E-02   14.1496       1.32715       1.66892       1.24671       1.63123      0.804400E-01  0.376934E-01   2.87794      0.769719      0.760924      0.669080      0.476990      0.201223       0.00000    
  0.208923E-02   13.6584       1.29351       1.62085       1.20854       1.58079      0.849659E-01  0.400642E-01   2.78933      0.748371      0.739019      0.648816      0.460172      0.192953       0.00000    
  0.229079E-02   13.1846       1.26139       1.57449       1.17153       1.53184      0.898505E-01  0.426500E-01   2.70337      0.727656      0.717699      0.629117      0.443879      0.185022       0.00000    
  0.251180E-02   12.7195       1.23003       1.52897       1.13510       1.48362      0.949300E-01  0.453546E-01   2.61872      0.707255      0.696667      0.609695      0.427844      0.177256       0.00000    
  0.275413E-02   12.2640       1.19953       1.48440       1.09930       1.43621      0.100227      0.481915E-01   2.53551      0.687203      0.675954      0.590581      0.412099      0.169674       0.00000    
  0.301984E-02   11.8238       1.17044       1.44137       1.06453       1.39010      0.105909      0.512664E-01   2.45463      0.667712      0.655750      0.571962      0.396819      0.162389       0.00000    
  0.331118E-02   11.3906       1.14200       1.39903       1.03022       1.34458      0.111777      0.544570E-01   2.37480      0.648475      0.635775      0.553565      0.381749      0.155237       0.00000    
  0.363064E-02   10.9697       1.11472       1.35794      0.996735       1.30008      0.117982      0.578593E-01   2.29682      0.629684      0.616202      0.535559      0.367050      0.148321       0.00000    
  0.398091E-02   10.5600       1.08852       1.31800      0.963995       1.25652      0.124526      0.614770E-01   2.22052      0.611303      0.596993      0.517908      0.352692      0.141620       0.00000    
  0.436498E-02   10.1569       1.06297       1.27873      0.931696       1.21351      0.131271      0.652240E-01   2.14520      0.593162      0.577997      0.500466      0.338533      0.135045       0.00000    
  0.478610E-02   9.76824       1.03886       1.24098      0.900368       1.17170      0.138495      0.692808E-01   2.07206      0.575550      0.559467      0.483481      0.324817      0.128748       0.00000    
  0.524785E-02   9.38706       1.01553       1.20401      0.869540       1.13050      0.145988      0.735141E-01   2.00004      0.558210      0.541174      0.466730      0.311330      0.122595       0.00000    
  0.575415E-02   9.01369      0.992998       1.16788      0.839237       1.08995      0.153761      0.779324E-01   1.92918      0.541155      0.523130      0.450224      0.298082      0.116592       0.00000    
  0.630929E-02   8.65340      0.971860       1.13316      0.809815       1.05047      0.162045      0.826926E-01   1.86028      0.524575      0.505497      0.434127      0.285240      0.110842       0.00000    
  0.691799E-02   8.29886      0.951346       1.09907      0.780780       1.01146      0.170567      0.876136E-01   1.79224      0.508204      0.488044      0.418208      0.272576      0.105203       0.00000    
  0.758542E-02   7.95426      0.931923       1.06608      0.752416      0.973257      0.179507      0.928203E-01   1.72567      0.492193      0.470900      0.402599      0.260223      0.997579E-01   0.00000    
  0.831724E-02   7.61908      0.913565       1.03415      0.724691      0.935827      0.188874      0.983223E-01   1.66052      0.476522      0.454047      0.387283      0.248169      0.944971E-01   0.00000    
  0.911966E-02   7.28879      0.895783       1.00279      0.697301      0.898797      0.198482      0.103992       1.59610      0.461030      0.437345      0.372119      0.236272      0.893330E-01   0.00000    
  0.999950E-02   6.96579      0.879036      0.972392      0.670438      0.862372      0.208598      0.110020       1.53281      0.445822      0.420869      0.357187      0.224616      0.843161E-01   0.00000    
  0.109642E-01   6.65003      0.863031      0.942769      0.644050      0.826530      0.218981      0.116240       1.47058      0.430857      0.404612      0.342476      0.213192      0.794418E-01   0.00000    
  0.120220E-01   6.34564      0.848270      0.914418      0.618420      0.791610      0.229850      0.122808       1.41003      0.416282      0.388698      0.328118      0.202138      0.747943E-01   0.00000    
  0.131819E-01   6.04898      0.834450      0.887004      0.593324      0.757329      0.241127      0.129675       1.35065      0.401977      0.373021      0.314004      0.191347      0.703052E-01   0.00000    
  0.144536E-01   5.75974      0.821542      0.860501      0.568739      0.723666      0.252803      0.136836       1.29240      0.387926      0.357570      0.300126      0.180813      0.659700E-01   0.00000    
  0.158481E-01   5.47716      0.809461      0.834831      0.544619      0.690564      0.264842      0.144267       1.23518      0.374102      0.342324      0.286465      0.170517      0.617754E-01   0.00000    
  0.173770E-01   5.20107      0.798186      0.809980      0.520952      0.658017      0.277234      0.151963       1.17897      0.360494      0.327281      0.273017      0.160459      0.577197E-01   0.00000    
  0.190535E-01   4.93189      0.787769      0.786010      0.497771      0.626072      0.289998      0.159939       1.12384      0.347110      0.312456      0.259801      0.150661      0.538145E-01   0.00000    
  0.208917E-01   4.66926      0.778158      0.762882      0.475052      0.594709      0.303106      0.168173       1.06976      0.333932      0.297842      0.246812      0.141120      0.500548E-01   0.00000    
  0.229073E-01   4.41259      0.769269      0.740523      0.452757      0.563891      0.316512      0.176631       1.01665      0.320936      0.283426      0.234036      0.131820      0.464298E-01   0.00000    
  0.251174E-01   4.16175      0.761070      0.718912      0.430876      0.533620      0.330194      0.185292      0.964496      0.308110      0.269208      0.221473      0.122766      0.429388E-01   0.00000    
  0.275406E-01   3.91720      0.753588      0.698102      0.409445      0.503957      0.344143      0.194145      0.913402      0.295458      0.255212      0.209150      0.113987      0.395950E-01   0.00000    
  0.301976E-01   3.67863      0.746753      0.678035      0.388440      0.474892      0.358313      0.203143      0.863332      0.282960      0.241435      0.197064      0.105480      0.363930E-01   0.00000    
  0.331110E-01   3.44562      0.740478      0.658637      0.367831      0.446401      0.372648      0.212236      0.814232      0.270595      0.227869      0.185207      0.972351E-01  0.333243E-01   0.00000    
  0.363055E-01   3.21815      0.734718      0.639876      0.347612      0.418501      0.387106      0.221375      0.766113      0.258352      0.214524      0.173588      0.892602E-01  0.303892E-01   0.00000    
  0.398081E-01   2.99683      0.729465      0.621776      0.327823      0.391278      0.401642      0.230498      0.719101      0.246228      0.201433      0.162242      0.815948E-01  0.276027E-01   0.00000    
  0.436487E-01   2.78145      0.724631      0.604256      0.308443      0.364729      0.416188      0.239527      0.673171      0.234207      0.188598      0.151171      0.742357E-01  0.249588E-01   0.00000    
  0.478598E-01   2.57178      0.720130      0.587231      0.289448      0.338844      0.430682      0.248387      0.628291      0.222271      0.176020      0.140373      0.671769E-01  0.224506E-01   0.00000    
  0.524772E-01   2.36799      0.715897      0.570643      0.270839      0.313652      0.445059      0.256991      0.584491      0.210410      0.163714      0.129860      0.604288E-01  0.200787E-01   0.00000    
  0.575400E-01   2.17097      0.711880      0.554463      0.252663      0.289275      0.459217      0.265188      0.541938      0.198622      0.151730      0.119685      0.540409E-01  0.178600E-01   0.00000    
  0.630913E-01   1.98065      0.707978      0.538576      0.234902      0.265706      0.473076      0.272870      0.500608      0.186896      0.140073      0.109846      0.480056E-01  0.157866E-01   0.00000    
  0.691782E-01   1.79700      0.704100      0.522876      0.217540      0.242944      0.486560      0.279933      0.460484      0.175224      0.128746      0.100346      0.423165E-01  0.138516E-01   0.00000    
  0.758523E-01   1.62034      0.700160      0.507266      0.200587      0.221026      0.499573      0.286240      0.421613      0.163604      0.117769      0.912014E-01  0.369836E-01  0.120554E-01   0.00000    
  0.831703E-01   1.45201      0.696028      0.491621      0.184105      0.200104      0.511923      0.291517      0.384209      0.152045      0.107213      0.824762E-01  0.320607E-01  0.104143E-01   0.00000    
  0.911943E-01   1.29190      0.691588      0.475800      0.168080      0.180153      0.523508      0.295648      0.348232      0.140552      0.970736E-01  0.741620E-01  0.275279E-01  0.891693E-02   0.00000    
  0.999925E-01   1.13873      0.686728      0.459645      0.152423      0.161040      0.534305      0.298605      0.313463      0.129098      0.872997E-01  0.662044E-01  0.233249E-01  0.753597E-02   0.00000    
  0.109639      0.994900      0.681309      0.443075      0.137285      0.142987      0.544024      0.300088      0.280272      0.117760      0.779926E-01  0.586957E-01  0.195250E-01  0.629857E-02   0.00000    
  0.120217      0.861885      0.675038      0.425850      0.122750      0.126142      0.552288      0.299708      0.248893      0.106581      0.692268E-01  0.516999E-01  0.161690E-01  0.521542E-02   0.00000    
  0.131815      0.738603      0.667744      0.407841      0.108770      0.110377      0.558974      0.297464      0.219147      0.955775E-01  0.609539E-01  0.451628E-01  0.131929E-01  0.426024E-02   0.00000    
  0.144533      0.625830      0.659074      0.388845      0.954154E-01  0.957614E-01  0.563658      0.293084      0.191177      0.848123E-01  0.532145E-01  0.391140E-01  0.106030E-01  0.343285E-02   0.00000    
  0.158477      0.523320      0.648736      0.368763      0.827080E-01  0.822570E-01  0.566028      0.286506      0.164965      0.743404E-01  0.459997E-01  0.335364E-01  0.836764E-02  0.272083E-02   0.00000    
  0.173766      0.431687      0.636194      0.347413      0.707411E-01  0.699235E-01  0.565453      0.277490      0.140665      0.642574E-01  0.393474E-01  0.284546E-01  0.648368E-02  0.212156E-02   0.00000    
  0.190530      0.350388      0.621039      0.324769      0.595430E-01  0.587025E-01  0.561496      0.266066      0.118246      0.546317E-01  0.332391E-01  0.238424E-01  0.491127E-02  0.162104E-02   0.00000    
  0.208912      0.279769      0.602498      0.300724      0.492256E-01  0.486402E-01  0.553272      0.252084      0.978659E-01  0.455877E-01  0.277080E-01  0.197179E-01  0.363793E-02  0.121442E-02   0.00000    
  0.229067      0.218960      0.580070      0.275380      0.398125E-01  0.396592E-01  0.540257      0.235721      0.794717E-01  0.371938E-01  0.227256E-01  0.160465E-01  0.261876E-02  0.887036E-03   0.00000    
  0.251167      0.167976      0.552783      0.248783      0.314211E-01  0.317901E-01  0.521362      0.216993      0.632112E-01  0.295873E-01  0.183185E-01  0.128392E-01  0.183383E-02  0.632422E-03   0.00000    
  0.275399      0.125658      0.520206      0.221209      0.240495E-01  0.249387E-01  0.496157      0.196271      0.489883E-01  0.228117E-01  0.144477E-01  0.100545E-01  0.123788E-02  0.436529E-03   0.00000    
  0.301969      0.916928E-01  0.481425      0.192944      0.177932E-01  0.191188E-01  0.463632      0.173825      0.369120E-01  0.169860E-01  0.111308E-01  0.769571E-02  0.807226E-03  0.292258E-03   0.00000    
  0.331102      0.647489E-01  0.436480      0.164460      0.125972E-01  0.142214E-01  0.423883      0.150239      0.268186E-01  0.120957E-01  0.831797E-02  0.571597E-02  0.501530E-03  0.187428E-03   0.00000    
  0.363046      0.442685E-01  0.385143      0.136340      0.849840E-02  0.102401E-01  0.376645      0.126100      0.187385E-01  0.820036E-02  0.601406E-02  0.411057E-02  0.298046E-03  0.115437E-03   0.00000    
  0.398071      0.289238E-01  0.328571      0.109213      0.536786E-02  0.705280E-02  0.323203      0.102160      0.124207E-01  0.520216E-02  0.415787E-02  0.282803E-02  0.165702E-03  0.669015E-04   0.00000    
  0.436476      0.178596E-01  0.268146      0.838047E-01  0.312838E-02  0.460189E-02  0.265018      0.792028E-01  0.773027E-02  0.304360E-02  0.272246E-02  0.184360E-02  0.847778E-04  0.358308E-04   0.00000    
  0.478586      0.104141E-01  0.206622      0.610062E-01  0.166043E-02  0.281942E-02  0.204961      0.581868E-01  0.447985E-02  0.162022E-02  0.167282E-02  0.112876E-02  0.402182E-04  0.178449E-04   0.00000    
