   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   84.0741       6.43018       9.12022       6.41243       9.11290      0.177487E-01  0.731176E-02   15.5253       3.43687       3.43532       3.28619       2.97556       2.39139       0.00000    
  0.109648E-03   80.9729       6.22633       8.82473       6.20756       8.81696      0.187664E-01  0.776858E-02   15.0245       3.33083       3.32917       3.18245       2.87673       2.30533       0.00000    
  0.120226E-03   78.0200       6.03110       8.54184       6.01123       8.53357      0.198764E-01  0.827105E-02   14.5448       3.22914       3.22737       3.08300       2.78209       2.22320       0.00000    
  0.131825E-03   75.1262       5.83933       8.26399       5.81830       8.25519      0.210279E-01  0.879427E-02   14.0735       3.12919       3.12730       2.98526       2.68911       2.14264       0.00000    
  0.144543E-03   72.3168       5.65249       7.99335       5.63026       7.98400      0.222389E-01  0.934721E-02   13.6143       3.03173       3.02972       2.88997       2.59853       2.06432       0.00000    
  0.158489E-03   69.6195       5.47226       7.73231       5.44872       7.72237      0.235393E-01  0.994519E-02   13.1711       2.93759       2.93545       2.79795       2.51113       1.98897       0.00000    
  0.173779E-03   66.9765       5.29523       7.47595       5.27035       7.46538      0.248860E-01  0.105666E-01   12.7357       2.84507       2.84278       2.70752       2.42528       1.91508       0.00000    
  0.190545E-03   64.4369       5.12432       7.22847       5.09800       7.21724      0.263258E-01  0.112355E-01   12.3152       2.75563       2.75319       2.62011       2.34237       1.84394       0.00000    
  0.208928E-03   61.9758       4.95810       6.98780       4.93026       6.97585      0.278458E-01  0.119455E-01   11.9061       2.66854       2.66593       2.53502       2.26172       1.77490       0.00000    
  0.229085E-03   59.5656       4.79492       6.75153       4.76550       6.73885      0.294180E-01  0.126824E-01   11.5043       2.58297       2.58020       2.45142       2.18253       1.70722       0.00000    
  0.251186E-03   57.2739       4.63885       6.52556       4.60772       6.51207      0.311268E-01  0.134902E-01   11.1198       2.50097       2.49802       2.37133       2.10675       1.64272       0.00000    
  0.275420E-03   55.0318       4.48578       6.30392       4.45288       6.28959      0.329002E-01  0.143319E-01   10.7425       2.42047       2.41732       2.29271       2.03241       1.57955       0.00000    
  0.301992E-03   52.8564       4.33674       6.08811       4.30198       6.07289      0.347603E-01  0.152190E-01   10.3749       2.34199       2.33864       2.21608       1.96000       1.51817       0.00000    
  0.331127E-03   50.7733       4.19334       5.88041       4.15659       5.86423      0.367564E-01  0.161781E-01   10.0208       2.26632       2.26275       2.14220       1.89027       1.45928       0.00000    
  0.363073E-03   48.7341       4.05262       5.67656       4.01380       5.65939      0.388214E-01  0.171739E-01   9.67319       2.19198       2.18819       2.06963       1.82182       1.40157       0.00000    
  0.398101E-03   46.7766       3.91693       5.47994       3.87591       5.46170      0.410222E-01  0.182424E-01   9.33761       2.12015       2.11611       1.99951       1.75576       1.34607       0.00000    
  0.436509E-03   44.8841       3.78527       5.28908       3.74192       5.26970      0.433444E-01  0.193764E-01   9.01162       2.05032       2.04602       1.93135       1.69160       1.29233       0.00000    
  0.478622E-03   43.0326       3.65614       5.10185       3.61040       5.08130      0.457442E-01  0.205524E-01   8.69169       1.98174       1.97718       1.86443       1.62865       1.23970       0.00000    
  0.524798E-03   41.2749       3.53289       4.92300       3.48454       4.90117      0.483417E-01  0.218364E-01   8.38571       1.91607       1.91121       1.80034       1.56847       1.18961       0.00000    
  0.575429E-03   39.5585       3.41224       4.74786       3.36120       4.72469      0.510373E-01  0.231744E-01   8.08589       1.85169       1.84652       1.73751       1.50951       1.14065       0.00000    
  0.630945E-03   37.8943       3.29488       4.57740       3.24103       4.55282      0.538565E-01  0.245807E-01   7.79384       1.78892       1.78344       1.67627       1.45210       1.09311       0.00000    
  0.691816E-03   36.3055       3.18234       4.41375       3.12546       4.38765      0.568770E-01  0.260993E-01   7.51311       1.72852       1.72269       1.61734       1.39694       1.04763       0.00000    
  0.758561E-03   34.7518       3.07204       4.25328       3.01204       4.22560      0.599980E-01  0.276743E-01   7.23764       1.66922       1.66302       1.55947       1.34282       1.00310       0.00000    
  0.831745E-03   33.2623       2.96588       4.09863       2.90257       4.06927      0.633114E-01  0.293577E-01   6.97184       1.61194       1.60536       1.50358       1.29063      0.960334       0.00000    
  0.911989E-03   31.8259       2.86318       3.94884       2.79637       3.91770      0.668033E-01  0.311430E-01   6.71407       1.55634       1.54935       1.44933       1.24004      0.919023       0.00000    
  0.999975E-03   30.4222       2.76260       3.80205       2.69220       3.76905      0.704069E-01  0.329920E-01   6.46125       1.50177       1.49436       1.39608       1.19043      0.878608       0.00000    
  0.109645E-02   29.0922       2.66688       3.66203       2.59260       3.62703      0.742879E-01  0.350009E-01   6.21962       1.44955       1.44169       1.34512       1.14305      0.840220       0.00000    
  0.120223E-02   27.7963       2.57343       3.52516       2.49512       3.48807      0.783122E-01  0.370935E-01   5.98319       1.39842       1.39008       1.29521       1.09670      0.802770       0.00000    
  0.131822E-02   26.5406       2.48267       3.39203       2.40016       3.35274      0.825066E-01  0.392851E-01   5.75291       1.34858       1.33975       1.24657       1.05158      0.766433       0.00000    
  0.144540E-02   25.3461       2.39603       3.26460       2.30904       3.22295      0.869882E-01  0.416463E-01   5.53199       1.30071       1.29134       1.19982       1.00833      0.731784       0.00000    
  0.158485E-02   24.1793       2.31128       3.13976       2.21967       3.09567      0.916099E-01  0.440908E-01   5.31534       1.25373       1.24382       1.15395      0.965930      0.697903       0.00000    
  0.173775E-02   23.0624       2.22993       3.01961       2.13344       2.97292      0.964928E-01  0.466913E-01   5.10636       1.20837       1.19787       1.10965      0.925063      0.665405       0.00000    
  0.190540E-02   21.9885       2.15157       2.90354       2.04994       2.85409      0.101626      0.494434E-01   4.90403       1.16442       1.15330       1.06669      0.885525      0.634103       0.00000    
  0.208923E-02   20.9403       2.07500       2.78991       1.96808       2.73762      0.106913      0.522881E-01   4.70570       1.12130       1.10954       1.02456      0.846785      0.603519       0.00000    
  0.229079E-02   19.9494       2.00245       2.68173       1.88988       2.62638      0.112569      0.553591E-01   4.51625       1.08006       1.06762      0.984229      0.809824      0.574531       0.00000    
  0.251180E-02   18.9862       1.93188       2.57623       1.81345       2.51767      0.118423      0.585526E-01   4.33113       1.03972       1.02658      0.944781      0.773728      0.546316       0.00000    
  0.275413E-02   18.0539       1.86351       2.47369       1.73901       2.41181      0.124497      0.618828E-01   4.15082       1.00041      0.986528      0.906314      0.738598      0.518966       0.00000    
  0.301984E-02   17.1704       1.79867       2.37589       1.66772       2.31044      0.130955      0.654542E-01   3.97816      0.962713      0.948048      0.869404      0.705004      0.492987       0.00000    
  0.331118E-02   16.3086       1.73543       2.28022       1.59783       2.21108      0.137596      0.691410E-01   3.80891      0.925737      0.910268      0.833189      0.672096      0.467618       0.00000    
  0.363064E-02   15.4850       1.67500       2.18829       1.53043       2.11525      0.144566      0.730379E-01   3.64568      0.890035      0.873721      0.798199      0.640399      0.443327       0.00000    
  0.398091E-02   14.6958       1.61714       2.09975       1.46528       2.02261      0.151860      0.771438E-01   3.48789      0.855484      0.838286      0.764316      0.609799      0.420009       0.00000    
  0.436498E-02   13.9267       1.56079       2.01322       1.40145       1.93184      0.159346      0.813746E-01   3.33329      0.821606      0.803501      0.731080      0.579841      0.397260       0.00000    
  0.478610E-02   13.2014       1.50777       1.93106       1.34049       1.84516      0.167281      0.858987E-01   3.18565      0.789202      0.770140      0.699262      0.551292      0.375757       0.00000    
  0.524785E-02   12.4982       1.45647       1.85114       1.28101       1.76056      0.175461      0.905854E-01   3.04157      0.757548      0.737501      0.668165      0.523463      0.354889       0.00000    
  0.575415E-02   11.8184       1.40697       1.77357       1.22307       1.67813      0.183897      0.954426E-01   2.90120      0.726681      0.705621      0.637825      0.496389      0.334686       0.00000    
  0.630929E-02   11.1770       1.36048       1.69994       1.16769       1.59933      0.192787      0.100606       2.76702      0.697119      0.674999      0.608743      0.470574      0.315589       0.00000    
  0.691799E-02   10.5523       1.31532       1.62802       1.11344       1.52211      0.201884      0.105909       2.63555      0.668128      0.644926      0.580212      0.445313      0.296975       0.00000    
  0.758542E-02   9.95650       1.27247       1.55909       1.06113       1.44763      0.211341      0.111459       2.50876      0.640120      0.615804      0.552632      0.421008      0.279197       0.00000    
  0.831724E-02   9.38770       1.23180       1.49299       1.01065       1.37574      0.221152      0.117255       2.38639      0.613038      0.587577      0.525952      0.397611      0.262209       0.00000    
  0.911966E-02   8.83263       1.19227       1.42835      0.961107       1.30516      0.231161      0.123187       2.26627      0.586429      0.559807      0.499730      0.374679      0.245624       0.00000    
  0.999950E-02   8.29547       1.15440       1.36575      0.912837       1.23635      0.241563      0.129398       2.14919      0.560463      0.532647      0.474124      0.352374      0.229576       0.00000    
  0.109642E-01   7.78051       1.11824       1.30542      0.866061       1.16966      0.252181      0.135760       2.03572      0.535242      0.506222      0.449258      0.330819      0.214179       0.00000    
  0.120220E-01   7.29934       1.08476       1.24862      0.821585       1.10623      0.263174      0.142389       1.92782      0.511165      0.480926      0.425530      0.310420      0.199779       0.00000    
  0.131819E-01   6.83975       1.05308       1.19418      0.778618       1.04495      0.274459      0.149229       1.82356      0.487833      0.456367      0.402548      0.290785      0.186031       0.00000    
  0.144536E-01   6.40075       1.02312       1.14198      0.737102      0.985717      0.286017      0.156265       1.72282      0.465211      0.432521      0.380287      0.271891      0.172908       0.00000    
  0.158481E-01   5.98020      0.994705       1.09182      0.696897      0.928355      0.297808      0.163469       1.62525      0.443226      0.409321      0.358682      0.253671      0.160353       0.00000    
  0.173770E-01   5.57754      0.967784       1.04365      0.657973      0.872824      0.309812      0.170825       1.53080      0.421858      0.386754      0.337720      0.236114      0.148351       0.00000    
