   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   13.4751       1.33256       1.66465       1.32341       1.66141      0.914286E-02  0.323248E-02   2.98483      0.912875      0.912147      0.749267      0.410540       0.00000       0.00000    
  0.109648E-03   13.2716       1.31030       1.63669       1.30059       1.63323      0.971443E-02  0.345820E-02   2.93382      0.897538      0.896756      0.736478      0.403052       0.00000       0.00000    
  0.120226E-03   13.0705       1.28848       1.60925       1.27814       1.60554      0.103440E-01  0.370976E-02   2.88368      0.882484      0.881642      0.723903      0.395656       0.00000       0.00000    
  0.131825E-03   12.8704       1.26684       1.58203       1.25584       1.57806      0.110001E-01  0.397327E-02   2.83390      0.867545      0.866641      0.711414      0.388298       0.00000       0.00000    
  0.144543E-03   12.6717       1.24546       1.55511       1.23377       1.55085      0.116941E-01  0.425388E-02   2.78462      0.852772      0.851801      0.699051      0.380996       0.00000       0.00000    
  0.158489E-03   12.4751       1.22444       1.52860       1.21200       1.52404      0.124457E-01  0.456084E-02   2.73604      0.838226      0.837181      0.686859      0.373770       0.00000       0.00000    
  0.173779E-03   12.2794       1.20360       1.50230       1.19037       1.49742      0.132275E-01  0.488165E-02   2.68779      0.823791      0.822669      0.674752      0.366583       0.00000       0.00000    
  0.190545E-03   12.0857       1.18311       1.47640       1.16904       1.47117      0.140702E-01  0.523067E-02   2.64021      0.809571      0.808365      0.662807      0.359470       0.00000       0.00000    
  0.208928E-03   11.8936       1.16290       1.45082       1.14794       1.44521      0.149661E-01  0.560461E-02   2.59315      0.795519      0.794223      0.650989      0.352417       0.00000       0.00000    
  0.229085E-03   11.7024       1.14288       1.42544       1.12698       1.41944      0.158968E-01  0.599484E-02   2.54642      0.781577      0.780187      0.639253      0.345402       0.00000       0.00000    
  0.251186E-03   11.5136       1.12330       1.40055       1.10638       1.39412      0.169195E-01  0.642874E-02   2.50050      0.767897      0.766402      0.627716      0.338483       0.00000       0.00000    
  0.275420E-03   11.3260       1.10392       1.37587       1.08593       1.36899      0.179863E-01  0.688387E-02   2.45492      0.754330      0.752724      0.616264      0.331604       0.00000       0.00000    
  0.301992E-03   11.1397       1.08481       1.35149       1.06570       1.34412      0.191125E-01  0.736755E-02   2.40982      0.740916      0.739192      0.604927      0.324782       0.00000       0.00000    
  0.331127E-03   10.9556       1.06609       1.32752       1.04576       1.31962      0.203330E-01  0.789720E-02   2.36538      0.727719      0.725866      0.593753      0.318042       0.00000       0.00000    
  0.363073E-03   10.7724       1.04757       1.30375       1.02597       1.29530      0.216020E-01  0.845063E-02   2.32126      0.714627      0.712639      0.582658      0.311341       0.00000       0.00000    
  0.398101E-03   10.5911       1.02942       1.28036       1.00645       1.27131      0.229668E-01  0.905135E-02   2.27776      0.701734      0.699600      0.571713      0.304715       0.00000       0.00000    
  0.436509E-03   10.4115       1.01158       1.25730      0.987157       1.24760      0.244188E-01  0.969566E-02   2.23476      0.689004      0.686712      0.560889      0.298153       0.00000       0.00000    
  0.478622E-03   10.2328      0.993935       1.23443      0.968008       1.22406      0.259265E-01  0.103679E-01   2.19207      0.676377      0.673921      0.550143      0.291631       0.00000       0.00000    
  0.524798E-03   10.0565      0.976777       1.21205      0.949199       1.20093      0.275787E-01  0.111134E-01   2.15013      0.663994      0.661356      0.539577      0.285204       0.00000       0.00000    
  0.575429E-03   9.88128      0.959848       1.18988      0.930544       1.17799      0.293038E-01  0.118963E-01   2.10853      0.651722      0.648892      0.529094      0.278822       0.00000       0.00000    
  0.630945E-03   9.70745      0.943206       1.16800      0.912085       1.15527      0.311209E-01  0.127265E-01   2.06736      0.639590      0.636556      0.518714      0.272495       0.00000       0.00000    
  0.691816E-03   9.53568      0.927011       1.14653      0.893920       1.13290      0.330905E-01  0.136362E-01   2.02682      0.627668      0.624410      0.508488      0.266252       0.00000       0.00000    
  0.758561E-03   9.36490      0.911032       1.12527      0.875895       1.11069      0.351372E-01  0.145864E-01   1.98658      0.615845      0.612353      0.498335      0.260050       0.00000       0.00000    
  0.831745E-03   9.19594      0.895461       1.10439      0.858128       1.08878      0.373326E-01  0.156152E-01   1.94691      0.604206      0.600461      0.488316      0.253922       0.00000       0.00000    
  0.911989E-03   9.02855      0.880254       1.08384      0.840585       1.06712      0.396688E-01  0.167193E-01   1.90770      0.592725      0.588708      0.478411      0.247860       0.00000       0.00000    
  0.999975E-03   8.86212      0.865272       1.06349      0.823179       1.04562      0.420933E-01  0.178709E-01   1.86880      0.581342      0.577041      0.468576      0.241837       0.00000       0.00000    
  0.109645E-02   8.69794      0.850835       1.04362      0.806094       1.02447      0.447413E-01  0.191439E-01   1.83057      0.570185      0.565571      0.458902      0.235909       0.00000       0.00000    
  0.120223E-02   8.53482      0.836669       1.02398      0.789161       1.00350      0.475073E-01  0.204820E-01   1.79266      0.559136      0.554192      0.449304      0.230025       0.00000       0.00000    
  0.131822E-02   8.37297      0.822825       1.00462      0.772411      0.982720      0.504135E-01  0.218974E-01   1.75513      0.548216      0.542923      0.439797      0.224196       0.00000       0.00000    
  0.144540E-02   8.21310      0.809508      0.985699      0.755946      0.962251      0.535618E-01  0.234482E-01   1.71820      0.537496      0.531821      0.430429      0.218450       0.00000       0.00000    
  0.158485E-02   8.05413      0.796443      0.966989      0.739613      0.941922      0.568301E-01  0.250669E-01   1.68153      0.526869      0.520797      0.421125      0.212744       0.00000       0.00000    
  0.173775E-02   7.89682      0.783846      0.948660      0.723522      0.921846      0.603243E-01  0.268139E-01   1.64537      0.516412      0.509910      0.411936      0.207109       0.00000       0.00000    
  0.190540E-02   7.74097      0.771686      0.930681      0.707645      0.901992      0.640407E-01  0.286890E-01   1.60964      0.506106      0.499143      0.402848      0.201539       0.00000       0.00000    
  0.208923E-02   7.58600      0.759792      0.912913      0.691898      0.882270      0.678935E-01  0.306430E-01   1.57417      0.495891      0.488449      0.393821      0.196007       0.00000       0.00000    
  0.229079E-02   7.43300      0.748530      0.895637      0.676447      0.862843      0.720830E-01  0.327944E-01   1.53929      0.485884      0.477914      0.384929      0.190563       0.00000       0.00000    
  0.251180E-02   7.28096      0.737601      0.878615      0.661143      0.843559      0.764581E-01  0.350561E-01   1.50470      0.475979      0.467456      0.376103      0.185163       0.00000       0.00000    
  0.275413E-02   7.13001      0.727043      0.861875      0.646003      0.824434      0.810400E-01  0.374410E-01   1.47044      0.466191      0.457085      0.367350      0.179812       0.00000       0.00000    
  0.301984E-02   6.98076      0.717124      0.845611      0.631131      0.805560      0.859935E-01  0.400508E-01   1.43669      0.456589      0.446848      0.358712      0.174541       0.00000       0.00000    
  0.331118E-02   6.83227      0.707507      0.829568      0.616380      0.786797      0.911273E-01  0.427710E-01   1.40318      0.447073      0.436670      0.350126      0.169307       0.00000       0.00000    
  0.363064E-02   6.68512      0.698435      0.813922      0.601844      0.768227      0.965911E-01  0.456943E-01   1.37007      0.437708      0.426597      0.341631      0.164136       0.00000       0.00000    
  0.398091E-02   6.53915      0.689897      0.798656      0.587506      0.749828      0.102391      0.488279E-01   1.33733      0.428481      0.416614      0.333214      0.159025       0.00000       0.00000    
  0.436498E-02   6.39385      0.681676      0.783617      0.573285      0.731528      0.108392      0.520882E-01   1.30481      0.419336      0.406684      0.324845      0.153949       0.00000       0.00000    
  0.478610E-02   6.25001      0.674196      0.769096      0.559321      0.713440      0.114876      0.556563E-01   1.27276      0.410371      0.396865      0.316574      0.148949       0.00000       0.00000    
  0.524785E-02   6.10686      0.667124      0.754856      0.545490      0.695453      0.121635      0.594032E-01   1.24094      0.401500      0.387100      0.308353      0.143990       0.00000       0.00000    
  0.575415E-02   5.96444      0.660480      0.740911      0.531798      0.677574      0.128682      0.633375E-01   1.20937      0.392725      0.377392      0.300182      0.139072       0.00000       0.00000    
  0.630929E-02   5.82311      0.654602      0.727488      0.518338      0.659862      0.136264      0.676256E-01   1.17820      0.384112      0.367770      0.292092      0.134225       0.00000       0.00000    
  0.691799E-02   5.68222      0.649078      0.714302      0.504979      0.642219      0.144098      0.720829E-01   1.14720      0.375570      0.358184      0.284036      0.129409       0.00000       0.00000    
  0.758542E-02   5.54203      0.644176      0.701536      0.491796      0.624693      0.152380      0.768426E-01   1.11649      0.367150      0.348657      0.276036      0.124647       0.00000       0.00000    
  0.831724E-02   5.40237      0.639904      0.689189      0.478777      0.607266      0.161127      0.819229E-01   1.08604      0.358841      0.339180      0.268086      0.119936       0.00000       0.00000    
  0.911966E-02   5.26293      0.635989      0.677079      0.465847      0.589890      0.170142      0.871888E-01   1.05574      0.350594      0.329728      0.260162      0.115252       0.00000       0.00000    
  0.999950E-02   5.12346      0.632825      0.665457      0.453074      0.572586      0.179750      0.928713E-01   1.02566      0.342461      0.320311      0.252275      0.110614       0.00000       0.00000    
  0.109642E-01   4.98434      0.630052      0.654101      0.440403      0.555339      0.189649      0.987618E-01  0.995742      0.334390      0.310921      0.244418      0.106013       0.00000       0.00000    
  0.120220E-01   4.84556      0.627993      0.643224      0.427900      0.538179      0.200093      0.105045      0.966078      0.326427      0.301571      0.236608      0.101473       0.00000       0.00000    
  0.131819E-01   4.70666      0.626540      0.632753      0.415518      0.521068      0.211022      0.111685      0.936586      0.318541      0.292242      0.228826      0.969773E-01   0.00000       0.00000    
  0.144536E-01   4.56749      0.625686      0.622681      0.403249      0.503996      0.222437      0.118685      0.907245      0.310722      0.282928      0.221068      0.925265E-01   0.00000       0.00000    
  0.158481E-01   4.42790      0.625381      0.612980      0.391076      0.486954      0.234305      0.126027      0.878029      0.302959      0.273623      0.213330      0.881171E-01   0.00000       0.00000    
  0.173770E-01   4.28776      0.625617      0.603648      0.378992      0.469935      0.246625      0.133713      0.848927      0.295242      0.264325      0.205610      0.837498E-01   0.00000       0.00000    
  0.190535E-01   4.14683      0.626436      0.594716      0.366996      0.452935      0.259440      0.141781      0.819931      0.287566      0.255029      0.197906      0.794298E-01   0.00000       0.00000    
  0.208917E-01   4.00496      0.627806      0.586169      0.355076      0.435950      0.272730      0.150219      0.791026      0.279918      0.245732      0.190218      0.751577E-01   0.00000       0.00000    
  0.229073E-01   3.86204      0.629672      0.577974      0.343217      0.418976      0.286455      0.158998      0.762193      0.272284      0.236433      0.182543      0.709327E-01   0.00000       0.00000    
  0.251174E-01   3.71793      0.632013      0.570120      0.331410      0.402012      0.300602      0.168109      0.733422      0.264653      0.227129      0.174882      0.667573E-01   0.00000       0.00000    
  0.275406E-01   3.57236      0.634844      0.562628      0.319650      0.385058      0.315194      0.177569      0.704709      0.257009      0.217821      0.167237      0.626407E-01   0.00000       0.00000    
  0.301976E-01   3.42523      0.638114      0.555464      0.307923      0.368120      0.330191      0.187344      0.676043      0.249337      0.208509      0.159610      0.585856E-01   0.00000       0.00000    
  0.331110E-01   3.27654      0.641757      0.548587      0.296216      0.351200      0.345541      0.197386      0.647416      0.241622      0.199196      0.152004      0.545936E-01   0.00000       0.00000    
  0.363055E-01   3.12623      0.645734      0.541970      0.284519      0.334308      0.361214      0.207662      0.618827      0.233849      0.189886      0.144422      0.506702E-01   0.00000       0.00000    
  0.398081E-01   2.97408      0.650025      0.535603      0.272821      0.317459      0.377204      0.218144      0.590280      0.225990      0.180584      0.136875      0.468312E-01   0.00000       0.00000    
  0.436487E-01   2.82022      0.654557      0.529428      0.261110      0.300668      0.393447      0.228760      0.561777      0.218028      0.171299      0.129369      0.430815E-01   0.00000       0.00000    
  0.478598E-01   2.66481      0.659259      0.523384      0.249375      0.283950      0.409884      0.239434      0.533324      0.209950      0.162038      0.121911      0.394249E-01   0.00000       0.00000    
  0.524772E-01   2.50801      0.664073      0.517415      0.237607      0.267325      0.426465      0.250090      0.504933      0.201737      0.152813      0.114513      0.358707E-01   0.00000       0.00000    
  0.575400E-01   2.34994      0.668931      0.511448      0.225792      0.250836      0.443139      0.260612      0.476628      0.193349      0.143642      0.107194      0.324429E-01   0.00000       0.00000    
