   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   13.4418       1.32944       1.66097       1.32043       1.65795      0.900873E-02  0.302342E-02   2.97838      0.911035      0.910303      0.747646      0.409398       0.00000       0.00000    
  0.109648E-03   13.2390       1.30728       1.63314       1.29770       1.62990      0.957372E-02  0.323729E-02   2.92760      0.895776      0.894990      0.734914      0.401926       0.00000       0.00000    
  0.120226E-03   13.0384       1.28553       1.60582       1.27534       1.60234      0.101963E-01  0.347601E-02   2.87768      0.880795      0.879948      0.722391      0.394544       0.00000       0.00000    
  0.131825E-03   12.8388       1.26397       1.57870       1.25313       1.57497      0.108451E-01  0.372624E-02   2.82810      0.865928      0.865018      0.709955      0.387200       0.00000       0.00000    
  0.144543E-03   12.6407       1.24267       1.55188       1.23114       1.54789      0.115315E-01  0.399293E-02   2.77902      0.851224      0.850247      0.697642      0.379912       0.00000       0.00000    
  0.158489E-03   12.4444       1.22172       1.52548       1.20944       1.52119      0.122752E-01  0.428503E-02   2.73063      0.836744      0.835693      0.685499      0.372699       0.00000       0.00000    
  0.173779E-03   12.2492       1.20095       1.49927       1.18790       1.49468      0.130487E-01  0.459051E-02   2.68258      0.822373      0.821245      0.673438      0.365524       0.00000       0.00000    
  0.190545E-03   12.0558       1.18052       1.47346       1.16664       1.46854      0.138828E-01  0.492325E-02   2.63518      0.808215      0.807002      0.661538      0.358424       0.00000       0.00000    
  0.208928E-03   11.8640       1.16038       1.44796       1.14561       1.44268      0.147697E-01  0.528010E-02   2.58829      0.794224      0.792919      0.649763      0.351383       0.00000       0.00000    
  0.229085E-03   11.6731       1.14041       1.42266       1.12472       1.41701      0.156912E-01  0.565272E-02   2.54173      0.780340      0.778941      0.638070      0.344380       0.00000       0.00000    
  0.251186E-03   11.4847       1.12089       1.39785       1.10419       1.39178      0.167040E-01  0.606768E-02   2.49597      0.766715      0.765210      0.626573      0.337472       0.00000       0.00000    
