   8317.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   86.6159       6.62802       9.41986       6.61019       9.41273      0.178315E-01  0.712892E-02   16.0229       3.53502       3.53342       3.38478       3.07517       2.49452       0.00000    
  0.109648E-03   83.3837       6.41550       9.11130       6.39664       9.10372      0.188545E-01  0.757756E-02   15.5004       3.42467       3.42297       3.27671       2.97198       2.40404       0.00000    
  0.120226E-03   80.3082       6.21209       8.81607       6.19212       8.80800      0.199702E-01  0.807140E-02   15.0001       3.31891       3.31710       3.17317       2.87320       2.31773       0.00000    
  0.131825E-03   77.2950       6.01232       8.52616       5.99119       8.51758      0.211277E-01  0.858582E-02   14.5088       3.21499       3.21305       3.07144       2.77620       2.23309       0.00000    
  0.144543E-03   74.3711       5.81776       8.24388       5.79542       8.23475      0.223450E-01  0.912968E-02   14.0302       3.11370       3.11163       2.97229       2.68172       2.15082       0.00000    
  0.158489E-03   71.5655       5.63017       7.97174       5.60652       7.96202      0.236521E-01  0.971824E-02   13.5685       3.01591       3.01371       2.87660       2.59061       2.07172       0.00000    
  0.173779E-03   68.8171       5.44595       7.70453       5.42095       7.69420      0.250058E-01  0.103301E-01   13.1151       2.91982       2.91747       2.78258       2.50113       1.99415       0.00000    
  0.190545E-03   66.1776       5.26819       7.44671       5.24174       7.43572      0.264530E-01  0.109890E-01   12.6775       2.82697       2.82447       2.69175       2.41477       1.91951       0.00000    
  0.208928E-03   63.6210       5.09536       7.19606       5.06738       7.18437      0.279808E-01  0.116888E-01   12.2517       2.73660       2.73393       2.60335       2.33078       1.84709       0.00000    
  0.229085E-03   61.1180       4.92573       6.95005       4.89617       6.93764      0.295611E-01  0.124153E-01   11.8338       2.64783       2.64499       2.51654       2.24834       1.77611       0.00000    
  0.251186E-03   58.7397       4.76359       6.71491       4.73232       6.70170      0.312787E-01  0.132124E-01   11.4340       2.56281       2.55979       2.43341       2.16950       1.70850       0.00000    
  0.275420E-03   56.4137       4.60461       6.48434       4.57155       6.47029      0.330611E-01  0.140431E-01   11.0418       2.47938       2.47615       2.35184       2.09217       1.64230       0.00000    
  0.301992E-03   54.1578       4.44988       6.25990       4.41494       6.24498      0.349308E-01  0.149191E-01   10.6599       2.39806       2.39463       2.27235       2.01688       1.57800       0.00000    
  0.331127E-03   51.9991       4.30106       6.04400       4.26412       6.02813      0.369369E-01  0.158668E-01   10.2923       2.31970       2.31604       2.19576       1.94442       1.51633       0.00000    
  0.363073E-03   49.8864       4.15506       5.83217       4.11605       5.81532      0.390124E-01  0.168511E-01   9.93137       2.24274       2.23885       2.12055       1.87331       1.45591       0.00000    
  0.398101E-03   47.8597       4.01435       5.62793       3.97312       5.61002      0.412243E-01  0.179079E-01   9.58315       2.16841       2.16427       2.04792       1.80471       1.39783       0.00000    
  0.436509E-03   45.9012       3.87786       5.42976       3.83430       5.41073      0.435581E-01  0.190301E-01   9.24502       2.09618       2.09177       1.97734       1.73812       1.34161       0.00000    
  0.478622E-03   43.9856       3.74403       5.23541       3.69806       5.21521      0.459698E-01  0.201941E-01   8.91328       2.02527       2.02059       1.90806       1.67280       1.28656       0.00000    
  0.524798E-03   42.1686       3.61637       5.04986       3.56779       5.02840      0.485801E-01  0.214661E-01   8.59618       1.95740       1.95242       1.84177       1.61039       1.23420       0.00000    
  0.575429E-03   40.3949       3.49143       4.86821       3.44015       4.84542      0.512888E-01  0.227921E-01   8.28556       1.89088       1.88559       1.77679       1.54927       1.18304       0.00000    
  0.630945E-03   38.6758       3.36995       4.69147       3.31583       4.66729      0.541217E-01  0.241864E-01   7.98312       1.82606       1.82044       1.71348       1.48977       1.13337       0.00000    
  0.691816E-03   37.0359       3.25351       4.52189       3.19635       4.49620      0.571568E-01  0.256930E-01   7.69255       1.76371       1.75774       1.65259       1.43264       1.08587       0.00000    
  0.758561E-03   35.4326       3.13942       4.35564       3.07912       4.32838      0.602927E-01  0.272561E-01   7.40750       1.70252       1.69618       1.59282       1.37660       1.03939       0.00000    
  0.831745E-03   33.8966       3.02965       4.19550       2.96603       4.16658      0.636216E-01  0.289279E-01   7.13260       1.64344       1.63671       1.53512       1.32259      0.994753       0.00000    
  0.911989E-03   32.4161       2.92350       4.04046       2.85637       4.00976      0.671298E-01  0.307018E-01   6.86613       1.58612       1.57897       1.47913       1.27025      0.951658       0.00000    
  0.999975E-03   30.9699       2.81958       3.88855       2.74883       3.85601      0.707500E-01  0.325395E-01   6.60484       1.52988       1.52230       1.42420       1.21895      0.909508       0.00000    
  0.109645E-02   29.6007       2.72073       3.74374       2.64608       3.70920      0.746486E-01  0.345379E-01   6.35529       1.47610       1.46805       1.37166       1.16999      0.869495       0.00000    
  0.120223E-02   28.2670       2.62425       3.60223       2.54556       3.56561      0.786910E-01  0.366201E-01   6.11117       1.42345       1.41492       1.32022       1.12211      0.830469       0.00000    
  0.131822E-02   26.9755       2.53057       3.46464       2.44767       3.42583      0.829039E-01  0.388021E-01   5.87350       1.37215       1.36311       1.27010       1.07552      0.792616       0.00000    
  0.144540E-02   25.7477       2.44119       3.33300       2.35379       3.29185      0.874049E-01  0.411544E-01   5.64563       1.32290       1.31332       1.22198       1.03088      0.756540       0.00000    
  0.158485E-02   24.5488       2.35378       3.20408       2.26174       3.16049      0.920463E-01  0.435906E-01   5.42223       1.27460       1.26445       1.17476      0.987142      0.721274       0.00000    
  0.173775E-02   23.4020       2.26992       3.08006       2.17297       3.03388      0.969496E-01  0.461838E-01   5.20685       1.22797       1.21723       1.12918      0.945004      0.687461       0.00000    
  0.190540E-02   22.3000       2.18917       2.96030       2.08707       2.91137      0.102104      0.489297E-01   4.99843       1.18281       1.17144       1.08502      0.904257      0.654907       0.00000    
  0.208923E-02   21.2249       2.11028       2.84309       2.00287       2.79132      0.107412      0.517690E-01   4.79419       1.13852       1.12651       1.04170      0.864346      0.623108       0.00000    
  0.229079E-02   20.2094       2.03557       2.73158       1.92248       2.67674      0.113090      0.548364E-01   4.59923       1.09619       1.08348       1.00028      0.826296      0.592986       0.00000    
  0.251180E-02   19.2227       1.96292       2.62285       1.84395       2.56482      0.118966      0.580276E-01   4.40877       1.05480       1.04137      0.959768      0.789150      0.563677       0.00000    
  0.275413E-02   18.2680       1.89256       2.51722       1.76749       2.45586      0.125063      0.613569E-01   4.22335       1.01448       1.00030      0.920283      0.753014      0.535276       0.00000    
  0.301984E-02   17.3642       1.82586       2.41653       1.69432       2.35160      0.131545      0.649299E-01   4.04592      0.975837      0.960862      0.882422      0.718482      0.508314       0.00000    
  0.331118E-02   16.4829       1.76082       2.31805       1.62261       2.24943      0.138208      0.686196E-01   3.87204      0.937945      0.922150      0.845285      0.684668      0.481994       0.00000    
  0.363064E-02   15.6413       1.69870       2.22347       1.55349       2.15095      0.145202      0.725219E-01   3.70444      0.901377      0.884722      0.809423      0.652117      0.456804       0.00000    
  0.398091E-02   14.8354       1.63924       2.13244       1.48672       2.05580      0.152519      0.766359E-01   3.54252      0.866004      0.848451      0.774714      0.620712      0.432634       0.00000    
  0.436498E-02   14.0503       1.58134       2.04347       1.42131       1.96260      0.160029      0.808763E-01   3.38391      0.831332      0.812857      0.740680      0.589977      0.409061       0.00000    
