   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  0.238865      0.516240      0.851532      0.510389      0.849894      0.585022E-02  0.163879E-02   1.36028      0.510389      0.509936      0.339957       0.00000       0.00000       0.00000    
  0.109648E-03  0.300871      0.508601      0.838225      0.502364      0.836459      0.623703E-02  0.176572E-02   1.33882      0.502364      0.501876      0.334584       0.00000       0.00000       0.00000    
  0.120226E-03  0.361530      0.501205      0.825261      0.494539      0.823352      0.666591E-02  0.190894E-02   1.31789      0.494539      0.494011      0.329341       0.00000       0.00000       0.00000    
  0.131825E-03  0.421648      0.493909      0.812436      0.486795      0.810376      0.711413E-02  0.205978E-02   1.29717      0.486795      0.486225      0.324150       0.00000       0.00000       0.00000    
  0.144543E-03  0.480991      0.486757      0.799810      0.479167      0.797588      0.759007E-02  0.222155E-02   1.27676      0.479167      0.478553      0.319035       0.00000       0.00000       0.00000    
  0.158489E-03  0.539295      0.479805      0.787455      0.471696      0.785055      0.810850E-02  0.240037E-02   1.25675      0.471696      0.471033      0.314022       0.00000       0.00000       0.00000    
  0.173779E-03  0.597093      0.472951      0.775233      0.464302      0.772645      0.864922E-02  0.258822E-02   1.23695      0.464302      0.463587      0.309058       0.00000       0.00000       0.00000    
  0.190545E-03  0.653922      0.466291      0.763267      0.457055      0.760472      0.923526E-02  0.279458E-02   1.21753      0.457055      0.456283      0.304189       0.00000       0.00000       0.00000    
  0.208928E-03  0.710008      0.459784      0.751499      0.449923      0.748482      0.986113E-02  0.301750E-02   1.19840      0.449923      0.449089      0.299393       0.00000       0.00000       0.00000    
  0.229085E-03  0.765610      0.453377      0.739861      0.442864      0.736610      0.105131E-01  0.325127E-02   1.17947      0.442864      0.441966      0.294644       0.00000       0.00000       0.00000    
  0.251186E-03  0.820077      0.447215      0.728531      0.435981      0.725017      0.112345E-01  0.351448E-02   1.16100      0.435981      0.435010      0.290007       0.00000       0.00000       0.00000    
  0.275420E-03  0.874063      0.441162      0.717334      0.429172      0.713542      0.119897E-01  0.379220E-02   1.14271      0.429172      0.428125      0.285417       0.00000       0.00000       0.00000    
  0.301992E-03  0.927403      0.435255      0.706316      0.422465      0.702227      0.127901E-01  0.408943E-02   1.12469      0.422465      0.421336      0.280891       0.00000       0.00000       0.00000    
  0.331127E-03  0.979835      0.429563      0.695553      0.415900      0.691134      0.136632E-01  0.441854E-02   1.10703      0.415900      0.414680      0.276454       0.00000       0.00000       0.00000    
  0.363073E-03   1.03183      0.423977      0.684912      0.409403      0.680148      0.145737E-01  0.476427E-02   1.08955      0.409403      0.408089      0.272059       0.00000       0.00000       0.00000    
  0.398101E-03   1.08302      0.418595      0.674505      0.403036      0.669361      0.155587E-01  0.514326E-02   1.07240      0.403036      0.401617      0.267745       0.00000       0.00000       0.00000    
  0.436509E-03   1.13355      0.413385      0.664289      0.396773      0.658735      0.166121E-01  0.555336E-02   1.05551      0.396773      0.395241      0.263494       0.00000       0.00000       0.00000    
  0.478622E-03   1.18366      0.408286      0.654194      0.390576      0.648210      0.177093E-01  0.598341E-02   1.03879      0.390576      0.388926      0.259284       0.00000       0.00000       0.00000    
