   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  0.232208      0.516299      0.851522      0.510332      0.849796      0.596719E-02  0.172619E-02   1.36013      0.510332      0.509877      0.339918       0.00000       0.00000       0.00000    
  0.109648E-03  0.294777      0.508656      0.838203      0.502296      0.836344      0.635984E-02  0.185848E-02   1.33864      0.502296      0.501807      0.334538       0.00000       0.00000       0.00000    
  0.120226E-03  0.355966      0.501257      0.825228      0.494462      0.823220      0.679497E-02  0.200757E-02   1.31768      0.494462      0.493932      0.329288       0.00000       0.00000       0.00000    
  0.131825E-03  0.416600      0.493958      0.812393      0.486708      0.810228      0.724964E-02  0.216451E-02   1.29694      0.486708      0.486137      0.324091       0.00000       0.00000       0.00000    
  0.144543E-03  0.476441      0.486804      0.799758      0.479072      0.797426      0.773227E-02  0.233269E-02   1.27650      0.479072      0.478455      0.318970       0.00000       0.00000       0.00000    
  0.158489E-03  0.535218      0.479850      0.787396      0.471592      0.784877      0.825780E-02  0.251840E-02   1.25647      0.471592      0.470926      0.313951       0.00000       0.00000       0.00000    
  0.173779E-03  0.593476      0.472995      0.775167      0.464190      0.772453      0.880579E-02  0.271339E-02   1.23664      0.464190      0.463472      0.308981       0.00000       0.00000       0.00000    
  0.190545E-03  0.650743      0.466334      0.763194      0.456935      0.760267      0.939949E-02  0.292739E-02   1.21720      0.456935      0.456160      0.304107       0.00000       0.00000       0.00000    
  0.208928E-03  0.707249      0.459827      0.751421      0.449794      0.748263      0.100333E-01  0.315838E-02   1.19806      0.449794      0.448958      0.299305       0.00000       0.00000       0.00000    
  0.229085E-03  0.763261      0.453421      0.739779      0.442728      0.736378      0.106935E-01  0.340049E-02   1.17911      0.442728      0.441827      0.294551       0.00000       0.00000       0.00000    
  0.251186E-03  0.818111      0.447261      0.728446      0.435838      0.724773      0.114236E-01  0.367275E-02   1.16061      0.435838      0.434864      0.289909       0.00000       0.00000       0.00000    
