   8317.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   86.6327       6.62941       9.42166       6.61139       9.41436      0.180178E-01  0.729761E-02   16.0257       3.53556       3.53396       3.38536       3.07583       2.49504       0.00000    
  0.109648E-03   83.4000       6.41687       9.11307       6.39782       9.10531      0.190481E-01  0.775436E-02   15.5031       3.42520       3.42349       3.27728       2.97262       2.40455       0.00000    
  0.120226E-03   80.3240       6.21343       8.81780       6.19326       8.80954      0.201715E-01  0.825684E-02   15.0028       3.31942       3.31760       3.17372       2.87384       2.31822       0.00000    
  0.131825E-03   77.3104       6.01364       8.52785       5.99230       8.51907      0.213368E-01  0.878011E-02   14.5114       3.21548       3.21354       3.07197       2.77682       2.23356       0.00000    
  0.144543E-03   74.3860       5.81906       8.24552       5.79650       8.23619      0.225621E-01  0.933315E-02   14.0327       3.11417       3.11210       2.97281       2.68233       2.15128       0.00000    
  0.158489E-03   71.5799       5.63145       7.97334       5.60757       7.96341      0.238775E-01  0.993134E-02   13.5710       3.01636       3.01415       2.87710       2.59120       2.07217       0.00000    
  0.173779E-03   68.8310       5.44721       7.70609       5.42197       7.69554      0.252395E-01  0.105530E-01   13.1175       2.92025       2.91790       2.78306       2.50171       1.99459       0.00000    
  0.190545E-03   66.1911       5.26942       7.44823       5.24272       7.43700      0.266953E-01  0.112222E-01   12.6797       2.82739       2.82487       2.69221       2.41534       1.91993       0.00000    
  0.208928E-03   63.6340       5.09657       7.19753       5.06833       7.18560      0.282319E-01  0.119327E-01   12.2539       2.73699       2.73431       2.60380       2.33134       1.84749       0.00000    
  0.229085E-03   61.1305       4.92691       6.95149       4.89709       6.93882      0.298211E-01  0.126701E-01   11.8359       2.64821       2.64535       2.51696       2.24888       1.77650       0.00000    
  0.251186E-03   58.7519       4.76475       6.71630       4.73320       6.70283      0.315478E-01  0.134786E-01   11.4360       2.56317       2.56013       2.43382       2.17003       1.70888       0.00000    
  0.275420E-03   56.4254       4.60574       6.48569       4.57240       6.47136      0.333395E-01  0.143210E-01   11.0438       2.47972       2.47648       2.35223       2.09268       1.64266       0.00000    
  0.301992E-03   54.1690       4.45098       6.26120       4.41576       6.24600      0.352185E-01  0.152090E-01   10.6618       2.39838       2.39493       2.27272       2.01738       1.57834       0.00000    
  0.331127E-03   52.0099       4.30214       6.04527       4.26490       6.02910      0.372342E-01  0.161692E-01   10.2940       2.32000       2.31633       2.19611       1.94490       1.51666       0.00000    
  0.363073E-03   49.8967       4.15611       5.83339       4.11679       5.81623      0.393193E-01  0.171662E-01   9.93302       2.24302       2.23912       2.12088       1.87377       1.45623       0.00000    
  0.398101E-03   47.8696       4.01537       5.62912       3.97383       5.61088      0.415409E-01  0.182361E-01   9.58471       2.16867       2.16452       2.04823       1.80516       1.39814       0.00000    
  0.436509E-03   45.9106       3.87885       5.43090       3.83497       5.41153      0.438844E-01  0.193717E-01   9.24650       2.09642       2.09200       1.97764       1.73855       1.34190       0.00000    
  0.478622E-03   43.9947       3.74501       5.23651       3.69870       5.21597      0.463059E-01  0.205494E-01   8.91467       2.02549       2.02079       1.90834       1.67321       1.28684       0.00000    
  0.524798E-03   42.1773       3.61732       5.05093       3.56839       5.02910      0.489261E-01  0.218354E-01   8.59749       1.95761       1.95260       1.84202       1.61078       1.23447       0.00000    
  0.575429E-03   40.4031       3.49236       4.86924       3.44071       4.84607      0.516446E-01  0.231757E-01   8.28678       1.89107       1.88575       1.77703       1.54965       1.18329       0.00000    
