   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   37.3941       2.96720       3.89804       2.95454       3.89328      0.126557E-01  0.475013E-02   6.84783       1.71856       1.71749       1.56122       1.23598      0.614575       0.00000    
  0.109648E-03   36.3896       2.89697       3.80370       2.88356       3.79864      0.134146E-01  0.506548E-02   6.68219       1.67931       1.67817       1.52439       1.20424      0.596077       0.00000    
  0.120226E-03   35.4175       2.82883       3.71218       2.81458       3.70676      0.142466E-01  0.541482E-02   6.52134       1.64116       1.63994       1.48859       1.17342      0.578237       0.00000    
  0.131825E-03   34.4585       2.76153       3.62179       2.74642       3.61601      0.151117E-01  0.577975E-02   6.36243       1.60345       1.60214       1.45320       1.14296      0.560664       0.00000    
  0.144543E-03   33.5181       2.69545       3.53303       2.67942       3.52686      0.160242E-01  0.616701E-02   6.20629       1.56638       1.56498       1.41842       1.11304      0.543471       0.00000    
  0.158489E-03   32.6030       2.63101       3.44648       2.61400       3.43989      0.170085E-01  0.658842E-02   6.05389       1.53017       1.52866       1.38444       1.08383      0.526790       0.00000    
  0.173779E-03   31.7003       2.56739       3.36100       2.54936       3.35398      0.180300E-01  0.702770E-02   5.90334       1.49438       1.49277       1.35085       1.05498      0.510359       0.00000    
  0.190545E-03   30.8212       2.50533       3.27760       2.48620       3.27010      0.191269E-01  0.750328E-02   5.75630       1.45940       1.45767       1.31802       1.02680      0.494407       0.00000    
  0.208928E-03   29.9603       2.44448       3.19581       2.42419       3.18780      0.202890E-01  0.801066E-02   5.61199       1.42504       1.42320       1.28578      0.999148      0.478824       0.00000    
  0.229085E-03   29.1113       2.38442       3.11506       2.36293       3.10652      0.214937E-01  0.853883E-02   5.46944       1.39110       1.38912       1.25392      0.971833      0.463480       0.00000    
  0.251186E-03   28.2904       2.32625       3.03678       2.30344       3.02765      0.228106E-01  0.912231E-02   5.33109       1.35811       1.35600       1.22296      0.945324      0.448700       0.00000    
  0.275420E-03   27.4814       2.26888       2.95955       2.24470       2.94982      0.241809E-01  0.973247E-02   5.19452       1.32554       1.32328       1.19238      0.919160      0.434161       0.00000    
  0.301992E-03   26.6884       2.21261       2.88375       2.18698       2.87337      0.256230E-01  0.103785E-01   5.06035       1.29352       1.29111       1.16232      0.893458      0.419943       0.00000    
  0.331127E-03   25.9180       2.15788       2.80996       2.13070       2.79887      0.271785E-01  0.110818E-01   4.92958       1.26229       1.25970       1.13299      0.868411      0.406179       0.00000    
  0.363073E-03   25.1585       2.10390       2.73713       2.07511       2.72531      0.287919E-01  0.118146E-01   4.80042       1.23143       1.22867       1.10402      0.843677      0.392630       0.00000    
  0.398101E-03   24.4193       2.05134       2.66611       2.02082       2.65351      0.305196E-01  0.126058E-01   4.67433       1.20128       1.19832       1.07570      0.819534      0.379488       0.00000    
  0.436509E-03   23.6965       1.99993       2.59658       1.96758       2.58312      0.323504E-01  0.134504E-01   4.55070       1.17171       1.16854       1.04791      0.795870      0.366674       0.00000    
  0.478622E-03   22.9841       1.94925       2.52797       1.91500       2.51364      0.342471E-01  0.143293E-01   4.42864       1.14249       1.13912       1.02046      0.772508      0.354066       0.00000    
  0.524798E-03   22.2958       1.90029       2.46154       1.86398       2.44624      0.363133E-01  0.152970E-01   4.31022       1.11413       1.11051      0.993790      0.749853      0.341938       0.00000    
  0.575429E-03   21.6183       1.85212       2.39609       1.81365       2.37978      0.384644E-01  0.163098E-01   4.19343       1.08614       1.08228      0.967475      0.727515      0.330024       0.00000    
  0.630945E-03   20.9545       1.80493       2.33187       1.76421       2.31450      0.407226E-01  0.173794E-01   4.07870       1.05863       1.05451      0.941603      0.705577      0.318381       0.00000    
  0.691816E-03   20.3108       1.75922       2.26949       1.71607       2.25095      0.431568E-01  0.185438E-01   3.96701       1.03183       1.02743      0.916385      0.684231      0.307135       0.00000    
  0.758561E-03   19.6765       1.71421       2.20797       1.66853       2.18822      0.456795E-01  0.197562E-01   3.85675       1.00537       1.00067      0.891474      0.663162      0.296074       0.00000    
  0.831745E-03   19.0596       1.67050       2.14805       1.62213       2.12699      0.483722E-01  0.210612E-01   3.74912      0.979521      0.974504      0.867129      0.642607      0.285356       0.00000    
  0.911989E-03   18.4574       1.62790       2.08948       1.57668       2.06702      0.512244E-01  0.224544E-01   3.64370      0.954193      0.948836      0.843260      0.622485      0.274925       0.00000    
  0.999975E-03   17.8641       1.58599       2.03174       1.53182       2.00783      0.541766E-01  0.239028E-01   3.53965      0.929186      0.923477      0.819686      0.602630      0.264671       0.00000    
  0.109645E-02   17.2915       1.54568       1.97592       1.48830       1.95043      0.573796E-01  0.254917E-01   3.43873      0.904915      0.898820      0.796783      0.583388      0.254822       0.00000    
  0.120223E-02   16.7286       1.50614       1.92101       1.44543       1.89385      0.607138E-01  0.271551E-01   3.33928      0.880992      0.874494      0.774196      0.564436      0.245162       0.00000    
  0.131822E-02   16.1772       1.46751       1.86717       1.40331       1.83827      0.642035E-01  0.289067E-01   3.24157      0.857481      0.850558      0.751984      0.545825      0.235727       0.00000    
  0.144540E-02   15.6436       1.43031       1.81502       1.36235       1.78420      0.679596E-01  0.308116E-01   3.14655      0.834606      0.827222      0.730347      0.527744      0.226636       0.00000    
  0.158485E-02   15.1180       1.39378       1.76363       1.32193       1.73084      0.718467E-01  0.327927E-01   3.05277      0.812024      0.804160      0.708974      0.509906      0.217704       0.00000    
  0.173775E-02   14.6072       1.35846       1.71365       1.28248       1.67873      0.759793E-01  0.349171E-01   2.96121      0.789972      0.781596      0.688078      0.492508      0.209056       0.00000    
  0.190540E-02   14.1093       1.32424       1.66491       1.24388       1.62772      0.803508E-01  0.371831E-01   2.87161      0.768387      0.759464      0.667599      0.475498      0.200659       0.00000    
  0.208923E-02   13.6191       1.29067       1.61691       1.20580       1.57738      0.848686E-01  0.395360E-01   2.78318      0.747082      0.737594      0.647372      0.458720      0.192412       0.00000    
  0.229079E-02   13.1464       1.25862       1.57062       1.16888       1.52852      0.897441E-01  0.421040E-01   2.69739      0.726410      0.716306      0.627708      0.442468      0.184502       0.00000    
  0.251180E-02   12.6823       1.22734       1.52517       1.13252       1.48038      0.948142E-01  0.447907E-01   2.61290      0.706049      0.695303      0.608319      0.426475      0.176757       0.00000    
