   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  0.235968      0.517438      0.853455      0.511444      0.851641      0.599354E-02  0.181417E-02   1.36309      0.511444      0.510985      0.340656       0.00000       0.00000       0.00000    
  0.109648E-03  0.297429      0.509723      0.840019      0.503335      0.838067      0.638766E-02  0.195184E-02   1.34140      0.503335      0.502840      0.335227       0.00000       0.00000       0.00000    
  0.120226E-03  0.357651      0.502255      0.826933      0.495431      0.824826      0.682440E-02  0.210682E-02   1.32026      0.495431      0.494896      0.329930       0.00000       0.00000       0.00000    
  0.131825E-03  0.417375      0.494889      0.813989      0.487609      0.811720      0.728074E-02  0.226987E-02   1.29933      0.487609      0.487032      0.324688       0.00000       0.00000       0.00000    
  0.144543E-03  0.476385      0.487671      0.801250      0.479906      0.798806      0.776513E-02  0.244449E-02   1.27871      0.479906      0.479283      0.319522       0.00000       0.00000       0.00000    
  0.158489E-03  0.534437      0.480655      0.788788      0.472362      0.786150      0.829253E-02  0.263712E-02   1.25851      0.472362      0.471690      0.314460       0.00000       0.00000       0.00000    
  0.173779E-03  0.592023      0.473740      0.776461      0.464897      0.773622      0.884247E-02  0.283929E-02   1.23852      0.464897      0.464173      0.309449       0.00000       0.00000       0.00000    
  0.190545E-03  0.648715      0.467021      0.764396      0.457583      0.761335      0.943825E-02  0.306097E-02   1.21892      0.457583      0.456801      0.304534       0.00000       0.00000       0.00000    
  0.208928E-03  0.704722      0.460459      0.752534      0.450385      0.749234      0.100743E-01  0.330006E-02   1.19962      0.450385      0.449540      0.299694       0.00000       0.00000       0.00000    
  0.229085E-03  0.760282      0.453998      0.740805      0.443262      0.737254      0.107367E-01  0.355055E-02   1.18052      0.443262      0.442352      0.294902       0.00000       0.00000       0.00000    
  0.251186E-03  0.814794      0.447787      0.729391      0.436318      0.725559      0.114693E-01  0.383193E-02   1.16188      0.436318      0.435335      0.290224       0.00000       0.00000       0.00000    
  0.275420E-03  0.868862      0.441687      0.718113      0.429451      0.713985      0.122360E-01  0.412849E-02   1.14344      0.429451      0.428391      0.285594       0.00000       0.00000       0.00000    
  0.301992E-03  0.922333      0.435735      0.707018      0.422686      0.702573      0.130483E-01  0.444547E-02   1.12526      0.422686      0.421544      0.281029       0.00000       0.00000       0.00000    
  0.331127E-03  0.974964      0.430001      0.696185      0.416067      0.691389      0.139340E-01  0.479571E-02   1.10746      0.416067      0.414833      0.276556       0.00000       0.00000       0.00000    
  0.363073E-03   1.02719      0.424376      0.685477      0.409518      0.680313      0.148575E-01  0.516329E-02   1.08983      0.409518      0.408188      0.272125       0.00000       0.00000       0.00000    
  0.398101E-03   1.07867      0.418957      0.675008      0.403101      0.669442      0.158560E-01  0.556550E-02   1.07254      0.403101      0.401665      0.267777       0.00000       0.00000       0.00000    
  0.436509E-03   1.12954      0.413714      0.664735      0.396790      0.658735      0.169235E-01  0.600002E-02   1.05552      0.396790      0.395241      0.263494       0.00000       0.00000       0.00000    
  0.478622E-03   1.18003      0.408582      0.654586      0.390547      0.648131      0.180351E-01  0.645527E-02   1.03868      0.390547      0.388878      0.259252       0.00000       0.00000       0.00000    
  0.524798E-03   1.22962      0.403724      0.644731      0.384462      0.637766      0.192621E-01  0.696547E-02   1.02223      0.384462      0.382660      0.255106       0.00000       0.00000       0.00000    
  0.575429E-03   1.27882      0.398996      0.635012      0.378449      0.627508      0.205477E-01  0.750412E-02   1.00596      0.378449      0.376505      0.251003       0.00000       0.00000       0.00000    
  0.630945E-03   1.32751      0.394433      0.625462      0.372525      0.617384      0.219075E-01  0.807867E-02  0.989909      0.372525      0.370430      0.246953       0.00000       0.00000       0.00000    
  0.691816E-03   1.37545      0.390127      0.616170      0.366736      0.607455      0.233915E-01  0.871438E-02  0.974191      0.366736      0.364473      0.242982       0.00000       0.00000       0.00000    
  0.758561E-03   1.42304      0.385948      0.607000      0.361009      0.597619      0.249386E-01  0.938151E-02  0.958628      0.361009      0.358571      0.239047       0.00000       0.00000       0.00000    
  0.831745E-03   1.46998      0.382008      0.598060      0.355400      0.587950      0.266079E-01  0.101098E-01  0.943350      0.355400      0.352770      0.235180       0.00000       0.00000       0.00000    
  0.911989E-03   1.51636      0.378284      0.589318      0.349890      0.578420      0.283943E-01  0.108978E-01  0.928310      0.349890      0.347052      0.231368       0.00000       0.00000       0.00000    
  0.999975E-03   1.56241      0.374696      0.580700      0.344441      0.568977      0.302542E-01  0.117232E-01  0.913418      0.344441      0.341386      0.227591       0.00000       0.00000       0.00000    
