   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   13.4924       1.33390       1.66610       1.32472       1.66285      0.918268E-02  0.325035E-02   2.98757      0.913637      0.912897      0.749953      0.411078       0.00000       0.00000    
  0.109648E-03   13.2886       1.31161       1.63810       1.30186       1.63462      0.975595E-02  0.347704E-02   2.93648      0.898276      0.897481      0.737144      0.403580       0.00000       0.00000    
  0.120226E-03   13.0871       1.28976       1.61062       1.27937       1.60689      0.103873E-01  0.372966E-02   2.88626      0.883198      0.882342      0.724548      0.396174       0.00000       0.00000    
  0.131825E-03   12.8867       1.26809       1.58335       1.25704       1.57936      0.110452E-01  0.399425E-02   2.83640      0.868236      0.867317      0.712041      0.388807       0.00000       0.00000    
  0.144543E-03   12.6877       1.24668       1.55639       1.23494       1.55211      0.117411E-01  0.427599E-02   2.78705      0.853441      0.852454      0.699659      0.381495       0.00000       0.00000    
  0.158489E-03   12.4908       1.22563       1.52985       1.21313       1.52526      0.124947E-01  0.458415E-02   2.73840      0.838874      0.837812      0.687450      0.374261       0.00000       0.00000    
  0.173779E-03   12.2948       1.20476       1.50351       1.19148       1.49860      0.132785E-01  0.490620E-02   2.69008      0.824418      0.823278      0.675324      0.367065       0.00000       0.00000    
  0.190545E-03   12.1009       1.18425       1.47757       1.17012       1.47232      0.141233E-01  0.525653E-02   2.64244      0.810178      0.808953      0.663362      0.359943       0.00000       0.00000    
  0.208928E-03   11.9084       1.16401       1.45195       1.14899       1.44632      0.150213E-01  0.563183E-02   2.59531      0.796108      0.794791      0.651528      0.352882       0.00000       0.00000    
  0.229085E-03   11.7170       1.14396       1.42653       1.12801       1.42051      0.159541E-01  0.602347E-02   2.54852      0.782147      0.780734      0.639777      0.345860       0.00000       0.00000    
  0.251186E-03   11.5281       1.12436       1.40161       1.10738       1.39515      0.169790E-01  0.645886E-02   2.50254      0.768450      0.766930      0.628225      0.338933       0.00000       0.00000    
  0.275420E-03   11.3402       1.10496       1.37691       1.08691       1.36999      0.180480E-01  0.691554E-02   2.45691      0.754866      0.753235      0.616758      0.332047       0.00000       0.00000    
  0.301992E-03   11.1538       1.08583       1.35249       1.06665       1.34509      0.191765E-01  0.740082E-02   2.41174      0.741436      0.739684      0.605406      0.325217       0.00000       0.00000    
