   8317.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   86.6348       6.62958       9.42190       6.61156       9.41460      0.180120E-01  0.729563E-02   16.0262       3.53565       3.53405       3.38545       3.07591       2.49510       0.00000    
  0.109648E-03   83.4020       6.41703       9.11329       6.39798       9.10554      0.190421E-01  0.775229E-02   15.5035       3.42528       3.42357       3.27736       2.97270       2.40461       0.00000    
  0.120226E-03   80.3259       6.21358       8.81801       6.19342       8.80976      0.201653E-01  0.825467E-02   15.0032       3.31951       3.31768       3.17380       2.87391       2.31828       0.00000    
  0.131825E-03   77.3122       6.01378       8.52805       5.99245       8.51928      0.213303E-01  0.877783E-02   14.5117       3.21556       3.21362       3.07204       2.77689       2.23362       0.00000    
  0.144543E-03   74.3877       5.81920       8.24572       5.79664       8.23638      0.225554E-01  0.933077E-02   14.0330       3.11425       3.11217       2.97288       2.68240       2.15133       0.00000    
  0.158489E-03   71.5815       5.63157       7.97353       5.60770       7.96360      0.238705E-01  0.992883E-02   13.5713       3.01643       3.01422       2.87716       2.59127       2.07221       0.00000    
  0.173779E-03   68.8326       5.44733       7.70626       5.42209       7.69571      0.252322E-01  0.105504E-01   13.1178       2.92032       2.91796       2.78312       2.50177       1.99463       0.00000    
  0.190545E-03   66.1926       5.26953       7.44839       5.24284       7.43717      0.266878E-01  0.112195E-01   12.6800       2.82745       2.82493       2.69227       2.41539       1.91997       0.00000    
  0.208928E-03   63.6354       5.09667       7.19769       5.06845       7.18576      0.282241E-01  0.119298E-01   12.2542       2.73705       2.73437       2.60385       2.33139       1.84753       0.00000    
  0.229085E-03   61.1318       4.92701       6.95164       4.89720       6.93897      0.298130E-01  0.126671E-01   11.8362       2.64827       2.64541       2.51702       2.24893       1.77654       0.00000    
  0.251186E-03   58.7531       4.76484       6.71644       4.73330       6.70297      0.315394E-01  0.134755E-01   11.4363       2.56323       2.56018       2.43387       2.17008       1.70891       0.00000    
  0.275420E-03   56.4265       4.60583       6.48582       4.57250       6.47150      0.333308E-01  0.143177E-01   11.0440       2.47977       2.47653       2.35228       2.09273       1.64270       0.00000    
  0.301992E-03   54.1701       4.45106       6.26133       4.41585       6.24613      0.352096E-01  0.152056E-01   10.6620       2.39843       2.39498       2.27276       2.01742       1.57838       0.00000    
  0.331127E-03   52.0109       4.30222       6.04539       4.26499       6.02922      0.372250E-01  0.161656E-01   10.2942       2.32005       2.31637       2.19615       1.94494       1.51669       0.00000    
  0.363073E-03   49.8978       4.15619       5.83351       4.11688       5.81634      0.393098E-01  0.171625E-01   9.93322       2.24307       2.23916       2.12092       1.87381       1.45626       0.00000    
  0.398101E-03   47.8706       4.01544       5.62923       3.97391       5.61100      0.415311E-01  0.182322E-01   9.58491       2.16872       2.16456       2.04827       1.80520       1.39817       0.00000    
  0.436509E-03   45.9115       3.87892       5.43101       3.83505       5.41164      0.438743E-01  0.193677E-01   9.24669       2.09646       2.09204       1.97767       1.73859       1.34193       0.00000    
  0.478622E-03   43.9956       3.74507       5.23661       3.69878       5.21607      0.462955E-01  0.205452E-01   8.91484       2.02553       2.02083       1.90838       1.67325       1.28686       0.00000    
  0.524798E-03   42.1781       3.61738       5.05103       3.56846       5.02920      0.489154E-01  0.218311E-01   8.59766       1.95764       1.95264       1.84206       1.61082       1.23449       0.00000    
  0.575429E-03   40.4039       3.49242       4.86933       3.44078       4.84616      0.516336E-01  0.231711E-01   8.28695       1.89110       1.88579       1.77706       1.54968       1.18331       0.00000    
  0.630945E-03   38.6845       3.37091       4.69256       3.31643       4.66798      0.544760E-01  0.245797E-01   7.98441       1.82627       1.82062       1.71373       1.49016       1.13363       0.00000    
