   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   83.8772       6.41510       9.09884       6.39736       9.09168      0.177395E-01  0.716435E-02   15.4890       3.42907       3.42749       3.27854       2.96829       2.38564       0.00000    
  0.109648E-03   80.7836       6.21177       8.80411       6.19301       8.79649      0.187562E-01  0.761394E-02   14.9895       3.32331       3.32163       3.17507       2.86971       2.29980       0.00000    
  0.120226E-03   77.8379       6.01704       8.52193       5.99717       8.51382      0.198650E-01  0.810869E-02   14.5110       3.22188       3.22009       3.07587       2.77529       2.21786       0.00000    
  0.131825E-03   74.9510       5.82574       8.24477       5.80473       8.23615      0.210153E-01  0.862398E-02   14.0409       3.12219       3.12028       2.97837       2.68254       2.13749       0.00000    
  0.144543E-03   72.1485       5.63938       7.97480       5.61716       7.96564      0.222250E-01  0.916869E-02   13.5828       3.02499       3.02295       2.88333       2.59217       2.05936       0.00000    
  0.158489E-03   69.4577       5.45959       7.71441       5.43607       7.70466      0.235239E-01  0.975801E-02   13.1407       2.93110       2.92892       2.79154       2.50497       1.98420       0.00000    
  0.173779E-03   66.8210       5.28300       7.45867       5.25813       7.44830      0.248690E-01  0.103706E-01   12.7064       2.83881       2.83649       2.70133       2.41932       1.91048       0.00000    
  0.190545E-03   64.2875       5.11252       7.21180       5.08621       7.20077      0.263072E-01  0.110301E-01   12.2870       2.74960       2.74712       2.61414       2.33661       1.83951       0.00000    
  0.208928E-03   61.8322       4.94670       6.97171       4.91887       6.95998      0.278252E-01  0.117305E-01   11.8789       2.66273       2.66009       2.52925       2.25615       1.77064       0.00000    
  0.229085E-03   59.4278       4.78391       6.73601       4.75452       6.72355      0.293955E-01  0.124575E-01   11.4781       2.57737       2.57457       2.44586       2.17714       1.70312       0.00000    
  0.251186E-03   57.1415       4.62822       6.51057       4.59712       6.49732      0.311021E-01  0.132549E-01   11.0944       2.49558       2.49258       2.36596       2.10154       1.63877       0.00000    
  0.275420E-03   54.9047       4.47552       6.28946       4.44265       6.27538      0.328732E-01  0.140858E-01   10.7180       2.41528       2.41209       2.28753       2.02737       1.57575       0.00000    
  0.301992E-03   52.7344       4.32685       6.07416       4.29211       6.05920      0.347309E-01  0.149620E-01   10.3513       2.33699       2.33360       2.21108       1.95512       1.51452       0.00000    
  0.331127E-03   50.6563       4.18379       5.86695       4.14706       5.85104      0.367242E-01  0.159095E-01   9.99810       2.26151       2.25789       2.13738       1.88556       1.45577       0.00000    
  0.363073E-03   48.6219       4.04341       5.66358       4.00462       5.64668      0.387865E-01  0.168937E-01   9.65130       2.18736       2.18351       2.06498       1.81726       1.39820       0.00000    
  0.398101E-03   46.6691       3.90804       5.46741       3.86706       5.44946      0.409842E-01  0.179499E-01   9.31652       2.11570       2.11160       1.99503       1.75135       1.34283       0.00000    
  0.436509E-03   44.7810       3.77669       5.27699       3.73338       5.25792      0.433031E-01  0.190714E-01   8.99130       2.04604       2.04167       1.92703       1.68735       1.28922       0.00000    
  0.478622E-03   42.9338       3.64787       5.09019       3.60217       5.06996      0.456993E-01  0.202347E-01   8.67213       1.97763       1.97299       1.86026       1.62454       1.23671       0.00000    
  0.524798E-03   41.1803       3.52491       4.91176       3.47661       4.89025      0.482931E-01  0.215054E-01   8.36686       1.91211       1.90718       1.79632       1.56450       1.18675       0.00000    
  0.575429E-03   39.4680       3.40455       4.73701       3.35356       4.71418      0.509845E-01  0.228299E-01   8.06774       1.84788       1.84264       1.73364       1.50568       1.13791       0.00000    
  0.630945E-03   37.8076       3.28747       4.56693       3.23367       4.54271      0.537994E-01  0.242224E-01   7.77638       1.78527       1.77970       1.67254       1.44840       1.09048       0.00000    
  0.691816E-03   36.2226       3.17519       4.40365       3.11838       4.37793      0.568153E-01  0.257269E-01   7.49630       1.72501       1.71909       1.61373       1.39337       1.04511       0.00000    
  0.758561E-03   34.6726       3.06516       4.24354       3.00523       4.21625      0.599314E-01  0.272875E-01   7.22148       1.66585       1.65956       1.55600       1.33938       1.00069       0.00000    
  0.831745E-03   33.1866       2.95925       4.08924       2.89601       4.06029      0.632395E-01  0.289563E-01   6.95629       1.60870       1.60202       1.50024       1.28731      0.958027       0.00000    
