   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   83.6054       6.39600       9.07256       6.37829       9.06470      0.177077E-01  0.785914E-02   15.4430       3.41894       3.41765       3.26900       2.95936       2.37805       0.00000    
  0.109648E-03   80.5197       6.19307       8.77848       6.17435       8.77013      0.187239E-01  0.834348E-02   14.9445       3.31335       3.31198       3.16573       2.86099       2.29242       0.00000    
  0.120226E-03   77.5818       5.99874       8.49697       5.97891       8.48809      0.198324E-01  0.887544E-02   14.4670       3.21211       3.21065       3.06674       2.76680       2.21070       0.00000    
  0.131825E-03   74.7026       5.80785       8.22048       5.78687       8.21105      0.209823E-01  0.942901E-02   13.9979       3.11260       3.11105       2.96946       2.67427       2.13054       0.00000    
  0.144543E-03   71.9077       5.62190       7.95118       5.59971       7.94117      0.221918E-01  0.100135E-01   13.5409       3.01559       3.01393       2.87462       2.58412       2.05262       0.00000    
  0.158489E-03   69.2244       5.44252       7.69147       5.41903       7.68082      0.234906E-01  0.106449E-01   13.0999       2.92188       2.92011       2.78305       2.49715       1.97766       0.00000    
  0.173779E-03   66.5951       5.26634       7.43640       5.24150       7.42510      0.248356E-01  0.113006E-01   12.6666       2.82979       2.82790       2.69306       2.41172       1.90415       0.00000    
  0.190545E-03   64.0687       5.09626       7.19021       5.06998       7.17821      0.262737E-01  0.120055E-01   12.2482       2.74076       2.73875       2.60608       2.32923       1.83338       0.00000    
  0.208928E-03   61.6206       4.93085       6.95080       4.90306       6.93804      0.277920E-01  0.127531E-01   11.8411       2.65408       2.65193       2.52142       2.24898       1.76470       0.00000    
  0.229085E-03   59.2231       4.76846       6.71578       4.73910       6.70225      0.293625E-01  0.135285E-01   11.4413       2.56892       2.56663       2.43825       2.17018       1.69737       0.00000    
  0.251186E-03   56.9436       4.61317       6.49102       4.58210       6.47664      0.310696E-01  0.143772E-01   11.0587       2.48731       2.48487       2.35857       2.09479       1.63321       0.00000    
  0.275420E-03   54.7135       4.46087       6.27059       4.42802       6.25533      0.328412E-01  0.152609E-01   10.6834       2.40720       2.40460       2.28036       2.02083       1.57037       0.00000    
  0.301992E-03   52.5498       4.31258       6.05596       4.27788       6.03977      0.346997E-01  0.161915E-01   10.3176       2.32910       2.32634       2.20412       1.94878       1.50931       0.00000    
  0.331127E-03   50.4780       4.16991       5.84942       4.13321       5.83222      0.366940E-01  0.171962E-01   9.96543       2.25380       2.25086       2.13063       1.87942       1.45073       0.00000    
  0.363073E-03   48.4498       4.02990       5.64672       3.99115       5.62848      0.387574E-01  0.182388E-01   9.61963       2.17983       2.17670       2.05845       1.81132       1.39333       0.00000    
  0.398101E-03   46.5030       3.89491       5.45122       3.85395       5.43186      0.409565E-01  0.193560E-01   9.28582       2.10835       2.10502       1.98872       1.74560       1.33812       0.00000    
  0.436509E-03   44.6208       3.76392       5.26146       3.72064       5.24092      0.432770E-01  0.205405E-01   8.96156       2.03886       2.03532       1.92093       1.68178       1.28467       0.00000    
  0.478622E-03   42.7794       3.63546       5.07533       3.58978       5.05356      0.456752E-01  0.217680E-01   8.64334       1.97063       1.96687       1.85437       1.61915       1.23231       0.00000    
  0.524798E-03   41.0314       3.51285       4.89754       3.46457       4.87444      0.482711E-01  0.231061E-01   8.33901       1.90529       1.90129       1.79065       1.55929       1.18250       0.00000    
  0.575429E-03   39.3244       3.39283       4.72345       3.34186       4.69895      0.509651E-01  0.244995E-01   8.04081       1.84123       1.83698       1.72818       1.50063       1.13380       0.00000    
  0.630945E-03   37.6694       3.27608       4.55402       3.22230       4.52806      0.537829E-01  0.259625E-01   7.75035       1.77878       1.77427       1.66728       1.44352       1.08651       0.00000    
  0.691816E-03   36.0894       3.16413       4.39138       3.10732       4.36384      0.568021E-01  0.275402E-01   7.47117       1.71868       1.71389       1.60869       1.38864       1.04127       0.00000    
  0.758561E-03   34.5443       3.05441       4.23191       2.99448       4.20273      0.599217E-01  0.291752E-01   7.19722       1.65968       1.65459       1.55116       1.33481      0.996979       0.00000    
  0.831745E-03   33.0631       2.94880       4.07824       2.88557       4.04732      0.632339E-01  0.309205E-01   6.93289       1.60268       1.59729       1.49560       1.28288      0.954436       0.00000    
  0.911989E-03   31.6347       2.84664       3.92942       2.77991       3.89665      0.667248E-01  0.327693E-01   6.67656       1.54736       1.54164       1.44167       1.23255      0.913343       0.00000    
  0.999975E-03   30.2388       2.74659       3.78358       2.67627       3.74889      0.703273E-01  0.346826E-01   6.42516       1.49307       1.48700       1.38875       1.18319      0.873141       0.00000    
  0.109645E-02   28.9162       2.65138       3.64449       2.57717       3.60773      0.742076E-01  0.367580E-01   6.18490       1.44112       1.43468       1.33810       1.13605      0.834953       0.00000    
  0.120223E-02   27.6275       2.55841       3.50854       2.48018       3.46962      0.782313E-01  0.389178E-01   5.94980       1.39024       1.38342       1.28850       1.08994      0.797698       0.00000    
  0.131822E-02   26.3789       2.46813       3.37632       2.38570       3.33514      0.824252E-01  0.411778E-01   5.72084       1.34066       1.33343       1.24016       1.04504      0.761550       0.00000    
  0.144540E-02   25.1910       2.38194       3.24978       2.29503       3.20617      0.869066E-01  0.436086E-01   5.50120       1.29302       1.28537       1.19372       1.00201      0.727079       0.00000    
  0.158485E-02   24.0307       2.29762       3.12583       2.20610       3.07970      0.915283E-01  0.461231E-01   5.28580       1.24628       1.23819       1.14814      0.959812      0.693372       0.00000    
  0.173775E-02   22.9200       2.21670       3.00654       2.12029       2.95775      0.964115E-01  0.487944E-01   5.07804       1.20115       1.19258       1.10413      0.919141      0.661039       0.00000    
