   8317.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   86.3508       6.60966       9.39441       6.59168       9.38641      0.179803E-01  0.799734E-02   15.9781       3.52511       3.52381       3.37550       3.06657       2.48710       0.00000    
  0.109648E-03   83.1264       6.39754       9.08650       6.37853       9.07801      0.190100E-01  0.848896E-02   15.4565       3.41493       3.41354       3.26763       2.96360       2.39684       0.00000    
  0.120226E-03   80.0587       6.19453       8.79193       6.17440       8.78290      0.201328E-01  0.902877E-02   14.9573       3.30935       3.30787       3.16429       2.86505       2.31074       0.00000    
  0.131825E-03   77.0531       5.99516       8.50268       5.97387       8.49309      0.212975E-01  0.959044E-02   14.4670       3.20561       3.20402       3.06277       2.76826       2.22630       0.00000    
  0.144543E-03   74.1367       5.80102       8.22106       5.77849       8.21087      0.225224E-01  0.101834E-01   13.9894       3.10449       3.10280       2.96383       2.67400       2.14424       0.00000    
  0.158489E-03   71.3384       5.61382       7.94958       5.58999       7.93876      0.238374E-01  0.108237E-01   13.5287       3.00688       3.00508       2.86834       2.58311       2.06534       0.00000    
  0.173779E-03   68.5973       5.43001       7.68304       5.40481       7.67155      0.251991E-01  0.114886E-01   13.0764       2.91097       2.90905       2.77453       2.49384       1.98797       0.00000    
  0.190545E-03   65.9649       5.25265       7.42588       5.22600       7.41368      0.266547E-01  0.122033E-01   12.6397       2.81830       2.81625       2.68391       2.40770       1.91352       0.00000    
  0.208928E-03   63.4152       5.08022       7.17590       5.05203       7.16294      0.281912E-01  0.129611E-01   12.2150       2.72811       2.72593       2.59572       2.32392       1.84129       0.00000    
  0.229085E-03   60.9190       4.91099       6.93056       4.88121       6.91681      0.297804E-01  0.137469E-01   11.7980       2.63952       2.63720       2.50912       2.24169       1.77050       0.00000    
  0.251186E-03   58.5474       4.74924       6.69608       4.71773       6.68147      0.315074E-01  0.146068E-01   11.3992       2.55468       2.55221       2.42620       2.16305       1.70306       0.00000    
  0.275420E-03   56.2278       4.59064       6.46617       4.55734       6.45066      0.332994E-01  0.155020E-01   11.0080       2.47142       2.46879       2.34484       2.08592       1.63704       0.00000    
  0.301992E-03   53.9783       4.43628       6.24239       4.40110       6.22594      0.351789E-01  0.164445E-01   10.6270       2.39028       2.38748       2.26556       2.01083       1.57291       0.00000    
  0.331127E-03   51.8257       4.28784       6.02715       4.25064       6.00969      0.371954E-01  0.174618E-01   10.2603       2.31209       2.30911       2.18917       1.93856       1.51141       0.00000    
  0.363073E-03   49.7191       4.14221       5.81597       4.10293       5.79745      0.392814E-01  0.185173E-01   9.90038       2.23530       2.23213       2.11417       1.86763       1.45115       0.00000    
  0.398101E-03   47.6982       4.00186       5.61238       3.96035       5.59273      0.415041E-01  0.196480E-01   9.55309       2.16114       2.15777       2.04174       1.79921       1.39323       0.00000    
  0.436509E-03   45.7454       3.86572       5.41485       3.82187       5.39401      0.438491E-01  0.208465E-01   9.21587       2.08907       2.08548       1.97137       1.73280       1.33715       0.00000    
  0.478622E-03   43.8354       3.73224       5.22115       3.68597       5.19906      0.462722E-01  0.220884E-01   8.88503       2.01832       2.01451       1.90229       1.66765       1.28225       0.00000    
  0.524798E-03   42.0237       3.60491       5.03624       3.55602       5.01280      0.488944E-01  0.234417E-01   8.56881       1.95062       1.94656       1.83620       1.60540       1.23004       0.00000    
  0.575429E-03   40.2552       3.48031       4.85522       3.42869       4.83037      0.516152E-01  0.248507E-01   8.25906       1.88425       1.87995       1.77142       1.54444       1.17900       0.00000    
  0.630945E-03   38.5412       3.35914       4.67912       3.30468       4.65279      0.544604E-01  0.263298E-01   7.95747       1.81959       1.81502       1.70830       1.48510       1.12947       0.00000    
  0.691816E-03   36.9062       3.24301       4.51016       3.18550       4.48224      0.575082E-01  0.279242E-01   7.66774       1.75739       1.75254       1.64760       1.42811       1.08210       0.00000    
  0.758561E-03   35.3077       3.12922       4.34453       3.06856       4.31496      0.606570E-01  0.295763E-01   7.38352       1.69634       1.69120       1.58803       1.37222       1.03573       0.00000    
  0.831745E-03   33.7762       3.01975       4.18502       2.95575       4.15368      0.639992E-01  0.313393E-01   7.10943       1.63741       1.63195       1.53052       1.31834      0.991215       0.00000    
  0.911989E-03   32.3001       2.91388       4.03059       2.84636       3.99739      0.675209E-01  0.332063E-01   6.84375       1.58023       1.57443       1.47472       1.26614      0.948230       0.00000    
  0.999975E-03   30.8582       2.81024       3.87930       2.73908       3.84416      0.711547E-01  0.351382E-01   6.58324       1.52413       1.51799       1.41998       1.21496      0.906188       0.00000    
  0.109645E-02   29.4931       2.71165       3.73510       2.63658       3.69787      0.750673E-01  0.372328E-01   6.33445       1.47047       1.46396       1.36763       1.16611      0.866273       0.00000    
  0.120223E-02   28.1633       2.61542       3.59420       2.53629       3.55478      0.791237E-01  0.394122E-01   6.09108       1.41795       1.41105       1.31639       1.11834      0.827344       0.00000    
  0.131822E-02   26.8757       2.52199       3.45721       2.43863       3.41551      0.833509E-01  0.416921E-01   5.85415       1.36678       1.35948       1.26645       1.07186      0.789582       0.00000    
  0.144540E-02   25.6515       2.43284       3.32617       2.34497       3.28203      0.878662E-01  0.441433E-01   5.62700       1.31765       1.30992       1.21852       1.02732      0.753592       0.00000    
  0.158485E-02   24.4563       2.34565       3.19785       2.25313       3.15118      0.925221E-01  0.466785E-01   5.40430       1.26946       1.26128       1.17149      0.983664      0.718407       0.00000    
  0.173775E-02   23.3128       2.26200       3.07443       2.16456       3.02506      0.974400E-01  0.493708E-01   5.18962       1.22295       1.21430       1.12609      0.941609      0.684671       0.00000    
  0.190540E-02   22.2141       2.18144       2.95526       2.07883       2.90305      0.102609      0.522152E-01   4.98188       1.17789       1.16875       1.08211      0.900939      0.652188       0.00000    
  0.208923E-02   21.1421       2.10274       2.83865       1.99481       2.78350      0.107932      0.551525E-01   4.77831       1.13371       1.12406       1.03898      0.861100      0.620458       0.00000    
  0.229079E-02   20.1295       2.02821       2.72773       1.91459       2.66942      0.113624      0.583159E-01   4.58401       1.09148       1.08128      0.997743      0.823111      0.590397       0.00000    
  0.251180E-02   19.1456       1.95573       2.61960       1.83621       2.55800      0.119514      0.616013E-01   4.39421       1.05019       1.03943      0.957421      0.786022      0.561147       0.00000    
  0.275413E-02   18.1937       1.88552       2.51456       1.75989       2.44954      0.125626      0.650228E-01   4.20943       1.00996      0.998611      0.918124      0.749937      0.532801       0.00000    
  0.301984E-02   17.2924       1.81897       2.41446       1.68685       2.34578      0.132121      0.686833E-01   4.03263      0.971400      0.959436      0.880453      0.715448      0.505888       0.00000    
  0.331118E-02   16.4135       1.75406       2.31657       1.61526       2.24411      0.138797      0.724579E-01   3.85938      0.933591      0.920993      0.843507      0.681671      0.479614       0.00000    
  0.363064E-02   15.5743       1.69206       2.22259       1.54625       2.14615      0.145804      0.764396E-01   3.69240      0.897101      0.883841      0.807840      0.649152      0.454466       0.00000    
  0.398091E-02   14.7705       1.63271       2.13214       1.47957       2.05151      0.153134      0.806265E-01   3.53109      0.861802      0.847853      0.773327      0.617770      0.430334       0.00000    
  0.436498E-02   13.9876       1.57491       2.04377       1.41425       1.95883      0.160656      0.849356E-01   3.37309      0.827199      0.812547      0.739491      0.587054      0.406797       0.00000    
  0.478610E-02   13.2498       1.52054       1.95996       1.35192       1.87043      0.168625      0.895309E-01   3.22235      0.794121      0.778731      0.707134      0.557799      0.384561       0.00000    
  0.524785E-02   12.5350       1.46795       1.87847       1.29111       1.78419      0.176838      0.942839E-01   3.07530      0.761817      0.745673      0.675530      0.529291      0.362987       0.00000    
  0.575415E-02   11.8442       1.41720       1.79944       1.23189       1.70023      0.185306      0.992021E-01   2.93212      0.730326      0.713410      0.644718      0.501564      0.342106       0.00000    
  0.630929E-02   11.1931       1.36955       1.72448       1.17532       1.62007      0.194226      0.104415       2.79539      0.700182      0.682467      0.615219      0.475142      0.322380       0.00000    
  0.691799E-02   10.5591       1.32327       1.65132       1.11992       1.54155      0.203350      0.109761       2.66147      0.670625      0.652101      0.586296      0.449293      0.303158       0.00000    
  0.758542E-02   9.95491       1.27935       1.58125       1.06652       1.46591      0.212833      0.115343       2.53242      0.642083      0.622732      0.558367      0.424434      0.284807       0.00000    
  0.831724E-02   9.37851       1.23768       1.51412       1.01501       1.39296      0.222666      0.121157       2.40797      0.614494      0.594305      0.531379      0.400515      0.267280       0.00000    
  0.911966E-02   8.81622       1.19716       1.44850      0.964467       1.32140      0.232695      0.127100       2.28587      0.587392      0.566358      0.504870      0.377076      0.250172       0.00000    
  0.999950E-02   8.27219       1.15834       1.38498      0.915226       1.25168      0.243114      0.133304       2.16690      0.560944      0.539054      0.479005      0.354282      0.233620       0.00000    
  0.109642E-01   7.75107       1.12128       1.32383      0.867532       1.18419      0.253745      0.139648       2.05172      0.535266      0.512523      0.453914      0.332266      0.217749       0.00000    
  0.120220E-01   7.26477       1.08696       1.26635      0.822219       1.12011      0.264745      0.146236       1.94233      0.510768      0.487180      0.430015      0.311451      0.202920       0.00000    
  0.131819E-01   6.80062       1.05450       1.21130      0.778462       1.05828      0.276033      0.153013       1.83675      0.487035      0.462615      0.406899      0.291427      0.188769       0.00000    
  0.144536E-01   6.35759       1.02379       1.15857      0.736200      0.998610      0.287588      0.159963       1.73481      0.464031      0.438801      0.384539      0.272170      0.175271       0.00000    
  0.158481E-01   5.93350      0.994660       1.10795      0.695291      0.940896      0.299369      0.167058       1.63619      0.441680      0.415667      0.362865      0.253611      0.162364       0.00000    
  0.173770E-01   5.52773      0.967058       1.05938      0.655701      0.885102      0.311357      0.174280       1.54080      0.419960      0.393202      0.341866      0.235741      0.150034       0.00000    
  0.190535E-01   5.14137      0.941064       1.01299      0.617523      0.831371      0.323541      0.181616       1.44889      0.398909      0.371455      0.321595      0.218614      0.138322       0.00000    
  0.208917E-01   4.77333      0.916572      0.968653      0.580691      0.779620      0.335881      0.189033       1.36031      0.378487      0.350399      0.302023      0.202204      0.127199       0.00000    
  0.229073E-01   4.42184      0.893419      0.926180      0.545087      0.729688      0.348333      0.196492       1.27477      0.358631      0.329978      0.283095      0.186456      0.116615       0.00000    
  0.251174E-01   4.08641      0.871545      0.885511      0.510687      0.681551      0.360858      0.203960       1.19224      0.339322      0.310185      0.264807      0.171365      0.106559       0.00000    
  0.275406E-01   3.76814      0.851003      0.846757      0.477589      0.635370      0.373415      0.211387       1.11296      0.320596      0.291079      0.247217      0.156993      0.970739E-01   0.00000    
  0.301976E-01   3.46594      0.831669      0.809779      0.445723      0.591057      0.385946      0.218722       1.03678      0.302411      0.272631      0.230297      0.143312      0.881287E-01   0.00000    
  0.331110E-01   3.17842      0.813394      0.774398      0.414995      0.548485      0.398399      0.225913      0.963479      0.284716      0.254800      0.214004      0.130278      0.796811E-01   0.00000    
  0.363055E-01   2.90522      0.796105      0.740545      0.385388      0.507642      0.410717      0.232903      0.893030      0.267498      0.237582      0.198337      0.117890      0.717229E-01   0.00000    
  0.398081E-01   2.64750      0.779817      0.708297      0.357007      0.468709      0.422810      0.239588      0.825716      0.250790      0.221046      0.183365      0.106217      0.642975E-01   0.00000    
  0.436487E-01   2.40420      0.764389      0.677485      0.329780      0.431589      0.434609      0.245896      0.761369      0.234553      0.205162      0.169057      0.952269E-01  0.573709E-01   0.00000    
  0.478598E-01   2.17424      0.749683      0.647940      0.303631      0.396177      0.446052      0.251762      0.699809      0.218750      0.189894      0.155376      0.848812E-01  0.509069E-01   0.00000    
  0.524772E-01   1.95738      0.735610      0.619568      0.278551      0.362469      0.457059      0.257099      0.641020      0.203371      0.175246      0.142326      0.751798E-01  0.448970E-01   0.00000    
  0.575400E-01   1.75485      0.722126      0.592383      0.254651      0.330654      0.467474      0.261729      0.585305      0.188456      0.161291      0.129979      0.661956E-01  0.393830E-01   0.00000    
  0.630913E-01   1.56559      0.709077      0.566188      0.231857      0.300616      0.477219      0.265572      0.532473      0.173972      0.147993      0.118297      0.578848E-01  0.343251E-01   0.00000    
