   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   37.3067       2.96007       3.88943       2.94745       3.88412      0.126171E-01  0.530503E-02   6.83157       1.71447       1.71359       1.55761       1.23298      0.612927       0.00000    
  0.109648E-03   36.3027       2.88984       3.79514       2.87646       3.78949      0.133750E-01  0.565029E-02   6.66596       1.67520       1.67425       1.52078       1.20127      0.594460       0.00000    
  0.120226E-03   35.3314       2.82171       3.70369       2.80751       3.69766      0.142059E-01  0.603191E-02   6.50517       1.63703       1.63602       1.48499       1.17048      0.576654       0.00000    
  0.131825E-03   34.3732       2.75444       3.61339       2.73937       3.60696      0.150699E-01  0.643018E-02   6.34634       1.59931       1.59823       1.44962       1.14006      0.559115       0.00000    
  0.144543E-03   33.4339       2.68840       3.52474       2.67242       3.51789      0.159814E-01  0.685228E-02   6.19031       1.56224       1.56108       1.41486       1.11018      0.541957       0.00000    
  0.158489E-03   32.5200       2.62402       3.43832       2.60705       3.43100      0.169647E-01  0.731075E-02   6.03806       1.52603       1.52479       1.38090       1.08102      0.525311       0.00000    
  0.173779E-03   31.6185       2.56045       3.35298       2.54247       3.34519      0.179853E-01  0.778821E-02   5.88765       1.49025       1.48892       1.34735       1.05221      0.508916       0.00000    
  0.190545E-03   30.7408       2.49846       3.26973       2.47937       3.26143      0.190813E-01  0.830423E-02   5.74080       1.45529       1.45386       1.31457       1.02409      0.493000       0.00000    
  0.208928E-03   29.8814       2.43768       3.18810       2.41744       3.17925      0.202426E-01  0.885393E-02   5.59669       1.42095       1.41943       1.28237      0.996488      0.477453       0.00000    
  0.229085E-03   29.0340       2.37771       3.10753       2.35626       3.09810      0.214465E-01  0.942565E-02   5.45436       1.38703       1.38540       1.25056      0.969230      0.462145       0.00000    
  0.251186E-03   28.2147       2.31962       3.02944       2.29686       3.01939      0.227627E-01  0.100558E-01   5.31624       1.35408       1.35233       1.21965      0.942781      0.447402       0.00000    
  0.275420E-03   27.4074       2.26235       2.95242       2.23822       2.94171      0.241324E-01  0.107141E-01   5.17993       1.32154       1.31967       1.18914      0.916677      0.432898       0.00000    
  0.301992E-03   26.6161       2.20617       2.87683       2.18060       2.86542      0.255740E-01  0.114101E-01   5.04602       1.28956       1.28756       1.15914      0.891036      0.418716       0.00000    
  0.331127E-03   25.8476       2.15155       2.80327       2.12442       2.79110      0.271292E-01  0.121664E-01   4.91552       1.25837       1.25623       1.12988      0.866052      0.404987       0.00000    
  0.363073E-03   25.0899       2.09768       2.73067       2.06894       2.71772      0.287424E-01  0.129536E-01   4.78666       1.22756       1.22527       1.10098      0.841381      0.391473       0.00000    
  0.398101E-03   24.3525       2.04522       2.65991       2.01475       2.64611      0.304700E-01  0.138020E-01   4.66086       1.19745       1.19501       1.07273      0.817302      0.378366       0.00000    
  0.436509E-03   23.6316       1.99393       2.59062       1.96163       2.57592      0.323009E-01  0.147062E-01   4.53754       1.16792       1.16531       1.04502      0.793701      0.365585       0.00000    
  0.478622E-03   22.9211       1.94336       2.52228       1.90916       2.50663      0.341979E-01  0.156462E-01   4.41580       1.13876       1.13597       1.01765      0.770403      0.353010       0.00000    
  0.524798E-03   22.2348       1.89452       2.45613       1.85826       2.43945      0.362647E-01  0.166789E-01   4.29771       1.11045       1.10746      0.991069      0.747810      0.340915       0.00000    
  0.575429E-03   21.5593       1.84647       2.39096       1.80805       2.37320      0.384166E-01  0.177583E-01   4.18125       1.08251       1.07933      0.964840      0.725534      0.329032       0.00000    
  0.630945E-03   20.8974       1.79940       2.32704       1.75872       2.30814      0.406757E-01  0.188968E-01   4.06686       1.05506       1.05166      0.939057      0.703657      0.317420       0.00000    
  0.691816E-03   20.2556       1.75380       2.26496       1.71069       2.24482      0.431114E-01  0.201335E-01   3.95552       1.02832       1.02469      0.913931      0.682370      0.306203       0.00000    
  0.758561E-03   19.6232       1.70891       2.20375       1.66328       2.18233      0.456356E-01  0.214198E-01   3.84560       1.00192      0.998042      0.889114      0.661360      0.295171       0.00000    
  0.831745E-03   19.0082       1.66532       2.14414       1.61699       2.12134      0.483303E-01  0.228019E-01   3.73832      0.976125      0.971992      0.864866      0.640861      0.284480       0.00000    
  0.911989E-03   18.4078       1.62283       2.08589       1.57165       2.06162      0.511850E-01  0.242747E-01   3.63327      0.950857      0.946446      0.841096      0.620793      0.274076       0.00000    
  0.999975E-03   17.8164       1.58104       2.02849       1.52690       2.00268      0.541398E-01  0.258044E-01   3.52958      0.925909      0.921211      0.817622      0.600992      0.263848       0.00000    
  0.109645E-02   17.2456       1.54085       1.97301       1.48350       1.94553      0.573463E-01  0.274783E-01   3.42903      0.901699      0.896686      0.794824      0.581800      0.254023       0.00000    
  0.120223E-02   16.6845       1.50142       1.91845       1.44073       1.88922      0.606842E-01  0.292283E-01   3.32996      0.877836      0.872494      0.772344      0.562895      0.244386       0.00000    
  0.131822E-02   16.1349       1.46289       1.86498       1.39872       1.83391      0.641782E-01  0.310688E-01   3.23263      0.854386      0.848698      0.750240      0.544331      0.234973       0.00000    
  0.144540E-02   15.6029       1.42580       1.81319       1.35786       1.78013      0.679394E-01  0.330656E-01   3.13799      0.831571      0.825509      0.728715      0.526291      0.225902       0.00000    
  0.158485E-02   15.0790       1.38937       1.76218       1.31754       1.72704      0.718319E-01  0.351398E-01   3.04458      0.809049      0.802598      0.707455      0.508493      0.216989       0.00000    
  0.173775E-02   14.5698       1.35416       1.71259       1.27819       1.67523      0.759709E-01  0.373598E-01   2.95341      0.787056      0.780190      0.686676      0.491132      0.208360       0.00000    
