   8317.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   86.3798       6.61111       9.39645       6.59321       9.38874      0.178972E-01  0.770588E-02   15.9820       3.52601       3.52466       3.37628       3.06720       2.48780       0.00000    
  0.109648E-03   83.1551       6.39900       9.08855       6.38008       9.08036      0.189232E-01  0.818301E-02   15.4604       3.41585       3.41442       3.26842       2.96422       2.39753       0.00000    
  0.120226E-03   80.0869       6.19600       8.79397       6.17595       8.78526      0.200421E-01  0.870730E-02   14.9612       3.31029       3.30876       3.16509       2.86566       2.31142       0.00000    
  0.131825E-03   77.0809       5.99663       8.50471       5.97543       8.49546      0.212029E-01  0.925300E-02   14.4709       3.20656       3.20493       3.06357       2.76887       2.22697       0.00000    
  0.144543E-03   74.1640       5.80248       8.22307       5.78006       8.21324      0.224236E-01  0.982937E-02   13.9933       3.10546       3.10372       2.96463       2.67460       2.14490       0.00000    
  0.158489E-03   71.3652       5.61528       7.95158       5.59155       7.94113      0.237344E-01  0.104522E-01   13.5327       3.00786       3.00600       2.86915       2.58369       2.06598       0.00000    
  0.173779E-03   68.6235       5.43146       7.68500       5.40637       7.67390      0.250917E-01  0.110991E-01   13.0803       2.91195       2.90997       2.77533       2.49442       1.98860       0.00000    
  0.190545E-03   65.9906       5.25409       7.42782       5.22755       7.41602      0.265428E-01  0.117949E-01   12.6436       2.81929       2.81718       2.68471       2.40825       1.91414       0.00000    
  0.208928E-03   63.4404       5.08164       7.17779       5.05357       7.16526      0.280746E-01  0.125330E-01   12.2188       2.72910       2.72685       2.59652       2.32447       1.84189       0.00000    
  0.229085E-03   60.9437       4.91239       6.93241       4.88273       6.91911      0.296590E-01  0.132987E-01   11.8018       2.64052       2.63812       2.50991       2.24222       1.77109       0.00000    
  0.251186E-03   58.5715       4.75062       6.69789       4.71924       6.68375      0.313809E-01  0.141372E-01   11.4030       2.55568       2.55312       2.42698       2.16356       1.70365       0.00000    
  0.275420E-03   56.2514       4.59201       6.46792       4.55884       6.45291      0.331677E-01  0.150104E-01   11.0117       2.47242       2.46969       2.34561       2.08642       1.63761       0.00000    
  0.301992E-03   54.0013       4.43763       6.24409       4.40258       6.22816      0.350420E-01  0.159302E-01   10.6307       2.39127       2.38838       2.26631       2.01131       1.57347       0.00000    
  0.331127E-03   51.8482       4.28916       6.02879       4.25211       6.01187      0.370529E-01  0.169237E-01   10.2640       2.31308       2.30999       2.18992       1.93902       1.51195       0.00000    
  0.363073E-03   49.7410       4.14350       5.81755       4.10437       5.79959      0.391333E-01  0.179548E-01   9.90396       2.23629       2.23301       2.11490       1.86808       1.45169       0.00000    
  0.398101E-03   47.7196       4.00312       5.61390       3.96177       5.59484      0.413503E-01  0.190602E-01   9.55661       2.16212       2.15863       2.04246       1.79965       1.39375       0.00000    
  0.436509E-03   45.7662       3.86696       5.41630       3.82327       5.39607      0.436893E-01  0.202325E-01   9.21934       2.09005       2.08633       1.97207       1.73322       1.33767       0.00000    
  0.478622E-03   43.8557       3.73346       5.22253       3.68735       5.20108      0.461063E-01  0.214476E-01   8.88843       2.01929       2.01534       1.90298       1.66806       1.28276       0.00000    
  0.524798E-03   42.0435       3.60610       5.03755       3.55738       5.01478      0.487223E-01  0.227728E-01   8.57216       1.95158       1.94738       1.83687       1.60580       1.23053       0.00000    
  0.575429E-03   40.2745       3.48147       4.85646       3.43003       4.83231      0.514368E-01  0.241531E-01   8.26234       1.88521       1.88074       1.77208       1.54483       1.17949       0.00000    
  0.630945E-03   38.5601       3.36028       4.68028       3.30601       4.65468      0.542755E-01  0.256028E-01   7.96069       1.82053       1.81579       1.70894       1.48547       1.12994       0.00000    
  0.691816E-03   36.9245       3.24412       4.51125       3.18681       4.48408      0.573167E-01  0.271666E-01   7.67089       1.75833       1.75329       1.64823       1.42848       1.08257       0.00000    
  0.758561E-03   35.3255       3.13031       4.34555       3.06985       4.31676      0.604588E-01  0.287877E-01   7.38661       1.69727       1.69193       1.58864       1.37258       1.03620       0.00000    
  0.831745E-03   33.7936       3.02081       4.18595       2.95702       4.15543      0.637941E-01  0.305189E-01   7.11245       1.63832       1.63265       1.53111       1.31870      0.991673       0.00000    
  0.911989E-03   32.3172       2.91493       4.03144       2.84762       3.99909      0.673089E-01  0.323531E-01   6.84671       1.58113       1.57511       1.47529       1.26648      0.948683       0.00000    
  0.999975E-03   30.8748       2.81126       3.88007       2.74032       3.84582      0.709357E-01  0.342519E-01   6.58614       1.52502       1.51864       1.42053       1.21530      0.906636       0.00000    
  0.109645E-02   29.5093       2.71265       3.73578       2.63781       3.69947      0.748411E-01  0.363124E-01   6.33728       1.47136       1.46459       1.36816       1.16645      0.866718       0.00000    
  0.120223E-02   28.1792       2.61640       3.59480       2.53751       3.55634      0.788904E-01  0.384573E-01   6.09385       1.41883       1.41166       1.31690       1.11868      0.827786       0.00000    
  0.131822E-02   26.8911       2.52295       3.45772       2.43984       3.41702      0.831104E-01  0.407023E-01   5.85686       1.36765       1.36005       1.26695       1.07219      0.790022       0.00000    
  0.144540E-02   25.6667       2.43379       3.32660       2.34617       3.28348      0.876186E-01  0.431179E-01   5.62965       1.31851       1.31046       1.21899       1.02766      0.754030       0.00000    
  0.158485E-02   24.4711       2.34658       3.19820       2.25432       3.15258      0.922673E-01  0.456174E-01   5.40689       1.27031       1.26179       1.17194      0.984007      0.718845       0.00000    
  0.173775E-02   23.3273       2.26292       3.07469       2.16574       3.02641      0.971780E-01  0.482737E-01   5.19215       1.22379       1.21478       1.12652      0.941957      0.685110       0.00000    
  0.190540E-02   22.2283       2.18235       2.95543       2.08001       2.90434      0.102340      0.510819E-01   4.98436       1.17872       1.16919       1.08252      0.901294      0.652628       0.00000    
  0.208923E-02   21.1560       2.10365       2.83872       1.99599       2.78474      0.107655      0.539831E-01   4.78073       1.13453       1.12447       1.03937      0.861462      0.620899       0.00000    
  0.229079E-02   20.1432       2.02911       2.72771       1.91577       2.67060      0.113341      0.571107E-01   4.58637       1.09229       1.08165      0.998111      0.823483      0.590842       0.00000    
  0.251180E-02   19.1591       1.95662       2.61948       1.83739       2.55912      0.119225      0.603606E-01   4.39651       1.05099       1.03976      0.957767      0.786406      0.561596       0.00000    
  0.275413E-02   18.2070       1.88641       2.51435       1.76108       2.45060      0.125329      0.637470E-01   4.21168       1.01075      0.998898      0.918447      0.750334      0.533254       0.00000    
  0.301984E-02   17.3055       1.81986       2.41415       1.68804       2.34678      0.131818      0.673735E-01   4.03482      0.972181      0.959679      0.880751      0.715860      0.506346       0.00000    
  0.331118E-02   16.4264       1.75495       2.31616       1.61646       2.24505      0.138489      0.711147E-01   3.86151      0.934364      0.921191      0.843781      0.682099      0.480078       0.00000    
  0.363064E-02   15.5870       1.69295       2.22208       1.54746       2.14701      0.145490      0.750644E-01   3.69448      0.897866      0.883991      0.808087      0.649598      0.454936       0.00000    
  0.398091E-02   14.7831       1.63361       2.13153       1.48079       2.05231      0.152815      0.792211E-01   3.53311      0.862559      0.847952      0.773548      0.618236      0.430811       0.00000    
  0.436498E-02   14.0001       1.57582       2.04306       1.41549       1.95956      0.160332      0.835011E-01   3.37505      0.827949      0.812593      0.739684      0.587542      0.407282       0.00000    
  0.478610E-02   13.2623       1.52147       1.95914       1.35317       1.87107      0.168297      0.880705E-01   3.22425      0.794863      0.778721      0.707297      0.558310      0.385054       0.00000    
  0.524785E-02   12.5474       1.46889       1.87755       1.29238       1.78475      0.176506      0.927997E-01   3.07713      0.762553      0.745604      0.675663      0.529826      0.363488       0.00000    
  0.575415E-02   11.8565       1.41815       1.79841       1.23318       1.70071      0.184971      0.976964E-01   2.93390      0.731056      0.713279      0.644818      0.502125      0.342617       0.00000    
  0.630929E-02   11.2053       1.37053       1.72335       1.17664       1.62046      0.193889      0.102892       2.79709      0.700906      0.682270      0.615285      0.475731      0.322899       0.00000    
  0.691799E-02   10.5714       1.32427       1.65007       1.12125       1.54185      0.203012      0.108225       2.66310      0.671345      0.651836      0.586326      0.449910      0.303687       0.00000    
  0.758542E-02   9.96718       1.28037       1.57990       1.06788       1.46610      0.212494      0.113797       2.53398      0.642799      0.622395      0.558359      0.425081      0.285346       0.00000    
  0.831724E-02   9.39081       1.23873       1.51266       1.01640       1.39305      0.222328      0.119608       2.40945      0.615206      0.593890      0.531329      0.401192      0.267829       0.00000    
  0.911966E-02   8.82856       1.19824       1.44692      0.965884       1.32137      0.232359      0.125551       2.28726      0.588100      0.565863      0.504778      0.377784      0.250731       0.00000    
  0.999950E-02   8.28460       1.15945       1.38329      0.916672       1.25153      0.242780      0.131761       2.16820      0.561650      0.538474      0.478867      0.355022      0.234189       0.00000    
  0.109642E-01   7.76356       1.12242       1.32203      0.869009       1.18391      0.253415      0.138116       2.05292      0.535970      0.511854      0.453728      0.333038      0.218327       0.00000    
  0.120220E-01   7.27737       1.08815       1.26443      0.823727       1.11970      0.264421      0.144725       1.94343      0.511472      0.486416      0.429777      0.312255      0.203507       0.00000    
  0.131819E-01   6.81334       1.05572       1.20925      0.780002       1.05772      0.275717      0.151531       1.83772      0.487739      0.461750      0.406605      0.292263      0.189365       0.00000    
  0.144536E-01   6.37045       1.02505       1.15641      0.737773      0.997888      0.287280      0.158521       1.73566      0.464737      0.437830      0.384184      0.273036      0.175875       0.00000    
  0.158481E-01   5.94650      0.995969       1.10567      0.696897      0.940004      0.299073      0.165664       1.63690      0.442389      0.414584      0.362446      0.254508      0.162974       0.00000    
  0.173770E-01   5.54089      0.968413       1.05697      0.657340      0.884029      0.311073      0.172944       1.54137      0.420673      0.392001      0.341378      0.236666      0.150650       0.00000    
  0.190535E-01   5.15469      0.942466       1.01046      0.619194      0.830106      0.323272      0.180350       1.44930      0.399628      0.370130      0.321033      0.219566      0.138942       0.00000    
  0.208917E-01   4.78682      0.918023      0.965997      0.582393      0.778148      0.335629      0.187849       1.36054      0.379213      0.348943      0.301383      0.203180      0.127823       0.00000    
  0.229073E-01   4.43548      0.894920      0.923400      0.546820      0.727996      0.348100      0.195403       1.27482      0.359366      0.328384      0.282372      0.187454      0.117240       0.00000    
  0.251174E-01   4.10020      0.873097      0.882606      0.512449      0.679627      0.360647      0.202979       1.19208      0.340068      0.308449      0.263994      0.172382      0.107183       0.00000    
  0.275406E-01   3.78207      0.852606      0.843728      0.479378      0.633198      0.373228      0.210530       1.11258      0.321353      0.289193      0.246309      0.158024      0.976953E-01   0.00000    
  0.301976E-01   3.47999      0.833323      0.806627      0.447536      0.588623      0.385787      0.218004       1.03616      0.303183      0.270589      0.229289      0.144354      0.887447E-01   0.00000    
  0.331110E-01   3.19256      0.815100      0.771125      0.416830      0.545775      0.398269      0.225349      0.962605      0.285505      0.252595      0.212890      0.131325      0.802894E-01   0.00000    
  0.363055E-01   2.91942      0.797862      0.737153      0.387242      0.504645      0.410620      0.232508      0.891887      0.268305      0.235211      0.197113      0.118937      0.723209E-01   0.00000    
  0.398081E-01   2.66171      0.781624      0.704789      0.358876      0.465409      0.422749      0.239380      0.824285      0.251617      0.218503      0.182024      0.107259      0.648822E-01   0.00000    
  0.436487E-01   2.41836      0.766245      0.673867      0.331660      0.427976      0.434586      0.245891      0.759636      0.235403      0.202442      0.167594      0.962566E-01  0.579394E-01   0.00000    
  0.478598E-01   2.18830      0.751587      0.644218      0.305517      0.392242      0.446070      0.251977      0.697759      0.219624      0.186996      0.153789      0.858929E-01  0.514564E-01   0.00000    
  0.524772E-01   1.97127      0.737559      0.615751      0.280438      0.358203      0.457121      0.257548      0.638641      0.204271      0.172168      0.140610      0.761669E-01  0.454247E-01   0.00000    
  0.575400E-01   1.76850      0.724118      0.588480      0.256534      0.326052      0.467584      0.262428      0.582587      0.189383      0.158034      0.128133      0.671508E-01  0.398857E-01   0.00000    
  0.630913E-01   1.57891      0.711108      0.562213      0.233729      0.295678      0.477379      0.266535      0.529408      0.174928      0.144558      0.116320      0.588015E-01  0.348003E-01   0.00000    
  0.691782E-01   1.40166      0.698393      0.536779      0.211963      0.266987      0.486430      0.269792      0.478949      0.160881      0.131712      0.105139      0.510816E-01  0.301351E-01   0.00000    
  0.758523E-01   1.23654      0.685853      0.512055      0.191229      0.239969      0.494624      0.272086      0.431198      0.147244      0.119499      0.945907E-01  0.439855E-01  0.258792E-01   0.00000    
  0.831703E-01   1.08478      0.673348      0.487967      0.171650      0.214814      0.501698      0.273153      0.386464      0.134071      0.107997      0.847497E-01  0.375787E-01  0.220669E-01   0.00000    
  0.911943E-01  0.945241      0.660705      0.464312      0.153144      0.191374      0.507560      0.272938      0.344519      0.121343      0.971587E-01  0.755637E-01  0.318010E-01  0.186520E-01   0.00000    
  0.999925E-01  0.814832      0.647747      0.440792      0.135468      0.169275      0.512279      0.271518      0.304742      0.108956      0.868452E-01  0.668934E-01  0.265123E-01  0.155359E-01   0.00000    
  0.109639      0.696881      0.634348      0.417494      0.118923      0.148914      0.515425      0.268579      0.267837      0.970767E-01  0.772179E-01  0.588912E-01  0.218459E-01  0.128051E-01   0.00000    
  0.120217      0.592158      0.620179      0.394239      0.103619      0.130416      0.516561      0.263823      0.234034      0.857844E-01  0.683359E-01  0.516079E-01  0.178342E-01  0.104720E-01   0.00000    
  0.131815      0.498152      0.605026      0.370814      0.893709E-01  0.113452      0.515655      0.257363      0.202823      0.750218E-01  0.600798E-01  0.449205E-01  0.143491E-01  0.845136E-02   0.00000    
  0.144533      0.414903      0.588531      0.347080      0.762351E-01  0.980344E-01  0.512296      0.249046      0.174270      0.648550E-01  0.524653E-01  0.388361E-01  0.113801E-01  0.673302E-02   0.00000    
  0.158477      0.341453      0.570424      0.322950      0.641698E-01  0.840355E-01  0.506254      0.238915      0.148205      0.553017E-01  0.454499E-01  0.333062E-01  0.886808E-02  0.527939E-02   0.00000    
  0.173766      0.277709      0.550235      0.298337      0.532362E-01  0.714545E-01  0.496999      0.226882      0.124691      0.464428E-01  0.390455E-01  0.283322E-01  0.679338E-02  0.407675E-02   0.00000    
  0.190530      0.222617      0.527667      0.273240      0.433876E-01  0.601547E-01  0.484279      0.213086      0.103542      0.382943E-01  0.332053E-01  0.238617E-01  0.509339E-02  0.308765E-02   0.00000    
  0.208912      0.175942      0.502155      0.247674      0.346841E-01  0.501263E-01  0.467471      0.197548      0.848104E-01  0.309427E-01  0.279385E-01  0.198919E-01  0.374140E-02  0.229595E-02   0.00000    
  0.229067      0.136578      0.473448      0.221760      0.270644E-01  0.412327E-01  0.446383      0.180527      0.682971E-01  0.243884E-01  0.231968E-01  0.163694E-01  0.267600E-02  0.166653E-02   0.00000    
  0.251167      0.104172      0.441003      0.195664      0.205732E-01  0.334598E-01  0.420430      0.162205      0.540329E-01  0.187062E-01  0.189879E-01  0.132893E-01  0.186695E-02  0.118254E-02   0.00000    
  0.275399      0.776332E-01  0.404792      0.169647      0.151219E-01  0.266780E-01  0.389670      0.142969      0.417999E-01  0.138628E-01  0.152638E-01  0.106008E-01  0.125916E-02  0.813392E-03   0.00000    
  0.301969      0.565398E-01  0.364569      0.144066      0.107212E-01  0.208736E-01  0.353847      0.123193      0.315947E-01  0.989792E-02  0.120317E-01  0.829855E-02  0.823248E-03  0.543365E-03   0.00000    
  0.331102      0.398900E-01  0.320823      0.119299      0.724414E-02  0.159275E-01  0.313579      0.103372      0.231716E-01  0.672943E-02  0.924376E-02  0.633573E-02  0.514716E-03  0.347970E-03   0.00000    
  0.363046      0.272494E-01  0.274058      0.958879E-01  0.465124E-02  0.118262E-01  0.269406      0.840617E-01  0.164774E-01  0.434233E-02  0.690499E-02  0.470713E-02  0.308912E-03  0.214080E-03   0.00000    
  0.398071      0.177624E-01  0.225595      0.742405E-01  0.277989E-02  0.845866E-02  0.222815      0.657819E-01  0.112386E-01  0.260581E-02  0.496583E-02  0.336896E-02  0.174079E-03  0.123866E-03   0.00000    
  0.436476      0.108664E-01  0.176931      0.548285E-01  0.151773E-02  0.577142E-02  0.175413      0.490571E-01  0.728915E-02  0.142767E-02  0.340526E-02  0.230034E-02  0.900652E-04  0.658207E-04   0.00000    
  0.478586      0.625547E-02  0.130540      0.382882E-01  0.752339E-03  0.373609E-02  0.129787      0.345521E-01  0.448842E-02  0.708932E-03  0.221341E-02  0.149013E-02  0.434073E-04  0.325467E-04   0.00000    
  0.524759      0.328543E-02  0.888463E-01  0.248370E-01  0.325977E-03  0.225001E-02  0.885203E-01  0.225870E-01  0.257599E-02  0.307318E-03  0.133766E-02  0.898007E-03  0.186587E-04  0.143427E-04   0.00000    
  0.575386      0.152456E-02  0.542434E-01  0.146133E-01  0.118167E-03  0.123107E-02  0.541252E-01  0.133822E-01  0.134924E-02  0.111300E-03  0.734020E-03  0.491638E-03  0.686676E-05  0.541081E-05   0.00000    
  0.630897      0.594865E-03  0.284557E-01  0.751631E-02  0.334925E-04  0.589969E-03  0.284223E-01  0.692634E-02  0.623462E-03  0.314661E-04  0.352592E-03  0.235737E-03  0.202640E-05  0.164085E-05   0.00000    
  0.691764      0.179844E-03  0.119408E-01  0.317820E-02  0.662876E-05  0.233002E-03  0.119342E-01  0.294520E-02  0.239631E-03  0.620060E-05  0.139500E-03  0.931426E-04  0.428159E-06  0.359732E-06   0.00000    
