   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   37.3066       2.96013       3.88946       2.94758       3.88438      0.125484E-01  0.507398E-02   6.83196       1.71463       1.71373       1.55769       1.23295      0.612968       0.00000    
  0.109648E-03   36.3031       2.88995       3.79523       2.87665       3.78982      0.133030E-01  0.540682E-02   6.66647       1.67540       1.67443       1.52089       1.20124      0.594504       0.00000    
  0.120226E-03   35.3321       2.82186       3.70383       2.80773       3.69805      0.141305E-01  0.577505E-02   6.50578       1.63727       1.63623       1.48512       1.17046      0.576699       0.00000    
  0.131825E-03   34.3742       2.75463       3.61357       2.73963       3.60741      0.149910E-01  0.615949E-02   6.34705       1.59959       1.59847       1.44978       1.14004      0.559160       0.00000    
  0.144543E-03   33.4351       2.68861       3.52496       2.67271       3.51839      0.158988E-01  0.656714E-02   6.19110       1.56255       1.56135       1.41503       1.11017      0.542003       0.00000    
  0.158489E-03   32.5214       2.62425       3.43856       2.60738       3.43155      0.168782E-01  0.701023E-02   6.03892       1.52637       1.52509       1.38110       1.08101      0.525357       0.00000    
  0.173779E-03   31.6200       2.56071       3.35324       2.54282       3.34577      0.178948E-01  0.747185E-02   5.88859       1.49061       1.48924       1.34756       1.05220      0.508962       0.00000    
  0.190545E-03   30.7423       2.49873       3.27001       2.47975       3.26204      0.189866E-01  0.797109E-02   5.74179       1.45567       1.45420       1.31479       1.02408      0.493045       0.00000    
  0.208928E-03   29.8830       2.43798       3.18839       2.41783       3.17989      0.201435E-01  0.850323E-02   5.59772       1.42136       1.41979       1.28261      0.996473      0.477497       0.00000    
  0.229085E-03   29.0356       2.37801       3.10782       2.35667       3.09877      0.213430E-01  0.905689E-02   5.45543       1.38745       1.38578       1.25080      0.969212      0.462188       0.00000    
  0.251186E-03   28.2163       2.31993       3.02974       2.29728       3.02007      0.226545E-01  0.966767E-02   5.31735       1.35452       1.35272       1.21991      0.942759      0.447444       0.00000    
  0.275420E-03   27.4089       2.26267       2.95271       2.23865       2.94241      0.240194E-01  0.103060E-01   5.18106       1.32200       1.32007       1.18940      0.916651      0.432939       0.00000    
  0.301992E-03   26.6176       2.20649       2.87712       2.18104       2.86613      0.254560E-01  0.109813E-01   5.04717       1.29003       1.28797       1.15941      0.891006      0.418756       0.00000    
  0.331127E-03   25.8489       2.15187       2.80354       2.12486       2.79182      0.270059E-01  0.117155E-01   4.91668       1.25885       1.25665       1.13015      0.866016      0.405025       0.00000    
  0.363073E-03   25.0911       2.09800       2.73092       2.06938       2.71844      0.286138E-01  0.124801E-01   4.78783       1.22804       1.22569       1.10124      0.841340      0.391510       0.00000    
  0.398101E-03   24.3536       2.04554       2.66013       2.01520       2.64683      0.303358E-01  0.133048E-01   4.66203       1.19795       1.19543       1.07300      0.817255      0.378402       0.00000    
  0.436509E-03   23.6325       1.99424       2.59083       1.96207       2.57664      0.321609E-01  0.141843E-01   4.53872       1.16843       1.16574       1.04529      0.793648      0.365619       0.00000    
  0.478622E-03   22.9219       1.94366       2.52245       1.90961       2.50735      0.340520E-01  0.150988E-01   4.41697       1.13927       1.13640       1.01791      0.770345      0.353043       0.00000    
  0.524798E-03   22.2354       1.89482       2.45626       1.85870       2.44016      0.361127E-01  0.161045E-01   4.29886       1.11096       1.10789      0.991327      0.747746      0.340947       0.00000    
  0.575429E-03   21.5597       1.84675       2.39106       1.80849       2.37390      0.382582E-01  0.171562E-01   4.18239       1.08303       1.07975      0.965093      0.725465      0.329063       0.00000    
  0.630945E-03   20.8976       1.79967       2.32710       1.75916       2.30883      0.405108E-01  0.182661E-01   4.06799       1.05558       1.05207      0.939305      0.703583      0.317450       0.00000    
  0.691816E-03   20.2556       1.75407       2.26497       1.71113       2.24550      0.429398E-01  0.194727E-01   3.95663       1.02884       1.02509      0.914172      0.682292      0.306232       0.00000    
  0.758561E-03   19.6230       1.70916       2.20371       1.66371       2.18298      0.454571E-01  0.207282E-01   3.84669       1.00243      0.998436      0.889348      0.661277      0.295200       0.00000    
  0.831745E-03   19.0078       1.66556       2.14405       1.61741       2.12198      0.481448E-01  0.220782E-01   3.73939      0.976637      0.972376      0.865091      0.640775      0.284509       0.00000    
  0.911989E-03   18.4072       1.62306       2.08575       1.57207       2.06224      0.509922E-01  0.235178E-01   3.63431      0.951365      0.946818      0.841312      0.620705      0.274105       0.00000    
  0.999975E-03   17.8157       1.58126       2.02829       1.52732       2.00328      0.539397E-01  0.250136E-01   3.53059      0.926415      0.921570      0.817829      0.600901      0.263877       0.00000    
  0.109645E-02   17.2447       1.54105       1.97275       1.48391       1.94610      0.571385E-01  0.266520E-01   3.43001      0.902201      0.897029      0.795020      0.581708      0.254052       0.00000    
  0.120223E-02   16.6834       1.50160       1.91813       1.44114       1.88977      0.604687E-01  0.283659E-01   3.33090      0.878333      0.872821      0.772528      0.562803      0.244416       0.00000    
  0.131822E-02   16.1336       1.46307       1.86459       1.39912       1.83442      0.639549E-01  0.301692E-01   3.23354      0.854877      0.849006      0.750412      0.544239      0.235004       0.00000    
  0.144540E-02   15.6014       1.42596       1.81273       1.35826       1.78061      0.677080E-01  0.321275E-01   3.13886      0.832056      0.825797      0.728874      0.526201      0.225935       0.00000    
  0.158485E-02   15.0774       1.38952       1.76165       1.31793       1.72749      0.715924E-01  0.341627E-01   3.04542      0.809527      0.802864      0.707601      0.508405      0.217023       0.00000    
